simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,970,1024.0,51.2,0.05,102,False,0.17762851294011772,0.1893706348705969,
0,4,1,970,1024.0,51.2,0.05,103,True,0.1745077352910468,0.19297132867928146,
0,4,2,966,1024.0,51.2,0.05,104,True,0.18340142258469905,0.19497805056437356,
0,4,3,970,1024.0,51.2,0.05,105,True,0.18024814692120972,0.19782273478524037,
0,4,4,976,1024.0,51.2,0.05,106,True,0.18569281101890767,0.19716264415636564,
0,4,5,978,1024.0,51.2,0.05,107,True,0.17818663878205498,0.19495717633288745,
0,4,6,975,1024.0,51.2,0.05,108,True,0.17662833344625162,0.19021441554955054,
0,4,7,983,1024.0,51.2,0.05,109,True,0.18017187005306168,0.19402038447611436,
0,4,8,985,1024.0,51.2,0.05,110,True,0.1775514103631699,0.19490884379833906,
0,4,9,987,1024.0,51.2,0.05,111,True,0.1821467202307817,0.19494166825436865,
0,4,10,1005,1024.0,51.2,0.05,112,True,0.18394754340084163,0.19919587901209768,
0,4,11,1005,1024.0,51.2,0.05,113,True,0.1823556805808988,0.19808066932826984,
0,4,12,1014,1024.0,51.2,0.05,114,True,0.18025660836391078,0.19939192310351228,
0,4,13,983,1024.0,51.2,0.05,115,True,0.17155819385664106,0.19226958356381996,
0,4,14,987,1024.0,51.2,0.05,116,True,0.18122666995233438,0.1951714451729013,
0,4,15,987,1024.0,51.2,0.05,117,True,0.18316179130257404,0.1941183985541799,
0,4,16,994,1024.0,51.2,0.05,118,True,0.17488061386739828,0.19928641373218015,
0,4,17,999,1024.0,51.2,0.05,119,True,0.18160876796869152,0.19242957958237883,
0,4,18,985,1024.0,51.2,0.05,120,True,0.18198458412370155,0.19513821729454428,
0,4,19,981,1024.0,51.2,0.05,121,True,0.1767705944176936,0.19176378077291112,
0,4,20,968,1024.0,51.2,0.05,122,True,0.0,0.19126460464564332,
0,4,21,958,1024.0,51.2,0.05,123,True,0.17371836108327932,0.19267936991472034,
0,4,22,941,1024.0,51.2,0.05,124,True,0.17349749217780353,0.19220703900196467,
0,4,23,949,1024.0,51.2,0.05,125,True,0.16427786300014158,0.19380216503683556,
0,4,24,961,1024.0,51.2,0.05,126,True,0.18263884380617967,0.1938157559809972,
0,4,25,952,1024.0,51.2,0.05,127,True,0.17589693277574048,0.19010286588685732,
0,4,26,962,1024.0,51.2,0.05,128,True,0.17448082554485267,0.18600635689834633,
0,4,27,956,1024.0,51.2,0.05,129,True,0.1729412557850043,0.19120587824853486,
0,4,28,955,1024.0,51.2,0.05,130,True,0.1757417591749959,0.1945974720078748,
0,4,29,952,1024.0,51.2,0.05,131,True,0.1777211592795499,0.19369689874056484,
0,4,30,948,1024.0,51.2,0.05,132,True,0.17780069585614833,0.19115789113472104,
0,4,31,942,1024.0,51.2,0.05,133,True,0.17436006653232283,0.18456504328431744,
0,4,32,931,1024.0,51.2,0.05,134,True,0.17572172187924906,0.1876211597706965,
0,4,33,929,1024.0,51.2,0.05,135,True,0.1788911322013076,0.19761312342996862,
0,4,34,926,1024.0,51.2,0.05,136,True,0.17503030412055132,0.19617884520867213,
0,4,35,934,1024.0,51.2,0.05,137,True,0.17940711371376006,0.1928626123320587,
0,4,36,940,1024.0,51.2,0.05,138,True,0.18443951235695955,0.20129676239500116,
0,4,37,943,1024.0,51.2,0.05,139,True,0.17969646039881337,0.19776990600665756,
0,4,38,958,1024.0,51.2,0.05,140,True,0.1831408916816143,0.19257881194606563,
0,4,39,941,1024.0,51.2,0.05,141,True,0.17346043164361258,0.19617201115565353,
0,4,40,937,1024.0,51.2,0.05,142,True,0.18385411753129643,0.19522393945010297,
0,4,41,933,1024.0,51.2,0.05,143,True,0.17907390747747942,0.199450377743428,
0,4,42,947,1024.0,51.2,0.05,144,True,0.18287305219838457,0.1992117200456841,
0,4,43,944,1024.0,51.2,0.05,145,True,0.18154384224392695,0.19098676707916185,
0,4,44,947,1024.0,51.2,0.05,146,True,0.0,0.1941241296647067,
0,4,45,949,1024.0,51.2,0.05,147,True,0.18058313461626785,0.19688423123037846,
0,4,46,951,1024.0,51.2,0.05,148,True,0.17391532297343304,0.1979299400928758,
0,4,47,960,1024.0,51.2,0.05,149,True,0.1810384785673338,0.19485574069953016,
0,4,48,947,1024.0,51.2,0.05,150,True,0.1779789905983108,0.1958874860528338,
0,4,49,964,1024.0,51.2,0.05,151,True,0.18513919303540916,0.19737590328627397,
0,4,50,952,1024.0,51.2,0.05,152,True,0.18233134502291637,0.19718834754267012,
0,4,51,937,1024.0,51.2,0.05,153,True,0.1800640293432315,0.19681715674310274,
0,4,52,937,1024.0,51.2,0.05,154,True,0.1860711171337618,0.20148580530993032,
0,4,53,950,1024.0,51.2,0.05,155,True,0.1865256250935693,0.19972242409676966,
0,4,54,957,1024.0,51.2,0.05,156,True,0.1885921126234742,0.19756110061015608,
0,4,55,963,1024.0,51.2,0.05,157,True,0.18630824926618705,0.19689449851103613,
0,4,56,970,1024.0,51.2,0.05,158,True,0.17985645085327218,0.19361364520423452,
0,4,57,957,1024.0,51.2,0.05,159,True,0.17901841417440922,0.19495808901684986,
0,4,58,969,1024.0,51.2,0.05,160,True,0.18087502405717149,0.19476057564474425,
0,4,59,969,1024.0,51.2,0.05,161,True,0.17608238680961796,0.19525076769101168,
0,4,60,962,1024.0,51.2,0.05,162,True,0.17813405075289956,0.19574023272103014,
0,4,61,967,1024.0,51.2,0.05,163,True,0.1782716345295512,0.19932549786515685,
0,4,62,967,1024.0,51.2,0.05,164,True,0.17730454753482028,0.19323529852744503,
0,4,63,964,1024.0,51.2,0.05,165,True,0.1676995215849526,0.19732749586431286,
0,4,64,978,1024.0,51.2,0.05,166,True,0.18269483340826287,0.19869137379017454,
0,4,65,964,1024.0,51.2,0.05,167,True,0.182910956047452,0.19885199066937764,
0,4,66,963,1024.0,51.2,0.05,168,True,0.1822949598378666,0.19421850385008255,
0,4,67,965,1024.0,51.2,0.05,169,True,0.17562504255296274,0.19480790968148065,
0,4,68,966,1024.0,51.2,0.05,170,True,0.1770454127803509,0.19367864407324364,
0,4,69,967,1024.0,51.2,0.05,171,True,0.17668714788364837,0.18861452141816049,
0,4,70,954,1024.0,51.2,0.05,172,True,0.16991814304529118,0.1946265992244176,
0,4,71,964,1024.0,51.2,0.05,173,True,0.179235084336142,0.19117913651951546,
0,4,72,973,1024.0,51.2,0.05,174,True,0.18000335388188426,0.19743673858041677,
0,4,73,969,1024.0,51.2,0.05,175,True,0.18043366225946156,0.1964577093954839,
0,4,74,961,1024.0,51.2,0.05,176,True,0.17753500643906606,0.19601897082968034,
0,4,75,972,1024.0,51.2,0.05,177,True,0.17941197735131642,0.19851925377463975,
0,4,76,968,1024.0,51.2,0.05,178,True,0.1769061445790583,0.1903845671515616,
0,4,77,973,1024.0,51.2,0.05,179,True,0.17792412847345818,0.19566582229080154,
0,4,78,976,1024.0,51.2,0.05,180,True,0.18034723045342416,0.19052794729806688,
0,4,79,989,1024.0,51.2,0.05,181,True,0.18267935037463812,0.19868928325486146,
0,4,80,998,1024.0,51.2,0.05,182,True,0.18449639903167525,0.20061389750301062,
0,4,81,998,1024.0,51.2,0.05,183,True,0.184305278415843,0.19841753435812548,
0,4,82,986,1024.0,51.2,0.05,184,True,0.18073117324038845,0.19818256667814138,
0,4,83,974,1024.0,51.2,0.05,185,True,0.17137032718946,0.1934492216939352,
0,4,84,984,1024.0,51.2,0.05,186,True,0.1775382892961077,0.18926377010194095,
0,4,85,992,1024.0,51.2,0.05,187,True,0.17607976345857657,0.1950246983127757,
0,4,86,996,1024.0,51.2,0.05,188,True,0.1776735119634686,0.1959839545724209,
0,4,87,987,1024.0,51.2,0.05,189,True,0.18245844528374755,0.2011672431607069,
0,4,88,987,1024.0,51.2,0.05,190,True,0.17990768884766473,0.1969169015732104,
0,4,89,989,1024.0,51.2,0.05,191,True,0.18444755005957392,0.1983378039781014,
0,4,90,989,1024.0,51.2,0.05,192,True,0.17867966275295966,0.19448190329582016,
0,4,91,967,1024.0,51.2,0.05,193,True,0.17839678154237704,0.19943008620009117,
0,4,92,966,1024.0,51.2,0.05,194,True,0.17770231628988786,0.1941050740553364,
0,4,93,973,1024.0,51.2,0.05,195,True,0.17908079042651814,0.20058446496129856,
0,4,94,989,1024.0,51.2,0.05,196,True,0.18112399404507995,0.1953422582224409,
0,4,95,991,1024.0,51.2,0.05,197,True,0.18124366470322484,0.19614747972084745,
0,4,96,1005,1024.0,51.2,0.05,198,True,0.18238358973464353,0.19888374008313592,
0,4,97,1001,1024.0,51.2,0.05,199,True,0.1840170030743149,0.19516686332840494,
0,4,98,997,1024.0,51.2,0.05,200,True,0.174039269737574,0.1869551507067998,
0,4,99,996,1024.0,51.2,0.05,201,True,0.17213433663973365,0.1868696450659293,
0,4,100,987,1024.0,51.2,0.05,202,True,0.1720522178814966,0.192528970675097,
1,4,0,956,1024.0,51.2,0.05,104,False,0.18330524236229284,0.1966105050432707,
1,4,1,969,1024.0,51.2,0.05,105,True,0.17610754298644782,0.19083151017212663,
1,4,2,972,1024.0,51.2,0.05,106,True,0.1760749270905615,0.19543970405711875,
1,4,3,966,1024.0,51.2,0.05,107,True,0.17321061260034276,0.1887676766657257,
1,4,4,964,1024.0,51.2,0.05,108,True,0.17594088731331825,0.19378915857329326,
1,4,5,974,1024.0,51.2,0.05,109,True,0.17311658674581198,0.1962312175506571,
1,4,6,982,1024.0,51.2,0.05,110,True,0.17930404827989133,0.1913101842199727,
1,4,7,982,1024.0,51.2,0.05,111,True,0.18087654437342227,0.19227686299119906,
1,4,8,1002,1024.0,51.2,0.05,112,True,0.18052567440340284,0.19589106161132386,
