simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,14703,16384.0,1638.4,0.1,50,False,0.0,0.18700089836536993,
0,4,1,14791,16384.0,1638.4,0.1,51,True,0.0,0.18764519368165788,
0,4,2,14779,16384.0,1638.4,0.1,52,True,0.14560551981825354,0.18851928943912633,
0,4,3,14781,16384.0,1638.4,0.1,53,True,0.0,0.18731023049279028,
0,4,4,14727,16384.0,1638.4,0.1,54,True,0.0,0.18821009443157366,
0,4,5,14788,16384.0,1638.4,0.1,55,True,0.0,0.1887720515189898,
0,4,6,14832,16384.0,1638.4,0.1,56,True,0.0,0.18806940807641537,
0,4,7,14852,16384.0,1638.4,0.1,57,True,0.0,0.0,
0,4,8,14843,16384.0,1638.4,0.1,58,True,0.0,0.18777710949808413,
0,4,9,14809,16384.0,1638.4,0.1,59,True,0.0,0.18762010254068118,
0,4,10,14824,16384.0,1638.4,0.1,60,True,0.0,0.18816422676546607,
0,4,11,14920,16384.0,1638.4,0.1,61,True,0.0,0.18849711670634017,
0,4,12,14877,16384.0,1638.4,0.1,62,True,0.0,0.1877452004300868,
0,4,13,14859,16384.0,1638.4,0.1,63,True,0.0,0.18762142028844986,
0,4,14,14840,16384.0,1638.4,0.1,64,True,0.0,0.0,
0,4,15,14846,16384.0,1638.4,0.1,65,True,0.0,0.0,
0,4,16,14843,16384.0,1638.4,0.1,66,True,0.0,0.18888163147368697,
0,4,17,14827,16384.0,1638.4,0.1,67,True,0.0,0.18728392501894675,
0,4,18,14816,16384.0,1638.4,0.1,68,True,0.0,0.1869852759162639,
0,4,19,14808,16384.0,1638.4,0.1,69,True,0.0,0.18870982211270504,
0,4,20,14857,16384.0,1638.4,0.1,70,True,0.0,0.18801208408175307,
0,4,21,14862,16384.0,1638.4,0.1,71,True,0.0,0.0,
0,4,22,14754,16384.0,1638.4,0.1,72,True,0.0,0.18849733546957959,
0,4,23,14762,16384.0,1638.4,0.1,73,True,0.0,0.0,
0,4,24,14657,16384.0,1638.4,0.1,74,True,0.0,0.0,
0,4,25,14727,16384.0,1638.4,0.1,75,True,0.0,0.0,
0,4,26,14778,16384.0,1638.4,0.1,76,True,0.0,0.18909154963880648,
0,4,27,14727,16384.0,1638.4,0.1,77,True,0.0,0.0,
0,4,28,14633,16384.0,1638.4,0.1,78,True,0.0,0.18797673253631542,
0,4,29,14609,16384.0,1638.4,0.1,79,True,0.0,0.18841856373796695,
0,4,30,14622,16384.0,1638.4,0.1,80,True,0.0,0.18712766076354959,
0,4,31,14645,16384.0,1638.4,0.1,81,True,0.0,0.0,
0,4,32,14686,16384.0,1638.4,0.1,82,True,0.0,0.18809811086107442,
0,4,33,14754,16384.0,1638.4,0.1,83,True,0.0,0.18861972946320404,
0,4,34,14673,16384.0,1638.4,0.1,84,True,0.0,0.18693985041903782,
0,4,35,14753,16384.0,1638.4,0.1,85,True,0.0,0.1880247034031508,
0,4,36,14743,16384.0,1638.4,0.1,86,True,0.0,0.18756192580876396,
0,4,37,14749,16384.0,1638.4,0.1,87,True,0.0,0.188554727357492,
0,4,38,14795,16384.0,1638.4,0.1,88,True,0.0,0.0,
0,4,39,14800,16384.0,1638.4,0.1,89,True,0.0,0.18797224004197677,
0,4,40,14758,16384.0,1638.4,0.1,90,True,0.0,0.18842076421305887,
0,4,41,14782,16384.0,1638.4,0.1,91,True,0.0,0.1877298464457524,
0,4,42,14763,16384.0,1638.4,0.1,92,True,0.0,0.0,
0,4,43,14780,16384.0,1638.4,0.1,93,True,0.0,0.18809772970267868,
0,4,44,14777,16384.0,1638.4,0.1,94,True,0.0,0.18909593086116705,
0,4,45,14705,16384.0,1638.4,0.1,95,True,0.0,0.0,
0,4,46,14716,16384.0,1638.4,0.1,96,True,0.0,0.18798256238960498,
0,4,47,14635,16384.0,1638.4,0.1,97,True,0.0,0.1885090095897728,
0,4,48,14658,16384.0,1638.4,0.1,98,True,0.0,0.18796273786572026,
0,4,49,14787,16384.0,1638.4,0.1,99,True,0.0,0.18886666254445816,
0,4,50,14726,16384.0,1638.4,0.1,100,True,0.0,0.18774697941330598,
0,4,51,14642,16384.0,1638.4,0.1,101,True,0.0,0.18598047114455363,
0,4,52,14657,16384.0,1638.4,0.1,102,True,0.0,0.18665123299217712,
0,4,53,14700,16384.0,1638.4,0.1,103,True,0.0,0.18844176194644613,
0,4,54,14744,16384.0,1638.4,0.1,104,True,0.0,0.1897339998031582,
0,4,55,14751,16384.0,1638.4,0.1,105,True,0.0,0.0,
0,4,56,14720,16384.0,1638.4,0.1,106,True,0.0,0.0,
0,4,57,14780,16384.0,1638.4,0.1,107,True,0.0,0.0,
0,4,58,14750,16384.0,1638.4,0.1,108,True,0.0,0.18762019786523831,
0,4,59,14842,16384.0,1638.4,0.1,109,True,0.0,0.0,
0,4,60,14794,16384.0,1638.4,0.1,110,True,0.0,0.18775151338070517,
0,4,61,14811,16384.0,1638.4,0.1,111,True,0.0,0.18796675590363143,
0,4,62,14827,16384.0,1638.4,0.1,112,True,0.0,0.18811550770565288,
0,4,63,14836,16384.0,1638.4,0.1,113,True,0.0,0.1887722439458791,
0,4,64,14909,16384.0,1638.4,0.1,114,True,0.0,0.18818950064157913,
0,4,65,14830,16384.0,1638.4,0.1,115,True,0.0,0.0,
0,4,66,14816,16384.0,1638.4,0.1,116,True,0.0,0.0,
0,4,67,14888,16384.0,1638.4,0.1,117,True,0.0,0.1884495482775409,
0,4,68,14899,16384.0,1638.4,0.1,118,True,0.15545357469779553,0.18808194583874183,
0,4,69,14954,16384.0,1638.4,0.1,119,True,0.0,0.18778033961589025,
0,4,70,14911,16384.0,1638.4,0.1,120,True,0.0,0.0,
0,4,71,14848,16384.0,1638.4,0.1,121,True,0.0,0.18685100503588137,
0,4,72,14623,16384.0,1638.4,0.1,122,True,0.0,0.0,
0,4,73,14655,16384.0,1638.4,0.1,123,True,0.0,0.18795090942918002,
0,4,74,14630,16384.0,1638.4,0.1,124,True,0.0,0.0,
0,4,75,14590,16384.0,1638.4,0.1,125,True,0.0,0.0,
0,4,76,14666,16384.0,1638.4,0.1,126,True,0.0,0.18802519393906603,
0,4,77,14630,16384.0,1638.4,0.1,127,True,0.0,0.0,
0,4,78,14602,16384.0,1638.4,0.1,128,True,0.0,0.18884106289715163,
0,4,79,14627,16384.0,1638.4,0.1,129,True,0.0,0.16964778626573207,
0,4,80,14600,16384.0,1638.4,0.1,130,True,0.0,0.18488016035998545,
0,4,81,14584,16384.0,1638.4,0.1,131,True,0.0,0.0,
0,4,82,14562,16384.0,1638.4,0.1,132,True,0.0,0.18849974505888345,
0,4,83,14522,16384.0,1638.4,0.1,133,True,0.0,0.0,
0,4,84,14610,16384.0,1638.4,0.1,134,True,0.0,0.18948167004918293,
0,4,85,14686,16384.0,1638.4,0.1,135,True,0.0,0.18933690321996088,
0,4,86,14615,16384.0,1638.4,0.1,136,True,0.0,0.18852623496281984,
0,4,87,14693,16384.0,1638.4,0.1,137,True,0.0,0.18850709061170168,
0,4,88,14711,16384.0,1638.4,0.1,138,True,0.0,0.18793326039056524,
0,4,89,14775,16384.0,1638.4,0.1,139,True,0.0,0.18727939029528495,
0,4,90,14752,16384.0,1638.4,0.1,140,True,0.0,0.18729804467180367,
0,4,91,14769,16384.0,1638.4,0.1,141,True,0.0,0.18829778778118533,
0,4,92,14796,16384.0,1638.4,0.1,142,True,0.0,0.18586168621816634,
0,4,93,14783,16384.0,1638.4,0.1,143,True,0.0,0.18709436873723906,
0,4,94,14823,16384.0,1638.4,0.1,144,True,0.0,0.0,
0,4,95,14743,16384.0,1638.4,0.1,145,True,0.0,0.18841555359916284,
0,4,96,14774,16384.0,1638.4,0.1,146,True,0.0,0.17896883133000896,
0,4,97,14736,16384.0,1638.4,0.1,147,True,0.0,0.18805188063674116,
0,4,98,14769,16384.0,1638.4,0.1,148,True,0.0,0.18670512668709305,
0,4,99,14716,16384.0,1638.4,0.1,149,True,0.0,0.18792153287558222,
0,4,100,14699,16384.0,1638.4,0.1,150,True,0.0,0.18810709119512103,
1,4,0,14753,16384.0,1638.4,0.1,46,False,0.0,0.18889885639927506,
1,4,1,14740,16384.0,1638.4,0.1,47,True,0.0,0.1875246778629891,
1,4,2,14720,16384.0,1638.4,0.1,48,True,0.0,0.18773870313371988,
1,4,3,14686,16384.0,1638.4,0.1,49,True,0.0,0.0,
1,4,4,14647,16384.0,1638.4,0.1,50,True,0.0,0.1883229795726895,
1,4,5,14560,16384.0,1638.4,0.1,51,True,0.0,0.18746882721277247,
1,4,6,14636,16384.0,1638.4,0.1,52,True,0.0,0.18789585029965283,
1,4,7,14683,16384.0,1638.4,0.1,53,True,0.0,0.0,
1,4,8,14657,16384.0,1638.4,0.1,54,True,0.0,0.0,
1,4,9,14679,16384.0,1638.4,0.1,55,True,0.0,0.0,
1,4,10,14715,16384.0,1638.4,0.1,56,True,0.0,0.18786386208839534,
1,4,11,14685,16384.0,1638.4,0.1,57,True,0.0,0.1880850972131931,
1,4,12,14726,16384.0,1638.4,0.1,58,True,0.0,0.18880159122805618,
1,4,13,14799,16384.0,1638.4,0.1,59,True,0.0,0.18833443185469756,
1,4,14,14825,16384.0,1638.4,0.1,60,True,0.0,0.187418985409461,
1,4,15,14776,16384.0,1638.4,0.1,61,True,0.0,0.1863103615266386,
1,4,16,14807,16384.0,1638.4,0.1,62,True,0.0,0.1866298574483115,
1,4,17,14774,16384.0,1638.4,0.1,63,True,0.0,0.18815027460421518,
1,4,18,14800,16384.0,1638.4,0.1,64,True,0.0,0.18683816479815096,
1,4,19,14819,16384.0,1638.4,0.1,65,True,0.0,0.0,
1,4,20,14892,16384.0,1638.4,0.1,66,True,0.0,0.0,
1,4,21,14908,16384.0,1638.4,0.1,67,True,0.0,0.18822474548227675,
1,4,22,14922,16384.0,1638.4,0.1,68,True,0.0,0.1885187553943316,
