simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,5759,8192.0,2457.6,0.3,13,False,0.0,0.0,
0,4,1,5729,8192.0,2457.6,0.3,14,True,0.0,0.0,
0,4,2,5759,8192.0,2457.6,0.3,15,True,0.0,0.0,
0,4,3,5771,8192.0,2457.6,0.3,16,True,0.0,0.0,
0,4,4,5797,8192.0,2457.6,0.3,17,True,0.0,0.0,
0,4,5,5806,8192.0,2457.6,0.3,18,True,0.0,0.0,
0,4,6,5750,8192.0,2457.6,0.3,19,True,0.0,0.0,
0,4,7,5785,8192.0,2457.6,0.3,20,True,0.0,0.0,
0,4,8,5808,8192.0,2457.6,0.3,21,True,0.0,0.0,
0,4,9,5811,8192.0,2457.6,0.3,22,True,0.0,0.0,
0,4,10,5826,8192.0,2457.6,0.3,23,True,0.0,0.0,
0,4,11,5744,8192.0,2457.6,0.3,24,True,0.0,0.0,
0,4,12,5734,8192.0,2457.6,0.3,25,True,0.0,0.0,
0,4,13,5680,8192.0,2457.6,0.3,26,True,0.0,0.0,
0,4,14,5748,8192.0,2457.6,0.3,27,True,0.0,0.0,
0,4,15,5770,8192.0,2457.6,0.3,28,True,0.0,0.0,
0,4,16,5812,8192.0,2457.6,0.3,29,True,0.0,0.0,
0,4,17,5826,8192.0,2457.6,0.3,30,True,0.0,0.17145124568207093,
0,4,18,5856,8192.0,2457.6,0.3,31,True,0.0,0.16769783581895914,
0,4,19,5740,8192.0,2457.6,0.3,32,True,0.0,0.0,
0,4,20,5763,8192.0,2457.6,0.3,33,True,0.0,0.0,
0,4,21,5831,8192.0,2457.6,0.3,34,True,0.0,0.0,
0,4,22,5776,8192.0,2457.6,0.3,35,True,0.0,0.0,
0,4,23,5751,8192.0,2457.6,0.3,36,True,0.0,0.0,
0,4,24,5745,8192.0,2457.6,0.3,37,True,0.0,0.0,
0,4,25,5721,8192.0,2457.6,0.3,38,True,0.0,0.0,
0,4,26,5741,8192.0,2457.6,0.3,39,True,0.0,0.0,
0,4,27,5726,8192.0,2457.6,0.3,40,True,0.0,0.0,
0,4,28,5679,8192.0,2457.6,0.3,41,True,0.0,0.0,
0,4,29,5757,8192.0,2457.6,0.3,42,True,0.0,0.0,
0,4,30,5791,8192.0,2457.6,0.3,43,True,0.0,0.0,
0,4,31,5830,8192.0,2457.6,0.3,44,True,0.0,0.1743573072844825,
0,4,32,5810,8192.0,2457.6,0.3,45,True,0.0,0.0,
0,4,33,5693,8192.0,2457.6,0.3,46,True,0.0,0.0,
0,4,34,5778,8192.0,2457.6,0.3,47,True,0.0,0.0,
0,4,35,5698,8192.0,2457.6,0.3,48,True,0.0,0.0,
0,4,36,5695,8192.0,2457.6,0.3,49,True,0.0,0.0,
0,4,37,5803,8192.0,2457.6,0.3,50,True,0.0,0.0,
0,4,38,5772,8192.0,2457.6,0.3,51,True,0.0,0.0,
0,4,39,5743,8192.0,2457.6,0.3,52,True,0.0,0.0,
0,4,40,5780,8192.0,2457.6,0.3,53,True,0.0,0.0,
0,4,41,5770,8192.0,2457.6,0.3,54,True,0.0,0.0,
0,4,42,5736,8192.0,2457.6,0.3,55,True,0.0,0.0,
0,4,43,5721,8192.0,2457.6,0.3,56,True,0.0,0.0,
0,4,44,5800,8192.0,2457.6,0.3,57,True,0.0,0.0,
0,4,45,5842,8192.0,2457.6,0.3,58,True,0.0,0.0,
0,4,46,5785,8192.0,2457.6,0.3,59,True,0.0,0.0,
0,4,47,5780,8192.0,2457.6,0.3,60,True,0.0,0.0,
0,4,48,5750,8192.0,2457.6,0.3,61,True,0.0,0.0,
0,4,49,5743,8192.0,2457.6,0.3,62,True,0.0,0.0,
0,4,50,5689,8192.0,2457.6,0.3,63,True,0.0,0.0,
0,4,51,5711,8192.0,2457.6,0.3,64,True,0.0,0.0,
0,4,52,5674,8192.0,2457.6,0.3,65,True,0.0,0.0,
0,4,53,5706,8192.0,2457.6,0.3,66,True,0.0,0.0,
0,4,54,5695,8192.0,2457.6,0.3,67,True,0.0,0.0,
0,4,55,5768,8192.0,2457.6,0.3,68,True,0.0,0.0,
0,4,56,5793,8192.0,2457.6,0.3,69,True,0.0,0.0,
0,4,57,5799,8192.0,2457.6,0.3,70,True,0.0,0.0,
0,4,58,5762,8192.0,2457.6,0.3,71,True,0.0,0.0,
0,4,59,5666,8192.0,2457.6,0.3,72,True,0.0,0.0,
0,4,60,5674,8192.0,2457.6,0.3,73,True,0.0,0.0,
0,4,61,5597,8192.0,2457.6,0.3,74,True,0.0,0.0,
0,4,62,5626,8192.0,2457.6,0.3,75,True,0.0,0.0,
0,4,63,5649,8192.0,2457.6,0.3,76,True,0.0,0.0,
0,4,64,5586,8192.0,2457.6,0.3,77,True,0.0,0.0,
0,4,65,5546,8192.0,2457.6,0.3,78,True,0.0,0.0,
0,4,66,5522,8192.0,2457.6,0.3,79,True,0.0,0.0,
0,4,67,5513,8192.0,2457.6,0.3,80,True,0.0,0.0,
0,4,68,5552,8192.0,2457.6,0.3,81,True,0.0,0.0,
0,4,69,5682,8192.0,2457.6,0.3,82,True,0.0,0.0,
0,4,70,5753,8192.0,2457.6,0.3,83,True,0.0,0.0,
0,4,71,5798,8192.0,2457.6,0.3,84,True,0.0,0.0,
0,4,72,5769,8192.0,2457.6,0.3,85,True,0.0,0.0,
0,4,73,5778,8192.0,2457.6,0.3,86,True,0.0,0.1642883184047731,
0,4,74,5849,8192.0,2457.6,0.3,87,True,0.0,0.0,
0,4,75,5768,8192.0,2457.6,0.3,88,True,0.0,0.0,
0,4,76,5774,8192.0,2457.6,0.3,89,True,0.0,0.0,
0,4,77,5782,8192.0,2457.6,0.3,90,True,0.0,0.0,
0,4,78,5707,8192.0,2457.6,0.3,91,True,0.0,0.0,
0,4,79,5692,8192.0,2457.6,0.3,92,True,0.0,0.0,
0,4,80,5683,8192.0,2457.6,0.3,93,True,0.0,0.0,
0,4,81,5789,8192.0,2457.6,0.3,94,True,0.0,0.0,
0,4,82,5768,8192.0,2457.6,0.3,95,True,0.0,0.0,
0,4,83,5714,8192.0,2457.6,0.3,96,True,0.0,0.0,
0,4,84,5689,8192.0,2457.6,0.3,97,True,0.0,0.0,
0,4,85,5646,8192.0,2457.6,0.3,98,True,0.0,0.0,
0,4,86,5660,8192.0,2457.6,0.3,99,True,0.0,0.0,
0,4,87,5648,8192.0,2457.6,0.3,100,True,0.0,0.0,
0,4,88,5678,8192.0,2457.6,0.3,101,True,0.0,0.0,
0,4,89,5624,8192.0,2457.6,0.3,102,True,0.0,0.0,
0,4,90,5611,8192.0,2457.6,0.3,103,True,0.0,0.0,
0,4,91,5653,8192.0,2457.6,0.3,104,True,0.0,0.0,
