simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,794,8192.0,7372.8,0.9,10,False,0.0,0.0,
0,4,1,820,8192.0,7372.8,0.9,11,True,0.0,0.0,
0,4,2,779,8192.0,7372.8,0.9,12,True,0.0,0.0,
0,4,3,789,8192.0,7372.8,0.9,13,True,0.0,0.0,
0,4,4,797,8192.0,7372.8,0.9,14,True,0.0,0.0,
0,4,5,843,8192.0,7372.8,0.9,15,True,0.0,0.0,
0,4,6,810,8192.0,7372.8,0.9,16,True,0.0,0.0,
0,4,7,842,8192.0,7372.8,0.9,17,True,0.0,0.0,
0,4,8,857,8192.0,7372.8,0.9,18,True,0.0,0.0,
0,4,9,850,8192.0,7372.8,0.9,19,True,0.0,0.0,
0,4,10,845,8192.0,7372.8,0.9,20,True,0.0,0.0,
0,4,11,860,8192.0,7372.8,0.9,21,True,0.0,0.0,
0,4,12,811,8192.0,7372.8,0.9,22,True,0.0,0.0,
0,4,13,842,8192.0,7372.8,0.9,23,True,0.0,0.0,
0,4,14,853,8192.0,7372.8,0.9,24,True,0.0,0.0,
0,4,15,824,8192.0,7372.8,0.9,25,True,0.0,0.0,
0,4,16,846,8192.0,7372.8,0.9,26,True,0.0,0.0,
0,4,17,838,8192.0,7372.8,0.9,27,True,0.0,0.0,
0,4,18,850,8192.0,7372.8,0.9,28,True,0.0,0.0,
0,4,19,877,8192.0,7372.8,0.9,29,True,0.0,0.0,
0,4,20,856,8192.0,7372.8,0.9,30,True,0.0,0.0,
0,4,21,813,8192.0,7372.8,0.9,31,True,0.0,0.0,
0,4,22,788,8192.0,7372.8,0.9,32,True,0.0,0.0,
0,4,23,820,8192.0,7372.8,0.9,33,True,0.0,0.0,
0,4,24,769,8192.0,7372.8,0.9,34,True,0.0,0.0,
0,4,25,817,8192.0,7372.8,0.9,35,True,0.0,0.0,
0,4,26,775,8192.0,7372.8,0.9,36,True,0.0,0.0,
0,4,27,826,8192.0,7372.8,0.9,37,True,0.0,0.0,
0,4,28,868,8192.0,7372.8,0.9,38,True,0.0,0.0,
0,4,29,875,8192.0,7372.8,0.9,39,True,0.0,0.0,
0,4,30,827,8192.0,7372.8,0.9,40,True,0.0,0.0,
0,4,31,810,8192.0,7372.8,0.9,41,True,0.0,0.0,
0,4,32,812,8192.0,7372.8,0.9,42,True,0.0,0.0,
0,4,33,838,8192.0,7372.8,0.9,43,True,0.0,0.0,
0,4,34,829,8192.0,7372.8,0.9,44,True,0.0,0.0,
0,4,35,836,8192.0,7372.8,0.9,45,True,0.0,0.0,
0,4,36,879,8192.0,7372.8,0.9,46,True,0.0,0.0,
0,4,37,820,8192.0,7372.8,0.9,47,True,0.0,0.0,
0,4,38,805,8192.0,7372.8,0.9,48,True,0.0,0.0,
0,4,39,835,8192.0,7372.8,0.9,49,True,0.0,0.0,
0,4,40,870,8192.0,7372.8,0.9,50,True,0.0,0.0,
0,4,41,797,8192.0,7372.8,0.9,51,True,0.0,0.0,
0,4,42,842,8192.0,7372.8,0.9,52,True,0.0,0.0,
0,4,43,806,8192.0,7372.8,0.9,53,True,0.0,0.0,
0,4,44,781,8192.0,7372.8,0.9,54,True,0.0,0.0,
0,4,45,765,8192.0,7372.8,0.9,55,True,0.0,0.0,
0,4,46,824,8192.0,7372.8,0.9,56,True,0.0,0.0,
0,4,47,797,8192.0,7372.8,0.9,57,True,0.0,0.0,
0,4,48,829,8192.0,7372.8,0.9,58,True,0.0,0.0,
0,4,49,767,8192.0,7372.8,0.9,59,True,0.0,0.0,
0,4,50,812,8192.0,7372.8,0.9,60,True,0.0,0.0,
0,4,51,802,8192.0,7372.8,0.9,61,True,0.0,0.0,
0,4,52,862,8192.0,7372.8,0.9,62,True,0.0,0.0,
0,4,53,876,8192.0,7372.8,0.9,63,True,0.0,0.0,
0,4,54,807,8192.0,7372.8,0.9,64,True,0.0,0.0,
0,4,55,818,8192.0,7372.8,0.9,65,True,0.0,0.0,
0,4,56,798,8192.0,7372.8,0.9,66,True,0.0,0.0,
0,4,57,745,8192.0,7372.8,0.9,67,True,0.0,0.0,
0,4,58,830,8192.0,7372.8,0.9,68,True,0.0,0.0,
0,4,59,823,8192.0,7372.8,0.9,69,True,0.0,0.0,
0,4,60,821,8192.0,7372.8,0.9,70,True,0.0,0.0,
0,4,61,791,8192.0,7372.8,0.9,71,True,0.0,0.0,
0,4,62,790,8192.0,7372.8,0.9,72,True,0.0,0.0,
0,4,63,841,8192.0,7372.8,0.9,73,True,0.0,0.0,
0,4,64,892,8192.0,7372.8,0.9,74,True,0.0,0.0,
0,4,65,809,8192.0,7372.8,0.9,75,True,0.0,0.0,
0,4,66,793,8192.0,7372.8,0.9,76,True,0.0,0.0,
0,4,67,838,8192.0,7372.8,0.9,77,True,0.0,0.0,
0,4,68,833,8192.0,7372.8,0.9,78,True,0.0,0.0,
0,4,69,870,8192.0,7372.8,0.9,79,True,0.0,0.0,
0,4,70,880,8192.0,7372.8,0.9,80,True,0.0,0.0,
0,4,71,833,8192.0,7372.8,0.9,81,True,0.0,0.0,
0,4,72,792,8192.0,7372.8,0.9,82,True,0.0,0.0,
0,4,73,845,8192.0,7372.8,0.9,83,True,0.0,0.0,
0,4,74,840,8192.0,7372.8,0.9,84,True,0.0,0.0,
0,4,75,811,8192.0,7372.8,0.9,85,True,0.0,0.0,
0,4,76,777,8192.0,7372.8,0.9,86,True,0.0,0.0,
0,4,77,819,8192.0,7372.8,0.9,87,True,0.0,0.0,
0,4,78,767,8192.0,7372.8,0.9,88,True,0.0,0.0,
0,4,79,809,8192.0,7372.8,0.9,89,True,0.0,0.0,
0,4,80,848,8192.0,7372.8,0.9,90,True,0.0,0.0,
0,4,81,826,8192.0,7372.8,0.9,91,True,0.0,0.0,
0,4,82,824,8192.0,7372.8,0.9,92,True,0.0,0.0,
0,4,83,821,8192.0,7372.8,0.9,93,True,0.0,0.0,
0,4,84,846,8192.0,7372.8,0.9,94,True,0.0,0.0,
0,4,85,813,8192.0,7372.8,0.9,95,True,0.0,0.0,
0,4,86,758,8192.0,7372.8,0.9,96,True,0.0,0.0,
0,4,87,843,8192.0,7372.8,0.9,97,True,0.0,0.0,
0,4,88,801,8192.0,7372.8,0.9,98,True,0.0,0.0,
0,4,89,828,8192.0,7372.8,0.9,99,True,0.0,0.0,
0,4,90,818,8192.0,7372.8,0.9,100,True,0.0,0.0,
0,4,91,850,8192.0,7372.8,0.9,101,True,0.0,0.0,
0,4,92,812,8192.0,7372.8,0.9,102,True,0.0,0.0,
