simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,1,460.8,0.9,514,469,455,2,512,0.0038910505836575876,1,True,None,1222,
0,4,1.5,2,460.8,0.9,551,489,452,0,551,0.0,2,True,False,1222,
1,4,1.5,1,460.8,0.9,533,485,436,3,530,0.005628517823639775,1,True,None,1186,
1,4,1.5,2,460.8,0.9,527,470,476,32,495,0.06072106261859583,2,True,None,1186,
1,4,1.5,3,460.8,0.9,484,431,474,0,484,0.0,3,True,False,1186,
2,4,1.5,3,460.8,0.9,529,467,439,2,527,0.003780718336483932,1,True,None,3032,
2,4,1.5,4,460.8,0.9,523,471,477,0,523,0.0,2,True,False,3032,
3,4,1.5,2,460.8,0.9,529,477,449,3,526,0.005671077504725898,1,True,None,2258,
3,4,1.5,3,460.8,0.9,533,475,471,15,518,0.028142589118198873,2,True,None,2258,
3,4,1.5,4,460.8,0.9,525,475,483,19,506,0.03619047619047619,3,True,None,2258,
3,4,1.5,5,460.8,0.9,559,501,467,21,538,0.03756708407871199,4,True,None,2258,
3,4,1.5,6,460.8,0.9,499,435,495,38,461,0.07615230460921844,5,True,None,2258,
3,4,1.5,7,460.8,0.9,500,459,458,37,463,0.074,6,True,None,2258,
3,4,1.5,8,460.8,0.9,504,449,445,42,462,0.08333333333333333,7,True,None,2258,
3,4,1.5,9,460.8,0.9,535,490,459,123,412,0.22990654205607478,8,True,None,2258,
3,4,1.5,10,460.8,0.9,535,472,472,133,402,0.2485981308411215,9,True,None,2258,
3,4,1.5,11,460.8,0.9,492,442,485,202,290,0.4105691056910569,10,True,None,2258,
3,4,1.5,12,460.8,0.9,489,433,436,223,266,0.4560327198364008,11,True,None,2258,
3,4,1.5,13,460.8,0.9,478,426,437,332,146,0.694560669456067,12,True,None,2258,
3,4,1.5,14,460.8,0.9,546,489,421,410,136,0.7509157509157509,13,True,None,2258,
3,4,1.5,15,460.8,0.9,494,450,502,367,127,0.742914979757085,14,True,None,2258,
3,4,1.5,16,460.8,0.9,506,466,454,382,124,0.7549407114624506,15,True,None,2258,
3,4,1.5,17,460.8,0.9,504,455,457,405,99,0.8035714285714286,16,True,None,2258,
3,4,1.5,18,460.8,0.9,490,437,451,370,120,0.7551020408163265,17,True,None,2258,
3,4,1.5,19,460.8,0.9,499,446,437,379,120,0.7595190380761523,18,True,None,2258,
3,4,1.5,20,460.8,0.9,487,446,458,380,107,0.7802874743326489,19,True,None,2258,
3,4,1.5,21,460.8,0.9,520,459,426,442,78,0.85,20,True,None,2258,
3,4,1.5,22,460.8,0.9,533,462,449,442,91,0.8292682926829268,21,True,None,2258,
3,4,1.5,23,460.8,0.9,500,446,479,407,93,0.814,22,True,None,2258,
3,4,1.5,24,460.8,0.9,538,503,465,404,134,0.7509293680297398,23,True,None,2258,
3,4,1.5,25,460.8,0.9,525,478,491,429,96,0.8171428571428572,24,True,None,2258,
3,4,1.5,26,460.8,0.9,521,463,467,419,102,0.8042226487523992,25,True,None,2258,
3,4,1.5,27,460.8,0.9,494,445,472,418,76,0.8461538461538461,26,True,None,2258,
3,4,1.5,28,460.8,0.9,484,444,454,377,107,0.7789256198347108,27,True,None,2258,
3,4,1.5,29,460.8,0.9,488,445,441,398,90,0.8155737704918032,28,True,None,2258,
3,4,1.5,30,460.8,0.9,509,459,438,414,95,0.8133595284872298,29,True,None,2258,
3,4,1.5,31,460.8,0.9,554,509,464,451,103,0.8140794223826715,30,True,None,2258,
3,4,1.5,32,460.8,0.9,528,470,496,436,92,0.8257575757575758,31,True,None,2258,
3,4,1.5,33,460.8,0.9,546,497,479,425,121,0.7783882783882784,32,True,None,2258,
3,4,1.5,34,460.8,0.9,596,529,479,474,122,0.7953020134228188,33,True,None,2258,
3,4,1.5,35,460.8,0.9,491,432,537,404,87,0.8228105906313645,34,True,None,2258,
3,4,1.5,36,460.8,0.9,529,469,431,451,78,0.8525519848771267,35,True,None,2258,
3,4,1.5,37,460.8,0.9,508,454,475,418,90,0.8228346456692913,36,True,None,2258,
3,4,1.5,38,460.8,0.9,486,440,462,430,56,0.8847736625514403,37,True,None,2258,
3,4,1.5,39,460.8,0.9,507,456,435,431,76,0.8500986193293886,38,True,None,2258,
3,4,1.5,40,460.8,0.9,527,467,447,447,80,0.8481973434535104,39,True,None,2258,
3,4,1.5,41,460.8,0.9,507,449,469,435,72,0.8579881656804734,40,True,None,2258,
3,4,1.5,42,460.8,0.9,493,450,464,415,78,0.8417849898580122,41,True,None,2258,
3,4,1.5,43,460.8,0.9,548,502,447,463,85,0.8448905109489051,42,True,None,2258,
3,4,1.5,44,460.8,0.9,493,450,505,401,92,0.8133874239350912,43,True,None,2258,
3,4,1.5,45,460.8,0.9,496,440,437,408,88,0.8225806451612904,44,True,None,2258,
3,4,1.5,46,460.8,0.9,493,441,444,419,74,0.8498985801217038,45,True,None,2258,
3,4,1.5,47,460.8,0.9,507,461,447,427,80,0.8422090729783037,46,True,None,2258,
3,4,1.5,48,460.8,0.9,501,451,457,423,78,0.844311377245509,47,True,None,2258,
3,4,1.5,49,460.8,0.9,522,477,456,431,91,0.8256704980842912,48,True,None,2258,
3,4,1.5,50,460.8,0.9,493,438,467,413,80,0.8377281947261663,49,True,None,2258,
3,4,1.5,51,460.8,0.9,523,476,446,443,80,0.847036328871893,50,True,None,2258,
3,4,1.5,52,460.8,0.9,515,459,467,425,90,0.8252427184466019,51,True,None,2258,
3,4,1.5,53,460.8,0.9,508,469,476,415,93,0.8169291338582677,52,True,None,2258,
3,4,1.5,54,460.8,0.9,517,463,454,427,90,0.8259187620889749,53,True,None,2258,
3,4,1.5,55,460.8,0.9,560,506,463,459,101,0.8196428571428571,54,True,None,2258,
3,4,1.5,56,460.8,0.9,519,468,509,438,81,0.8439306358381503,55,True,None,2258,
3,4,1.5,57,460.8,0.9,520,478,477,435,85,0.8365384615384616,56,True,None,2258,
3,4,1.5,58,460.8,0.9,500,458,478,407,93,0.814,57,True,None,2258,
3,4,1.5,59,460.8,0.9,468,418,450,393,75,0.8397435897435898,58,True,None,2258,
3,4,1.5,60,460.8,0.9,492,444,420,427,65,0.8678861788617886,59,True,None,2258,
3,4,1.5,61,460.8,0.9,475,418,435,394,81,0.8294736842105264,60,True,None,2258,
3,4,1.5,62,460.8,0.9,558,500,417,450,108,0.8064516129032258,61,True,None,2258,
3,4,1.5,63,460.8,0.9,511,457,504,413,98,0.8082191780821918,62,True,None,2258,
3,4,1.5,64,460.8,0.9,535,476,452,428,107,0.8,63,True,None,2258,
3,4,1.5,65,460.8,0.9,497,446,484,409,88,0.8229376257545271,64,True,None,2258,
3,4,1.5,66,460.8,0.9,493,451,455,378,115,0.7667342799188641,65,True,None,2258,
3,4,1.5,67,460.8,0.9,530,475,438,419,111,0.7905660377358491,66,True,None,2258,
3,4,1.5,68,460.8,0.9,450,408,488,344,106,0.7644444444444445,67,True,None,2258,
3,4,1.5,69,460.8,0.9,511,454,393,399,112,0.7808219178082192,68,True,None,2258,
3,4,1.5,70,460.8,0.9,524,468,455,429,95,0.8187022900763359,69,True,None,2258,
3,4,1.5,71,460.8,0.9,512,454,466,434,78,0.84765625,70,True,None,2258,
3,4,1.5,72,460.8,0.9,498,443,457,437,61,0.8775100401606426,71,True,None,2258,
3,4,1.5,73,460.8,0.9,507,462,453,426,81,0.8402366863905325,72,True,None,2258,
3,4,1.5,74,460.8,0.9,504,450,453,428,76,0.8492063492063492,73,True,None,2258,
3,4,1.5,75,460.8,0.9,513,461,452,436,77,0.8499025341130604,74,True,None,2258,
3,4,1.5,76,460.8,0.9,486,434,461,401,85,0.8251028806584362,75,True,None,2258,
3,4,1.5,77,460.8,0.9,519,469,436,412,107,0.7938342967244701,76,True,None,2258,
3,4,1.5,78,460.8,0.9,493,441,467,395,98,0.8012170385395537,77,True,None,2258,
3,4,1.5,79,460.8,0.9,539,485,439,451,88,0.8367346938775511,78,True,None,2258,
3,4,1.5,80,460.8,0.9,534,482,487,469,65,0.8782771535580525,79,True,None,2258,
3,4,1.5,81,460.8,0.9,555,497,476,474,81,0.8540540540540541,80,True,None,2258,
3,4,1.5,82,460.8,0.9,511,458,502,434,77,0.8493150684931506,81,True,None,2258,
3,4,1.5,83,460.8,0.9,519,464,456,425,94,0.8188824662813102,82,True,None,2258,
3,4,1.5,84,460.8,0.9,501,451,469,415,86,0.8283433133732535,83,True,None,2258,
3,4,1.5,85,460.8,0.9,563,517,455,453,110,0.8046181172291297,84,True,None,2258,
3,4,1.5,86,460.8,0.9,531,466,498,428,103,0.8060263653483992,85,True,None,2258,
3,4,1.5,87,460.8,0.9,525,478,484,442,83,0.8419047619047619,86,True,None,2258,
