simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,5,29491.2,0.9,32789,29486,29277,4,32785,0.00012199213150751776,1,True,None,300262,
0,4,1.5,6,29491.2,0.9,32829,29512,29472,0,32829,0.0,2,True,False,300262,
1,4,1.5,3,29491.2,0.9,32878,29617,29470,3,32875,9.124642618164122e-05,1,True,None,204639,
1,4,1.5,4,29491.2,0.9,32746,29472,29604,0,32746,0.0,2,True,False,204639,
2,4,1.5,3,29491.2,0.9,32975,29688,29367,23,32952,0.0006974981046247157,1,True,None,128272,
2,4,1.5,4,29491.2,0.9,32713,29390,29652,55,32658,0.0016812887842753645,2,True,None,128272,
2,4,1.5,5,29491.2,0.9,32782,29540,29471,99,32683,0.0030199499725459093,3,True,None,128272,
2,4,1.5,6,29491.2,0.9,32724,29581,29639,205,32519,0.006264515340422931,4,True,None,128272,
2,4,1.5,7,29491.2,0.9,32798,29533,29459,255,32543,0.007774864320995183,5,True,None,128272,
2,4,1.5,8,29491.2,0.9,33050,29733,29481,266,32784,0.008048411497730711,6,True,None,128272,
2,4,1.5,9,29491.2,0.9,32540,29243,29753,630,31910,0.01936078672403196,7,True,None,128272,
2,4,1.5,10,29491.2,0.9,32783,29557,29314,1033,31750,0.031510233962724586,8,True,None,128272,
2,4,1.5,11,29491.2,0.9,32664,29521,29640,1652,31012,0.050575557188341905,9,True,None,128272,
2,4,1.5,12,29491.2,0.9,32668,29457,29453,2647,30021,0.08102730500795886,10,True,None,128272,
2,4,1.5,13,29491.2,0.9,32704,29483,29447,4021,28683,0.12295132093933464,11,True,None,128272,
2,4,1.5,14,29491.2,0.9,32838,29561,29427,5976,26862,0.18198428649735063,12,True,None,128272,
2,4,1.5,15,29491.2,0.9,32842,29526,29522,9542,23300,0.29054259789294196,13,True,None,128272,
2,4,1.5,16,29491.2,0.9,32706,29358,29494,13453,19253,0.4113312542041216,14,True,None,128272,
2,4,1.5,17,29491.2,0.9,32949,29662,29419,17973,14976,0.5454793772193389,15,True,None,128272,
