simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,391,4096.0,3686.4,0.9,3,False,0.0,0.0,
0,4,1,367,4096.0,3686.4,0.9,4,True,0.0,0.0,
0,4,2,431,4096.0,3686.4,0.9,5,True,0.0,0.0,
0,4,3,418,4096.0,3686.4,0.9,6,True,0.0,0.0,
0,4,4,438,4096.0,3686.4,0.9,7,True,0.0,0.0,
0,4,5,375,4096.0,3686.4,0.9,8,True,0.0,0.0,
0,4,6,401,4096.0,3686.4,0.9,9,True,0.0,0.0,
0,4,7,404,4096.0,3686.4,0.9,10,True,0.0,0.0,
0,4,8,441,4096.0,3686.4,0.9,11,True,0.0,0.0,
0,4,9,392,4096.0,3686.4,0.9,12,True,0.0,0.0,
0,4,10,410,4096.0,3686.4,0.9,13,True,0.0,0.0,
0,4,11,437,4096.0,3686.4,0.9,14,True,0.0,0.0,
0,4,12,404,4096.0,3686.4,0.9,15,True,0.0,0.0,
0,4,13,387,4096.0,3686.4,0.9,16,True,0.0,0.0,
0,4,14,386,4096.0,3686.4,0.9,17,True,0.0,0.0,
0,4,15,377,4096.0,3686.4,0.9,18,True,0.0,0.0,
0,4,16,351,4096.0,3686.4,0.9,19,True,0.0,0.0,
0,4,17,397,4096.0,3686.4,0.9,20,True,0.0,0.0,
0,4,18,398,4096.0,3686.4,0.9,21,True,0.0,0.0,
0,4,19,420,4096.0,3686.4,0.9,22,True,0.0,0.0,
0,4,20,403,4096.0,3686.4,0.9,23,True,0.0,0.0,
0,4,21,413,4096.0,3686.4,0.9,24,True,0.0,0.0,
0,4,22,424,4096.0,3686.4,0.9,25,True,0.0,0.0,
0,4,23,405,4096.0,3686.4,0.9,26,True,0.0,0.0,
0,4,24,417,4096.0,3686.4,0.9,27,True,0.0,0.0,
0,4,25,390,4096.0,3686.4,0.9,28,True,0.0,0.0,
0,4,26,426,4096.0,3686.4,0.9,29,True,0.0,0.0,
0,4,27,389,4096.0,3686.4,0.9,30,True,0.0,0.0,
0,4,28,411,4096.0,3686.4,0.9,31,True,0.0,0.0,
0,4,29,401,4096.0,3686.4,0.9,32,True,0.0,0.0,
0,4,30,445,4096.0,3686.4,0.9,33,True,0.0,0.0,
0,4,31,409,4096.0,3686.4,0.9,34,True,0.0,0.0,
0,4,32,414,4096.0,3686.4,0.9,35,True,0.0,0.0,
0,4,33,420,4096.0,3686.4,0.9,36,True,0.0,0.0,
0,4,34,430,4096.0,3686.4,0.9,37,True,0.0,0.0,
0,4,35,410,4096.0,3686.4,0.9,38,True,0.0,0.0,
0,4,36,431,4096.0,3686.4,0.9,39,True,0.0,0.0,
0,4,37,407,4096.0,3686.4,0.9,40,True,0.0,0.0,
0,4,38,420,4096.0,3686.4,0.9,41,True,0.0,0.0,
0,4,39,397,4096.0,3686.4,0.9,42,True,0.0,0.0,
0,4,40,415,4096.0,3686.4,0.9,43,True,0.0,0.0,
0,4,41,414,4096.0,3686.4,0.9,44,True,0.0,0.0,
0,4,42,398,4096.0,3686.4,0.9,45,True,0.0,0.0,
0,4,43,406,4096.0,3686.4,0.9,46,True,0.0,0.0,
0,4,44,402,4096.0,3686.4,0.9,47,True,0.0,0.0,
0,4,45,401,4096.0,3686.4,0.9,48,True,0.0,0.0,
0,4,46,400,4096.0,3686.4,0.9,49,True,0.0,0.0,
0,4,47,425,4096.0,3686.4,0.9,50,True,0.0,0.0,
0,4,48,399,4096.0,3686.4,0.9,51,True,0.0,0.0,
0,4,49,405,4096.0,3686.4,0.9,52,True,0.0,0.0,
0,4,50,396,4096.0,3686.4,0.9,53,True,0.0,0.0,
0,4,51,394,4096.0,3686.4,0.9,54,True,0.0,0.0,
0,4,52,424,4096.0,3686.4,0.9,55,True,0.0,0.0,
0,4,53,401,4096.0,3686.4,0.9,56,True,0.0,0.0,
0,4,54,397,4096.0,3686.4,0.9,57,True,0.0,0.0,
0,4,55,419,4096.0,3686.4,0.9,58,True,0.0,0.0,
0,4,56,434,4096.0,3686.4,0.9,59,True,0.0,0.0,
0,4,57,451,4096.0,3686.4,0.9,60,True,0.0,0.0,
0,4,58,403,4096.0,3686.4,0.9,61,True,0.0,0.0,
0,4,59,425,4096.0,3686.4,0.9,62,True,0.0,0.0,
0,4,60,430,4096.0,3686.4,0.9,63,True,0.0,0.0,
0,4,61,385,4096.0,3686.4,0.9,64,True,0.0,0.0,
0,4,62,404,4096.0,3686.4,0.9,65,True,0.0,0.0,
0,4,63,412,4096.0,3686.4,0.9,66,True,0.0,0.0,
0,4,64,429,4096.0,3686.4,0.9,67,True,0.0,0.0,
0,4,65,430,4096.0,3686.4,0.9,68,True,0.0,0.0,
0,4,66,395,4096.0,3686.4,0.9,69,True,0.0,0.0,
0,4,67,421,4096.0,3686.4,0.9,70,True,0.0,0.0,
0,4,68,394,4096.0,3686.4,0.9,71,True,0.0,0.0,
0,4,69,413,4096.0,3686.4,0.9,72,True,0.0,0.0,
0,4,70,391,4096.0,3686.4,0.9,73,True,0.0,0.0,
0,4,71,405,4096.0,3686.4,0.9,74,True,0.0,0.0,
0,4,72,386,4096.0,3686.4,0.9,75,True,0.0,0.0,
0,4,73,401,4096.0,3686.4,0.9,76,True,0.0,0.0,
0,4,74,397,4096.0,3686.4,0.9,77,True,0.0,0.0,
0,4,75,393,4096.0,3686.4,0.9,78,True,0.0,0.0,
0,4,76,378,4096.0,3686.4,0.9,79,True,0.0,0.0,
0,4,77,377,4096.0,3686.4,0.9,80,True,0.0,0.0,
0,4,78,435,4096.0,3686.4,0.9,81,True,0.0,0.0,
0,4,79,424,4096.0,3686.4,0.9,82,True,0.0,0.0,
0,4,80,393,4096.0,3686.4,0.9,83,True,0.0,0.0,
0,4,81,381,4096.0,3686.4,0.9,84,True,0.0,0.0,
0,4,82,408,4096.0,3686.4,0.9,85,True,0.0,0.0,
0,4,83,393,4096.0,3686.4,0.9,86,True,0.0,0.0,
0,4,84,407,4096.0,3686.4,0.9,87,True,0.0,0.0,
0,4,85,420,4096.0,3686.4,0.9,88,True,0.0,0.0,
0,4,86,390,4096.0,3686.4,0.9,89,True,0.0,0.0,
0,4,87,447,4096.0,3686.4,0.9,90,True,0.0,0.0,
0,4,88,437,4096.0,3686.4,0.9,91,True,0.0,0.0,
0,4,89,397,4096.0,3686.4,0.9,92,True,0.0,0.0,
0,4,90,433,4096.0,3686.4,0.9,93,True,0.0,0.0,
0,4,91,404,4096.0,3686.4,0.9,94,True,0.0,0.0,
0,4,92,435,4096.0,3686.4,0.9,95,True,0.0,0.0,
0,4,93,440,4096.0,3686.4,0.9,96,True,0.0,0.0,
0,4,94,410,4096.0,3686.4,0.9,97,True,0.0,0.0,
0,4,95,411,4096.0,3686.4,0.9,98,True,0.0,0.0,
0,4,96,420,4096.0,3686.4,0.9,99,True,0.0,0.0,
0,4,97,392,4096.0,3686.4,0.9,100,True,0.0,0.0,
0,4,98,383,4096.0,3686.4,0.9,101,True,0.0,0.0,
0,4,99,408,4096.0,3686.4,0.9,102,True,0.0,0.0,
0,4,100,420,4096.0,3686.4,0.9,103,True,0.0,0.0,
1,4,0,417,4096.0,3686.4,0.9,7,False,0.0,0.0,
1,4,1,389,4096.0,3686.4,0.9,8,True,0.0,0.0,
1,4,2,395,4096.0,3686.4,0.9,9,True,0.0,0.0,
1,4,3,458,4096.0,3686.4,0.9,10,True,0.0,0.0,
1,4,4,424,4096.0,3686.4,0.9,11,True,0.0,0.0,
1,4,5,404,4096.0,3686.4,0.9,12,True,0.0,0.0,
1,4,6,410,4096.0,3686.4,0.9,13,True,0.0,0.0,
1,4,7,407,4096.0,3686.4,0.9,14,True,0.0,0.0,
1,4,8,407,4096.0,3686.4,0.9,15,True,0.0,0.0,
1,4,9,438,4096.0,3686.4,0.9,16,True,0.0,0.0,
1,4,10,420,4096.0,3686.4,0.9,17,True,0.0,0.0,
1,4,11,417,4096.0,3686.4,0.9,18,True,0.0,0.0,
1,4,12,391,4096.0,3686.4,0.9,19,True,0.0,0.0,
1,4,13,446,4096.0,3686.4,0.9,20,True,0.0,0.0,
1,4,14,448,4096.0,3686.4,0.9,21,True,0.0,0.0,
1,4,15,413,4096.0,3686.4,0.9,22,True,0.0,0.0,
1,4,16,417,4096.0,3686.4,0.9,23,True,0.0,0.0,
1,4,17,416,4096.0,3686.4,0.9,24,True,0.0,0.0,
1,4,18,396,4096.0,3686.4,0.9,25,True,0.0,0.0,
1,4,19,379,4096.0,3686.4,0.9,26,True,0.0,0.0,
1,4,20,417,4096.0,3686.4,0.9,27,True,0.0,0.0,
1,4,21,425,4096.0,3686.4,0.9,28,True,0.0,0.0,
1,4,22,380,4096.0,3686.4,0.9,29,True,0.0,0.0,
1,4,23,385,4096.0,3686.4,0.9,30,True,0.0,0.0,
1,4,24,405,4096.0,3686.4,0.9,31,True,0.0,0.0,
1,4,25,419,4096.0,3686.4,0.9,32,True,0.0,0.0,
1,4,26,404,4096.0,3686.4,0.9,33,True,0.0,0.0,
1,4,27,352,4096.0,3686.4,0.9,34,True,0.0,0.0,
1,4,28,381,4096.0,3686.4,0.9,35,True,0.0,0.0,
1,4,29,421,4096.0,3686.4,0.9,36,True,0.0,0.0,
1,4,30,438,4096.0,3686.4,0.9,37,True,0.0,0.0,
1,4,31,381,4096.0,3686.4,0.9,38,True,0.0,0.0,
1,4,32,415,4096.0,3686.4,0.9,39,True,0.0,0.0,
1,4,33,389,4096.0,3686.4,0.9,40,True,0.0,0.0,
1,4,34,414,4096.0,3686.4,0.9,41,True,0.0,0.0,
1,4,35,418,4096.0,3686.4,0.9,42,True,0.0,0.0,
1,4,36,418,4096.0,3686.4,0.9,43,True,0.0,0.0,
1,4,37,411,4096.0,3686.4,0.9,44,True,0.0,0.0,
1,4,38,395,4096.0,3686.4,0.9,45,True,0.0,0.0,
1,4,39,368,4096.0,3686.4,0.9,46,True,0.0,0.0,
1,4,40,407,4096.0,3686.4,0.9,47,True,0.0,0.0,
1,4,41,440,4096.0,3686.4,0.9,48,True,0.0,0.0,
1,4,42,433,4096.0,3686.4,0.9,49,True,0.0,0.0,
1,4,43,414,4096.0,3686.4,0.9,50,True,0.0,0.0,
1,4,44,424,4096.0,3686.4,0.9,51,True,0.0,0.0,
1,4,45,415,4096.0,3686.4,0.9,52,True,0.0,0.0,
1,4,46,429,4096.0,3686.4,0.9,53,True,0.0,0.0,
1,4,47,424,4096.0,3686.4,0.9,54,True,0.0,0.0,
1,4,48,411,4096.0,3686.4,0.9,55,True,0.0,0.0,
1,4,49,406,4096.0,3686.4,0.9,56,True,0.0,0.0,
1,4,50,391,4096.0,3686.4,0.9,57,True,0.0,0.0,
1,4,51,371,4096.0,3686.4,0.9,58,True,0.0,0.0,
1,4,52,400,4096.0,3686.4,0.9,59,True,0.0,0.0,
1,4,53,434,4096.0,3686.4,0.9,60,True,0.0,0.0,
1,4,54,408,4096.0,3686.4,0.9,61,True,0.0,0.0,
1,4,55,386,4096.0,3686.4,0.9,62,True,0.0,0.0,
1,4,56,416,4096.0,3686.4,0.9,63,True,0.0,0.0,
1,4,57,430,4096.0,3686.4,0.9,64,True,0.0,0.0,
1,4,58,430,4096.0,3686.4,0.9,65,True,0.0,0.0,
1,4,59,412,4096.0,3686.4,0.9,66,True,0.0,0.0,
1,4,60,416,4096.0,3686.4,0.9,67,True,0.0,0.0,
1,4,61,411,4096.0,3686.4,0.9,68,True,0.0,0.0,
1,4,62,424,4096.0,3686.4,0.9,69,True,0.0,0.0,
1,4,63,402,4096.0,3686.4,0.9,70,True,0.0,0.0,
1,4,64,397,4096.0,3686.4,0.9,71,True,0.0,0.0,
1,4,65,416,4096.0,3686.4,0.9,72,True,0.0,0.0,
1,4,66,415,4096.0,3686.4,0.9,73,True,0.0,0.0,
1,4,67,410,4096.0,3686.4,0.9,74,True,0.0,0.0,
1,4,68,398,4096.0,3686.4,0.9,75,True,0.0,0.0,
1,4,69,386,4096.0,3686.4,0.9,76,True,0.0,0.0,
1,4,70,424,4096.0,3686.4,0.9,77,True,0.0,0.0,
1,4,71,427,4096.0,3686.4,0.9,78,True,0.0,0.0,
1,4,72,450,4096.0,3686.4,0.9,79,True,0.0,0.0,
1,4,73,425,4096.0,3686.4,0.9,80,True,0.0,0.0,
