simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,302,655.36,0.02,32794,674,619,6,32788,0.00018296029761541744,1,True,None,355055,
0,4,1.5,303,655.36,0.02,32804,658,648,25,32779,0.0007621021826606511,2,True,None,355055,
0,4,1.5,304,655.36,0.02,32797,639,646,104,32693,0.003171021739793274,3,True,None,355055,
0,4,1.5,305,655.36,0.02,32754,602,645,414,32340,0.01263967759662942,4,True,None,355055,
0,4,1.5,306,655.36,0.02,32724,658,688,1598,31126,0.04883266104388217,5,True,None,355055,
0,4,1.5,307,655.36,0.02,32726,660,658,5908,26818,0.18052924280388682,6,True,None,355055,
0,4,1.5,308,655.36,0.02,32720,628,634,17749,14971,0.5424511002444988,7,True,None,355055,
0,4,1.5,309,655.36,0.02,32695,636,661,31074,1621,0.9504205536014682,8,True,None,355055,
0,4,1.5,310,655.36,0.02,32667,653,681,32666,1,0.9999693880674687,9,True,None,355055,
0,4,1.5,311,655.36,0.02,32702,673,638,32702,0,1.0,10,True,None,355055,
0,4,1.5,312,655.36,0.02,32692,652,662,32692,0,1.0,11,True,None,355055,
0,4,1.5,313,655.36,0.02,32624,625,693,32624,0,1.0,12,True,None,355055,
0,4,1.5,314,655.36,0.02,32628,672,668,32628,0,1.0,13,True,None,355055,
0,4,1.5,315,655.36,0.02,32661,643,610,32661,0,1.0,14,True,None,355055,
0,4,1.5,316,655.36,0.02,32630,609,640,32630,0,1.0,15,True,None,355055,
0,4,1.5,317,655.36,0.02,32608,648,670,32608,0,1.0,16,True,None,355055,
0,4,1.5,318,655.36,0.02,32629,667,646,32629,0,1.0,17,True,None,355055,
0,4,1.5,319,655.36,0.02,32709,702,622,32709,0,1.0,18,True,None,355055,
0,4,1.5,320,655.36,0.02,32695,642,656,32695,0,1.0,19,True,None,355055,
0,4,1.5,321,655.36,0.02,32658,613,650,32658,0,1.0,20,True,None,355055,
0,4,1.5,322,655.36,0.02,32703,669,624,32703,0,1.0,21,True,None,355055,
0,4,1.5,323,655.36,0.02,32640,613,676,32640,0,1.0,22,True,None,355055,
0,4,1.5,324,655.36,0.02,32703,737,674,32703,0,1.0,23,True,None,355055,
0,4,1.5,325,655.36,0.02,32724,666,645,32724,0,1.0,24,True,None,355055,
0,4,1.5,326,655.36,0.02,32686,655,693,32686,0,1.0,25,True,None,355055,
0,4,1.5,327,655.36,0.02,32632,630,684,32632,0,1.0,26,True,None,355055,
0,4,1.5,328,655.36,0.02,32613,641,660,32613,0,1.0,27,True,None,355055,
0,4,1.5,329,655.36,0.02,32626,663,650,32626,0,1.0,28,True,None,355055,
0,4,1.5,330,655.36,0.02,32629,646,643,32629,0,1.0,29,True,None,355055,
0,4,1.5,331,655.36,0.02,32640,670,659,32640,0,1.0,30,True,None,355055,
0,4,1.5,332,655.36,0.02,32630,629,639,32630,0,1.0,31,True,None,355055,
0,4,1.5,333,655.36,0.02,32600,650,680,32600,0,1.0,32,True,None,355055,
0,4,1.5,334,655.36,0.02,32639,687,648,32639,0,1.0,33,True,None,355055,
0,4,1.5,335,655.36,0.02,32591,660,708,32591,0,1.0,34,True,None,355055,
0,4,1.5,336,655.36,0.02,32587,643,647,32587,0,1.0,35,True,None,355055,
0,4,1.5,337,655.36,0.02,32516,628,699,32516,0,1.0,36,True,None,355055,
0,4,1.5,338,655.36,0.02,32434,596,678,32434,0,1.0,37,True,None,355055,
0,4,1.5,339,655.36,0.02,32414,622,642,32414,0,1.0,38,True,None,355055,
0,4,1.5,340,655.36,0.02,32392,674,696,32392,0,1.0,39,True,None,355055,
0,4,1.5,341,655.36,0.02,32389,654,657,32389,0,1.0,40,True,None,355055,
0,4,1.5,342,655.36,0.02,32379,631,641,32379,0,1.0,41,True,None,355055,
0,4,1.5,343,655.36,0.02,32395,631,615,32395,0,1.0,42,True,None,355055,
0,4,1.5,344,655.36,0.02,32398,622,619,32398,0,1.0,43,True,None,355055,
0,4,1.5,345,655.36,0.02,32384,638,652,32384,0,1.0,44,True,None,355055,
0,4,1.5,346,655.36,0.02,32340,595,639,32340,0,1.0,45,True,None,355055,
0,4,1.5,347,655.36,0.02,32394,641,587,32394,0,1.0,46,True,None,355055,
0,4,1.5,348,655.36,0.02,32422,679,651,32422,0,1.0,47,True,None,355055,
0,4,1.5,349,655.36,0.02,32429,674,667,32429,0,1.0,48,True,None,355055,
0,4,1.5,350,655.36,0.02,32424,672,677,32424,0,1.0,49,True,None,355055,
0,4,1.5,351,655.36,0.02,32396,671,699,32396,0,1.0,50,True,None,355055,
0,4,1.5,352,655.36,0.02,32364,637,669,32364,0,1.0,51,True,None,355055,
0,4,1.5,353,655.36,0.02,32366,668,666,32366,0,1.0,52,True,None,355055,
0,4,1.5,354,655.36,0.02,32321,613,658,32321,0,1.0,53,True,None,355055,
0,4,1.5,355,655.36,0.02,32298,620,643,32298,0,1.0,54,True,None,355055,
0,4,1.5,356,655.36,0.02,32227,586,657,32227,0,1.0,55,True,None,355055,
0,4,1.5,357,655.36,0.02,32244,660,643,32244,0,1.0,56,True,None,355055,
0,4,1.5,358,655.36,0.02,32276,657,625,32276,0,1.0,57,True,None,355055,
0,4,1.5,359,655.36,0.02,32309,673,640,32309,0,1.0,58,True,None,355055,
0,4,1.5,360,655.36,0.02,32285,637,661,32285,0,1.0,59,True,None,355055,
0,4,1.5,361,655.36,0.02,32313,676,648,32313,0,1.0,60,True,None,355055,
0,4,1.5,362,655.36,0.02,32361,692,644,32361,0,1.0,61,True,None,355055,
0,4,1.5,363,655.36,0.02,32293,633,701,32293,0,1.0,62,True,None,355055,
0,4,1.5,364,655.36,0.02,32257,657,693,32257,0,1.0,63,True,None,355055,
0,4,1.5,365,655.36,0.02,32313,675,619,32313,0,1.0,64,True,None,355055,
0,4,1.5,366,655.36,0.02,32273,610,650,32273,0,1.0,65,True,None,355055,
0,4,1.5,367,655.36,0.02,32338,689,624,32338,0,1.0,66,True,None,355055,
0,4,1.5,368,655.36,0.02,32340,686,684,32340,0,1.0,67,True,None,355055,
0,4,1.5,369,655.36,0.02,32360,642,622,32360,0,1.0,68,True,None,355055,
0,4,1.5,370,655.36,0.02,32346,655,669,32346,0,1.0,69,True,None,355055,
0,4,1.5,371,655.36,0.02,32373,660,633,32373,0,1.0,70,True,None,355055,
0,4,1.5,372,655.36,0.02,32435,667,605,32435,0,1.0,71,True,None,355055,
0,4,1.5,373,655.36,0.02,32485,659,609,32485,0,1.0,72,True,None,355055,
0,4,1.5,374,655.36,0.02,32495,649,639,32495,0,1.0,73,True,None,355055,
0,4,1.5,375,655.36,0.02,32554,719,660,32554,0,1.0,74,True,None,355055,
0,4,1.5,376,655.36,0.02,32553,675,676,32553,0,1.0,75,True,None,355055,
0,4,1.5,377,655.36,0.02,32536,631,648,32536,0,1.0,76,True,None,355055,
0,4,1.5,378,655.36,0.02,32555,673,654,32555,0,1.0,77,True,None,355055,
0,4,1.5,379,655.36,0.02,32587,641,609,32587,0,1.0,78,True,None,355055,
0,4,1.5,380,655.36,0.02,32682,690,595,32682,0,1.0,79,True,None,355055,
0,4,1.5,381,655.36,0.02,32637,621,666,32637,0,1.0,80,True,None,355055,
0,4,1.5,382,655.36,0.02,32658,669,648,32658,0,1.0,81,True,None,355055,
0,4,1.5,383,655.36,0.02,32658,668,668,32658,0,1.0,82,True,None,355055,
0,4,1.5,384,655.36,0.02,32670,671,659,32670,0,1.0,83,True,None,355055,
0,4,1.5,385,655.36,0.02,32594,631,707,32594,0,1.0,84,True,None,355055,
0,4,1.5,386,655.36,0.02,32619,650,625,32619,0,1.0,85,True,None,355055,
0,4,1.5,387,655.36,0.02,32578,616,657,32578,0,1.0,86,True,None,355055,
0,4,1.5,388,655.36,0.02,32590,644,632,32590,0,1.0,87,True,None,355055,
0,4,1.5,389,655.36,0.02,32641,682,631,32641,0,1.0,88,True,None,355055,
0,4,1.5,390,655.36,0.02,32677,644,608,32677,0,1.0,89,True,None,355055,
0,4,1.5,391,655.36,0.02,32676,657,658,32676,0,1.0,90,True,None,355055,
0,4,1.5,392,655.36,0.02,32744,696,628,32744,0,1.0,91,True,None,355055,
0,4,1.5,393,655.36,0.02,32776,681,649,32776,0,1.0,92,True,None,355055,
0,4,1.5,394,655.36,0.02,32810,657,623,32810,0,1.0,93,True,None,355055,
0,4,1.5,395,655.36,0.02,32775,631,666,32775,0,1.0,94,True,None,355055,
0,4,1.5,396,655.36,0.02,32783,655,647,32783,0,1.0,95,True,None,355055,
0,4,1.5,397,655.36,0.02,32721,633,695,32721,0,1.0,96,True,None,355055,
0,4,1.5,398,655.36,0.02,32724,665,662,32724,0,1.0,97,True,None,355055,
0,4,1.5,399,655.36,0.02,32747,694,671,32747,0,1.0,98,True,None,355055,
0,4,1.5,400,655.36,0.02,32760,667,654,32760,0,1.0,99,True,None,355055,
0,4,1.5,401,655.36,0.02,32737,641,664,32737,0,1.0,100,True,True,355055,
1,4,1.5,505,655.36,0.02,32774,653,623,7,32767,0.00021358393848782572,1,True,None,599532,
1,4,1.5,506,655.36,0.02,32824,696,646,28,32796,0.0008530343650987082,2,True,None,599532,
1,4,1.5,507,655.36,0.02,32897,710,637,107,32790,0.0032525762227558746,3,True,None,599532,
1,4,1.5,508,655.36,0.02,32873,642,666,431,32442,0.013111063790953061,4,True,None,599532,
1,4,1.5,509,655.36,0.02,32809,631,695,1657,31152,0.05050443475875522,5,True,None,599532,
1,4,1.5,510,655.36,0.02,32820,670,659,6058,26762,0.1845825716026813,6,True,None,599532,
1,4,1.5,511,655.36,0.02,32823,635,632,18006,14817,0.5485787405173201,7,True,None,599532,
1,4,1.5,512,655.36,0.02,32827,683,679,31310,1517,0.953788040332653,8,True,None,599532,
1,4,1.5,513,655.36,0.02,32764,623,686,32763,1,0.9999694786961298,9,True,None,599532,
