simulation,d,c,p,spectralGapBefore,spectralGapAfter,t,
0,4,1.5,0.9,0.3416651008720032,0.0,0,
0,4,1.5,0.9,0.3103390375097793,0.0,1,
0,4,1.5,0.9,0.31335757091601546,0.0,2,
0,4,1.5,0.9,0.31996492282522093,0.0,3,
0,4,1.5,0.9,0.3123711570161809,0.0,4,
0,4,1.5,0.9,0.317719104191896,0.0,5,
0,4,1.5,0.9,0.3111462124609591,0.0,6,
0,4,1.5,0.9,0.30955358904191066,0.0,7,
0,4,1.5,0.9,0.3195980085683827,0.0,8,
0,4,1.5,0.9,0.3152038100260567,0.0,9,
0,4,1.5,0.9,0.3171274885766304,0.0,10,
0,4,1.5,0.9,0.3159577111559143,0.0,11,
0,4,1.5,0.9,0.31135518059483835,0.0,12,
0,4,1.5,0.9,0.31750372119269543,0.0,13,
0,4,1.5,0.9,0.32044832751732333,0.0,14,
0,4,1.5,0.9,0.3114089482775819,0.0,15,
0,4,1.5,0.9,0.31551901092169155,0.0,16,
0,4,1.5,0.9,0.3146969438790631,0.0,17,
0,4,1.5,0.9,0.3169913781597232,0.0,18,
0,4,1.5,0.9,0.3114793118773578,0.0,19,
0,4,1.5,0.9,0.317311474937497,0.0,20,
0,4,1.5,0.9,0.30948566357389173,0.0,21,
0,4,1.5,0.9,0.31338541117479024,0.0,22,
0,4,1.5,0.9,0.3204546877220835,0.0,23,
0,4,1.5,0.9,0.31809413356250316,0.0,24,
0,4,1.5,0.9,0.31790115572388133,0.0,25,
0,4,1.5,0.9,0.3163765275387531,0.0,26,
0,4,1.5,0.9,0.31370824185927704,0.0,27,
0,4,1.5,0.9,0.31800410611044105,0.0,28,
0,4,1.5,0.9,0.31773966333148307,0.0,29,
0,4,1.5,0.9,0.31653310647115696,0.0,30,
0,4,1.5,0.9,0.3080760906658194,0.0,31,
0,4,1.5,0.9,0.3149129311737503,0.0,32,
0,4,1.5,0.9,0.3114720524826776,0.0,33,
0,4,1.5,0.9,0.3156958747713636,0.0,34,
0,4,1.5,0.9,0.3136824548776995,0.0,35,
0,4,1.5,0.9,0.31605312206806424,0.0,36,
0,4,1.5,0.9,0.31226558953195693,0.0,37,
0,4,1.5,0.9,0.313144814956135,0.0,38,
0,4,1.5,0.9,0.3148115578536429,0.0,39,
0,4,1.5,0.9,0.3165193513448813,0.0,40,
0,4,1.5,0.9,0.3125908517869058,0.0,41,
0,4,1.5,0.9,0.31360344913252236,0.0,42,
0,4,1.5,0.9,0.315186056245253,0.0,43,
0,4,1.5,0.9,0.31266081751495534,0.0,44,
0,4,1.5,0.9,0.31510435578702056,0.0,45,
0,4,1.5,0.9,0.30634944835272226,0.0,46,
0,4,1.5,0.9,0.31492618963735053,0.0,47,
0,4,1.5,0.9,0.31113835534107503,0.0,48,
0,4,1.5,0.9,0.3171865565182955,0.0,49,
0,4,1.5,0.9,0.3156056617639674,0.0,50,
0,4,1.5,0.9,0.31723492934985575,0.0,51,
0,4,1.5,0.9,0.3143978141486986,0.0,52,
0,4,1.5,0.9,0.3114764351449357,0.0,53,
