simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,4017,4096.0,81.92,0.02,215,False,0.18799998916851712,0.19446537563481248,
0,4,1,4047,4096.0,81.92,0.02,216,True,0.18918833665491597,0.1928827138635345,
0,4,2,4059,4096.0,81.92,0.02,217,True,0.18745376910853395,0.19289026863183623,
0,4,3,4082,4096.0,81.92,0.02,218,True,0.18780424604074475,0.19241513063546223,
0,4,4,4076,4096.0,81.92,0.02,219,True,0.1849066120391164,0.1911407555300325,
0,4,5,4062,4096.0,81.92,0.02,220,True,0.18447451087826383,0.1912574673227876,
0,4,6,4062,4096.0,81.92,0.02,221,True,0.1850552944752908,0.19189443183738197,
0,4,7,4036,4096.0,81.92,0.02,222,True,0.18449723812841456,0.1919397972102993,
0,4,8,4028,4096.0,81.92,0.02,223,True,0.186230004056405,0.1907651169214235,
0,4,9,4031,4096.0,81.92,0.02,224,True,0.1858734041652813,0.19068674618990478,
0,4,10,4030,4096.0,81.92,0.02,225,True,0.1861087036191722,0.19135438651535275,
0,4,11,4045,4096.0,81.92,0.02,226,True,0.1858312083112289,0.19223056304261832,
0,4,12,4055,4096.0,81.92,0.02,227,True,0.18616482100497866,0.19248225330263669,
0,4,13,4057,4096.0,81.92,0.02,228,True,0.18485653510784972,0.19159001323612124,
0,4,14,4051,4096.0,81.92,0.02,229,True,0.18589116517949622,0.19145434156611152,
0,4,15,4042,4096.0,81.92,0.02,230,True,0.1855280050525837,0.18986495554135385,
0,4,16,4046,4096.0,81.92,0.02,231,True,0.18343717073660015,0.19089628206893294,
0,4,17,4045,4096.0,81.92,0.02,232,True,0.18462127870870615,0.19110721442259204,
0,4,18,4038,4096.0,81.92,0.02,233,True,0.18445469073537035,0.19039792387228516,
0,4,19,4052,4096.0,81.92,0.02,234,True,0.18492024308127464,0.19203172016774128,
0,4,20,4041,4096.0,81.92,0.02,235,True,0.18579469067612442,0.19007883727642028,
0,4,21,4045,4096.0,81.92,0.02,236,True,0.18577474069185773,0.19285003170975457,
0,4,22,4058,4096.0,81.92,0.02,237,True,0.18692798544385414,0.19235026312426184,
0,4,23,4054,4096.0,81.92,0.02,238,True,0.18624191725872818,0.1929558940987005,
0,4,24,4031,4096.0,81.92,0.02,239,True,0.1838162983369126,0.1935160212558521,
0,4,25,4029,4096.0,81.92,0.02,240,True,0.18450667828642608,0.19211956108351935,
0,4,26,4023,4096.0,81.92,0.02,241,True,0.185755660621149,0.1929100300132307,
0,4,27,4031,4096.0,81.92,0.02,242,True,0.18818531190916565,0.1935466904111428,
0,4,28,4053,4096.0,81.92,0.02,243,True,0.1881839657979908,0.1920924120180466,
0,4,29,4049,4096.0,81.92,0.02,244,True,0.18462466302035485,0.19014037644027537,
0,4,30,4031,4096.0,81.92,0.02,245,True,0.18237773328668672,0.1893843476194993,
0,4,31,4007,4096.0,81.92,0.02,246,True,0.18284127018021212,0.19134638521252278,
0,4,32,4013,4096.0,81.92,0.02,247,True,0.18549662425111269,0.18997431403716902,
0,4,33,4011,4096.0,81.92,0.02,248,True,0.1829404783821792,0.18995878165201563,
0,4,34,4016,4096.0,81.92,0.02,249,True,0.18606458447121643,0.19264861316993542,
0,4,35,4030,4096.0,81.92,0.02,250,True,0.18516171648191204,0.19124127804374902,
0,4,36,4013,4096.0,81.92,0.02,251,True,0.18631940258303825,0.19080391972556798,
0,4,37,4022,4096.0,81.92,0.02,252,True,0.18688865322884385,0.19253030699067308,
0,4,38,4019,4096.0,81.92,0.02,253,True,0.18743292009347523,0.19183493336849744,
0,4,39,4028,4096.0,81.92,0.02,254,True,0.18424779645267408,0.19289197749386366,
0,4,40,4033,4096.0,81.92,0.02,255,True,0.18827416247590523,0.19032856825726907,
0,4,41,4046,4096.0,81.92,0.02,256,True,0.18674702983510294,0.19189889930914117,
0,4,42,4033,4096.0,81.92,0.02,257,True,0.18643368199010846,0.18905337515248855,
0,4,43,4034,4096.0,81.92,0.02,258,True,0.18412066528515036,0.190345127218168,
0,4,44,4031,4096.0,81.92,0.02,259,True,0.18462839267827746,0.19305049110706152,
0,4,45,4036,4096.0,81.92,0.02,260,True,0.18902843499342192,0.1923106467240301,
0,4,46,4042,4096.0,81.92,0.02,261,True,0.18695746263447788,0.1927505189909552,
0,4,47,4029,4096.0,81.92,0.02,262,True,0.18692235045444505,0.19231231994216114,
0,4,48,4023,4096.0,81.92,0.02,263,True,0.1873386170850837,0.1919849191586661,
0,4,49,3998,4096.0,81.92,0.02,264,True,0.18526077231708515,0.1938269868080169,
0,4,50,3981,4096.0,81.92,0.02,265,True,0.18455654768633734,0.19026048489799385,
0,4,51,4001,4096.0,81.92,0.02,266,True,0.18723923053441915,0.19204811563906998,
0,4,52,4007,4096.0,81.92,0.02,267,True,0.18803027371525016,0.1920506676116257,
0,4,53,3999,4096.0,81.92,0.02,268,True,0.18664510281970093,0.19217082306324007,
0,4,54,4003,4096.0,81.92,0.02,269,True,0.18623855960031488,0.19220156104219444,
0,4,55,4003,4096.0,81.92,0.02,270,True,0.18644773864774988,0.19284519067704609,
0,4,56,3989,4096.0,81.92,0.02,271,True,0.18739878092703566,0.19126205297542298,
0,4,57,3995,4096.0,81.92,0.02,272,True,0.18461616522951974,0.1928410173580657,
0,4,58,3977,4096.0,81.92,0.02,273,True,0.18361891313965406,0.19219684045225105,
0,4,59,3962,4096.0,81.92,0.02,274,True,0.18422643990530574,0.19221680898124915,
0,4,60,3980,4096.0,81.92,0.02,275,True,0.1875019473708872,0.19200956865308316,
0,4,61,3979,4096.0,81.92,0.02,276,True,0.18695962555279366,0.19051399079284936,
0,4,62,3972,4096.0,81.92,0.02,277,True,0.18495313656373757,0.19079916773487327,
0,4,63,3988,4096.0,81.92,0.02,278,True,0.18621673184186904,0.19266453870527456,
0,4,64,4013,4096.0,81.92,0.02,279,True,0.18789639374052292,0.19143940741689958,
0,4,65,3991,4096.0,81.92,0.02,280,True,0.1835641026018081,0.1921462966981886,
0,4,66,3995,4096.0,81.92,0.02,281,True,0.18629424338620326,0.1914927264033508,
0,4,67,3997,4096.0,81.92,0.02,282,True,0.18578494118931665,0.19241467556115943,
0,4,68,3991,4096.0,81.92,0.02,283,True,0.18788473974714592,0.1912114202856826,
0,4,69,3988,4096.0,81.92,0.02,284,True,0.18640850778376894,0.19160143663885065,
0,4,70,3985,4096.0,81.92,0.02,285,True,0.18827551255936648,0.19414829843823145,
0,4,71,3990,4096.0,81.92,0.02,286,True,0.1877139465054054,0.1941558059066929,
0,4,72,3969,4096.0,81.92,0.02,287,True,0.18485816024263668,0.19286724533728994,
0,4,73,3991,4096.0,81.92,0.02,288,True,0.18917685052266253,0.19257870086988926,
0,4,74,4001,4096.0,81.92,0.02,289,True,0.18716309439209966,0.19325653438767065,
0,4,75,3988,4096.0,81.92,0.02,290,True,0.1861274054281633,0.192844519503247,
0,4,76,3990,4096.0,81.92,0.02,291,True,0.18659872256234378,0.19268250649979102,
0,4,77,3996,4096.0,81.92,0.02,292,True,0.18606495640977094,0.1931650991831434,
0,4,78,3977,4096.0,81.92,0.02,293,True,0.1884293988340886,0.19436773269540286,
0,4,79,3984,4096.0,81.92,0.02,294,True,0.18899922164272043,0.1929310259013095,
0,4,80,3974,4096.0,81.92,0.02,295,True,0.18465928751479088,0.19181900021155973,
0,4,81,3975,4096.0,81.92,0.02,296,True,0.18510482783439153,0.19142607735201467,
0,4,82,3970,4096.0,81.92,0.02,297,True,0.18644980822844726,0.1917810435764853,
0,4,83,3978,4096.0,81.92,0.02,298,True,0.18753854873543752,0.19266529617493044,
0,4,84,4007,4096.0,81.92,0.02,299,True,0.1872724276754304,0.19159418191887068,
0,4,85,4001,4096.0,81.92,0.02,300,True,0.18593410765336993,0.19145097070113537,
0,4,86,4022,4096.0,81.92,0.02,301,True,0.1891555091200705,0.1920004099693956,
0,4,87,4032,4096.0,81.92,0.02,302,True,0.18688887889008854,0.1949510827011084,
0,4,88,4031,4096.0,81.92,0.02,303,True,0.18774350079787627,0.19429522379770248,
0,4,89,4041,4096.0,81.92,0.02,304,True,0.187458183668595,0.1922481359106245,
0,4,90,4060,4096.0,81.92,0.02,305,True,0.18726861473920708,0.19310898976136504,
0,4,91,4048,4096.0,81.92,0.02,306,True,0.18665211942172322,0.1927847191393861,
0,4,92,4060,4096.0,81.92,0.02,307,True,0.1883817445856255,0.19478018940087238,
0,4,93,4046,4096.0,81.92,0.02,308,True,0.18610598359692876,0.19195341357760365,
0,4,94,4024,4096.0,81.92,0.02,309,True,0.18473714880581715,0.19072041052199118,
0,4,95,4051,4096.0,81.92,0.02,310,True,0.18801875077756647,0.193822532537951,
0,4,96,4056,4096.0,81.92,0.02,311,True,0.18679571071546408,0.19290063662595924,
0,4,97,4047,4096.0,81.92,0.02,312,True,0.18559593219691528,0.192167995367864,
0,4,98,4036,4096.0,81.92,0.02,313,True,0.1864896476492356,0.19338368854015375,
0,4,99,4018,4096.0,81.92,0.02,314,True,0.18630415081519847,0.1933029383623559,
0,4,100,4043,4096.0,81.92,0.02,315,True,0.1868668955015882,0.1937017818986555,
1,4,0,4006,4096.0,81.92,0.02,185,False,0.18914499115190475,0.19610852352742913,
1,4,1,4020,4096.0,81.92,0.02,186,True,0.18952274077657583,0.1931933814629765,
1,4,2,3996,4096.0,81.92,0.02,187,True,0.1855345821640767,0.1921900329551327,
1,4,3,3985,4096.0,81.92,0.02,188,True,0.18375182198246143,0.19101014438429786,
1,4,4,4017,4096.0,81.92,0.02,189,True,0.18720433444888718,0.19312154675365856,
1,4,5,4038,4096.0,81.92,0.02,190,True,0.1886901231121132,0.19505137423024455,
1,4,6,4036,4096.0,81.92,0.02,191,True,0.1886357589324663,0.19369316902682265,
1,4,7,4016,4096.0,81.92,0.02,192,True,0.1863344277571619,0.19278628504145512,
1,4,8,4025,4096.0,81.92,0.02,193,True,0.187853543286166,0.1919044225174562,
1,4,9,4022,4096.0,81.92,0.02,194,True,0.18518894675664566,0.191577115500695,
1,4,10,4008,4096.0,81.92,0.02,195,True,0.18629292478300252,0.19049003545570553,
1,4,11,4003,4096.0,81.92,0.02,196,True,0.18513602574996935,0.19145180793717065,
1,4,12,4006,4096.0,81.92,0.02,197,True,0.18561338697117824,0.19067528031331915,
1,4,13,4016,4096.0,81.92,0.02,198,True,0.18704014630617238,0.1927395472434582,
1,4,14,4016,4096.0,81.92,0.02,199,True,0.18575902845919912,0.1901811515728865,
1,4,15,4006,4096.0,81.92,0.02,200,True,0.18378134336353846,0.19020967669310795,
1,4,16,4010,4096.0,81.92,0.02,201,True,0.1851987442142481,0.19295799540466407,
1,4,17,4006,4096.0,81.92,0.02,202,True,0.1852551124664802,0.18952326154402654,
1,4,18,4008,4096.0,81.92,0.02,203,True,0.18486207747835026,0.19099631693569274,
1,4,19,4036,4096.0,81.92,0.02,204,True,0.18427881941734314,0.19188882238260485,
1,4,20,4020,4096.0,81.92,0.02,205,True,0.18695828110811152,0.19387355385992378,
1,4,21,4037,4096.0,81.92,0.02,206,True,0.1877168997339177,0.19227415473928344,
1,4,22,4034,4096.0,81.92,0.02,207,True,0.1840663792862527,0.19216717222813662,
1,4,23,4029,4096.0,81.92,0.02,208,True,0.18588929960355438,0.19345486634927866,
1,4,24,4027,4096.0,81.92,0.02,209,True,0.18683575926707863,0.1935672931151713,
1,4,25,4029,4096.0,81.92,0.02,210,True,0.18723772427482288,0.19287963716681367,
1,4,26,4018,4096.0,81.92,0.02,211,True,0.1859872364047912,0.19233379885249358,
1,4,27,4018,4096.0,81.92,0.02,212,True,0.1886185965153524,0.19204738019987622,
1,4,28,4020,4096.0,81.92,0.02,213,True,0.18479995515455538,0.1912651008580336,
1,4,29,4030,4096.0,81.92,0.02,214,True,0.18518914166710476,0.19139817514500135,
1,4,30,4020,4096.0,81.92,0.02,215,True,0.1870235421290618,0.1932800995616072,
1,4,31,4021,4096.0,81.92,0.02,216,True,0.18656546527851325,0.19168049121254982,
1,4,32,4024,4096.0,81.92,0.02,217,True,0.1850397627782825,0.19275297907292666,
1,4,33,4031,4096.0,81.92,0.02,218,True,0.18558579235165684,0.19085453475848246,
1,4,34,4017,4096.0,81.92,0.02,219,True,0.18523501174282253,0.1918098408069946,
1,4,35,4022,4096.0,81.92,0.02,220,True,0.18435545251538055,0.19049447088435367,
1,4,36,4025,4096.0,81.92,0.02,221,True,0.18368648094264706,0.19098614702775085,
1,4,37,4037,4096.0,81.92,0.02,222,True,0.18450730119270542,0.1906240993224294,
