simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,1036,2048.0,1024.0,0.5,6,False,0.0,0.0,
0,4,1,1023,2048.0,1024.0,0.5,7,True,0.0,0.0,
0,4,2,988,2048.0,1024.0,0.5,8,True,0.0,0.0,
0,4,3,982,2048.0,1024.0,0.5,9,True,0.0,0.0,
0,4,4,1010,2048.0,1024.0,0.5,10,True,0.0,0.0,
0,4,5,1035,2048.0,1024.0,0.5,11,True,0.0,0.0,
0,4,6,1044,2048.0,1024.0,0.5,12,True,0.0,0.0,
0,4,7,1043,2048.0,1024.0,0.5,13,True,0.0,0.0,
0,4,8,1017,2048.0,1024.0,0.5,14,True,0.0,0.0,
0,4,9,1019,2048.0,1024.0,0.5,15,True,0.0,0.0,
0,4,10,1006,2048.0,1024.0,0.5,16,True,0.0,0.0,
0,4,11,1025,2048.0,1024.0,0.5,17,True,0.0,0.0,
0,4,12,1023,2048.0,1024.0,0.5,18,True,0.0,0.0,
0,4,13,1044,2048.0,1024.0,0.5,19,True,0.0,0.15538991375771816,
0,4,14,1019,2048.0,1024.0,0.5,20,True,0.0,0.0,
0,4,15,1008,2048.0,1024.0,0.5,21,True,0.0,0.0,
0,4,16,1023,2048.0,1024.0,0.5,22,True,0.0,0.0,
0,4,17,990,2048.0,1024.0,0.5,23,True,0.0,0.0,
0,4,18,998,2048.0,1024.0,0.5,24,True,0.0,0.0,
0,4,19,1024,2048.0,1024.0,0.5,25,True,0.0,0.0,
0,4,20,1018,2048.0,1024.0,0.5,26,True,0.0,0.0,
0,4,21,986,2048.0,1024.0,0.5,27,True,0.0,0.0,
0,4,22,997,2048.0,1024.0,0.5,28,True,0.0,0.0,
0,4,23,986,2048.0,1024.0,0.5,29,True,0.0,0.0,
0,4,24,1024,2048.0,1024.0,0.5,30,True,0.0,0.0,
0,4,25,1007,2048.0,1024.0,0.5,31,True,0.0,0.0,
0,4,26,989,2048.0,1024.0,0.5,32,True,0.0,0.0,
0,4,27,1021,2048.0,1024.0,0.5,33,True,0.0,0.0,
0,4,28,992,2048.0,1024.0,0.5,34,True,0.0,0.0,
0,4,29,967,2048.0,1024.0,0.5,35,True,0.0,0.0,
0,4,30,1005,2048.0,1024.0,0.5,36,True,0.0,0.0,
0,4,31,1065,2048.0,1024.0,0.5,37,True,0.0,0.0,
0,4,32,1009,2048.0,1024.0,0.5,38,True,0.0,0.0,
0,4,33,996,2048.0,1024.0,0.5,39,True,0.0,0.0,
0,4,34,971,2048.0,1024.0,0.5,40,True,0.0,0.0,
0,4,35,983,2048.0,1024.0,0.5,41,True,0.0,0.0,
0,4,36,1024,2048.0,1024.0,0.5,42,True,0.0,0.0,
0,4,37,1045,2048.0,1024.0,0.5,43,True,0.0,0.0,
0,4,38,1037,2048.0,1024.0,0.5,44,True,0.0,0.0,
0,4,39,1070,2048.0,1024.0,0.5,45,True,0.0,0.0,
0,4,40,1047,2048.0,1024.0,0.5,46,True,0.0,0.0,
0,4,41,1035,2048.0,1024.0,0.5,47,True,0.0,0.0,
0,4,42,1024,2048.0,1024.0,0.5,48,True,0.0,0.0,
0,4,43,1035,2048.0,1024.0,0.5,49,True,0.0,0.0,
0,4,44,1010,2048.0,1024.0,0.5,50,True,0.0,0.0,
0,4,45,1005,2048.0,1024.0,0.5,51,True,0.0,0.0,
0,4,46,1001,2048.0,1024.0,0.5,52,True,0.0,0.0,
0,4,47,971,2048.0,1024.0,0.5,53,True,0.0,0.0,
0,4,48,1030,2048.0,1024.0,0.5,54,True,0.0,0.0,
0,4,49,1015,2048.0,1024.0,0.5,55,True,0.0,0.0,
0,4,50,1007,2048.0,1024.0,0.5,56,True,0.0,0.0,
0,4,51,1037,2048.0,1024.0,0.5,57,True,0.0,0.0,
