simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,228,163.84,0.02,8204,172,157,5,8199,0.0006094588005850804,1,True,None,33214,
0,4,1.5,229,163.84,0.02,8171,155,188,19,8152,0.0023252967812997186,2,True,None,33214,
0,4,1.5,230,163.84,0.02,8180,161,152,71,8109,0.008679706601466993,3,True,None,33214,
0,4,1.5,231,163.84,0.02,8162,162,180,272,7890,0.0333251654006371,4,True,None,33214,
0,4,1.5,232,163.84,0.02,8155,164,171,1005,7150,0.12323727774371551,5,True,None,33214,
0,4,1.5,233,163.84,0.02,8148,148,155,3253,4895,0.39923907707412865,6,True,None,33214,
0,4,1.5,234,163.84,0.02,8176,191,163,7029,1147,0.8597113502935421,7,True,None,33214,
0,4,1.5,235,163.84,0.02,8181,168,163,8176,5,0.999388827771666,8,True,None,33214,
0,4,1.5,236,163.84,0.02,8175,155,161,8175,0,1.0,9,True,None,33214,
0,4,1.5,237,163.84,0.02,8165,167,177,8165,0,1.0,10,True,None,33214,
0,4,1.5,238,163.84,0.02,8181,164,148,8181,0,1.0,11,True,None,33214,
0,4,1.5,239,163.84,0.02,8169,160,172,8169,0,1.0,12,True,None,33214,
0,4,1.5,240,163.84,0.02,8175,161,155,8175,0,1.0,13,True,None,33214,
0,4,1.5,241,163.84,0.02,8182,169,162,8182,0,1.0,14,True,None,33214,
0,4,1.5,242,163.84,0.02,8193,177,166,8193,0,1.0,15,True,None,33214,
0,4,1.5,243,163.84,0.02,8176,165,182,8176,0,1.0,16,True,None,33214,
0,4,1.5,244,163.84,0.02,8166,163,173,8166,0,1.0,17,True,None,33214,
0,4,1.5,245,163.84,0.02,8164,160,162,8164,0,1.0,18,True,None,33214,
0,4,1.5,246,163.84,0.02,8175,173,162,8175,0,1.0,19,True,None,33214,
0,4,1.5,247,163.84,0.02,8188,184,171,8188,0,1.0,20,True,None,33214,
0,4,1.5,248,163.84,0.02,8195,156,149,8195,0,1.0,21,True,None,33214,
0,4,1.5,249,163.84,0.02,8221,185,159,8221,0,1.0,22,True,None,33214,
0,4,1.5,250,163.84,0.02,8214,167,174,8214,0,1.0,23,True,None,33214,
0,4,1.5,251,163.84,0.02,8195,165,184,8195,0,1.0,24,True,None,33214,
0,4,1.5,252,163.84,0.02,8207,160,148,8207,0,1.0,25,True,None,33214,
0,4,1.5,253,163.84,0.02,8185,155,177,8185,0,1.0,26,True,None,33214,
0,4,1.5,254,163.84,0.02,8183,167,169,8183,0,1.0,27,True,None,33214,
0,4,1.5,255,163.84,0.02,8184,151,150,8184,0,1.0,28,True,None,33214,
0,4,1.5,256,163.84,0.02,8227,190,147,8227,0,1.0,29,True,None,33214,
0,4,1.5,257,163.84,0.02,8194,136,169,8194,0,1.0,30,True,None,33214,
0,4,1.5,258,163.84,0.02,8209,176,161,8209,0,1.0,31,True,None,33214,
0,4,1.5,259,163.84,0.02,8225,183,167,8225,0,1.0,32,True,None,33214,
0,4,1.5,260,163.84,0.02,8216,164,173,8216,0,1.0,33,True,None,33214,
0,4,1.5,261,163.84,0.02,8218,155,153,8218,0,1.0,34,True,None,33214,
0,4,1.5,262,163.84,0.02,8205,164,177,8205,0,1.0,35,True,None,33214,
0,4,1.5,263,163.84,0.02,8206,172,171,8206,0,1.0,36,True,None,33214,
0,4,1.5,264,163.84,0.02,8209,193,190,8209,0,1.0,37,True,None,33214,
0,4,1.5,265,163.84,0.02,8200,169,178,8200,0,1.0,38,True,None,33214,
0,4,1.5,266,163.84,0.02,8164,133,169,8164,0,1.0,39,True,None,33214,
0,4,1.5,267,163.84,0.02,8176,158,146,8176,0,1.0,40,True,None,33214,
0,4,1.5,268,163.84,0.02,8177,167,166,8177,0,1.0,41,True,None,33214,
0,4,1.5,269,163.84,0.02,8178,182,181,8178,0,1.0,42,True,None,33214,
0,4,1.5,270,163.84,0.02,8189,178,167,8189,0,1.0,43,True,None,33214,
0,4,1.5,271,163.84,0.02,8195,166,160,8195,0,1.0,44,True,None,33214,
0,4,1.5,272,163.84,0.02,8188,160,167,8188,0,1.0,45,True,None,33214,
0,4,1.5,273,163.84,0.02,8194,158,152,8194,0,1.0,46,True,None,33214,
0,4,1.5,274,163.84,0.02,8195,153,152,8195,0,1.0,47,True,None,33214,
0,4,1.5,275,163.84,0.02,8236,202,161,8236,0,1.0,48,True,None,33214,
0,4,1.5,276,163.84,0.02,8227,159,168,8227,0,1.0,49,True,None,33214,
0,4,1.5,277,163.84,0.02,8243,167,151,8243,0,1.0,50,True,None,33214,
0,4,1.5,278,163.84,0.02,8235,179,187,8235,0,1.0,51,True,None,33214,
