simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,4895,16384.0,11468.8,0.7,7,False,0.0,0.0,
0,4,1,4986,16384.0,11468.8,0.7,8,True,0.0,0.0,
0,4,2,4937,16384.0,11468.8,0.7,9,True,0.0,0.0,
0,4,3,4920,16384.0,11468.8,0.7,10,True,0.0,0.0,
0,4,4,4789,16384.0,11468.8,0.7,11,True,0.0,0.0,
0,4,5,4771,16384.0,11468.8,0.7,12,True,0.0,0.0,
0,4,6,4913,16384.0,11468.8,0.7,13,True,0.0,0.0,
0,4,7,4929,16384.0,11468.8,0.7,14,True,0.0,0.0,
0,4,8,4914,16384.0,11468.8,0.7,15,True,0.0,0.0,
0,4,9,4939,16384.0,11468.8,0.7,16,True,0.0,0.0,
0,4,10,5046,16384.0,11468.8,0.7,17,True,0.0,0.0,
0,4,11,5000,16384.0,11468.8,0.7,18,True,0.0,0.0,
0,4,12,4902,16384.0,11468.8,0.7,19,True,0.0,0.0,
0,4,13,4871,16384.0,11468.8,0.7,20,True,0.0,0.0,
0,4,14,5019,16384.0,11468.8,0.7,21,True,0.0,0.0,
0,4,15,4953,16384.0,11468.8,0.7,22,True,0.0,0.0,
0,4,16,4866,16384.0,11468.8,0.7,23,True,0.0,0.0,
0,4,17,5003,16384.0,11468.8,0.7,24,True,0.0,0.0,
0,4,18,4825,16384.0,11468.8,0.7,25,True,0.0,0.0,
0,4,19,4741,16384.0,11468.8,0.7,26,True,0.0,0.0,
0,4,20,4996,16384.0,11468.8,0.7,27,True,0.0,0.0,
0,4,21,4910,16384.0,11468.8,0.7,28,True,0.0,0.0,
0,4,22,4951,16384.0,11468.8,0.7,29,True,0.0,0.0,
0,4,23,4915,16384.0,11468.8,0.7,30,True,0.0,0.0,
0,4,24,4944,16384.0,11468.8,0.7,31,True,0.0,0.0,
0,4,25,4869,16384.0,11468.8,0.7,32,True,0.0,0.0,
0,4,26,4764,16384.0,11468.8,0.7,33,True,0.0,0.0,
0,4,27,4834,16384.0,11468.8,0.7,34,True,0.0,0.0,
0,4,28,4970,16384.0,11468.8,0.7,35,True,0.0,0.0,
0,4,29,5043,16384.0,11468.8,0.7,36,True,0.0,0.0,
0,4,30,5034,16384.0,11468.8,0.7,37,True,0.0,0.0,
0,4,31,4890,16384.0,11468.8,0.7,38,True,0.0,0.0,
0,4,32,4942,16384.0,11468.8,0.7,39,True,0.0,0.0,
0,4,33,4953,16384.0,11468.8,0.7,40,True,0.0,0.0,
0,4,34,4949,16384.0,11468.8,0.7,41,True,0.0,0.0,
0,4,35,4949,16384.0,11468.8,0.7,42,True,0.0,0.0,
