simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,50,3276.8,0.1,32775,3440,3240,6,32769,0.00018306636155606407,1,True,None,296585,
0,4,1.5,51,3276.8,0.1,32859,3274,3190,19,32840,0.0005782281871024681,2,True,None,296585,
0,4,1.5,52,3276.8,0.1,32875,3293,3277,63,32812,0.0019163498098859315,3,True,None,296585,
0,4,1.5,53,3276.8,0.1,32881,3333,3327,230,32651,0.006994921079042608,4,True,None,296585,
0,4,1.5,54,3276.8,0.1,32844,3247,3284,899,31945,0.027371818292534406,5,True,None,296585,
0,4,1.5,55,3276.8,0.1,32843,3313,3314,3304,29539,0.10059982340224706,6,True,None,296585,
0,4,1.5,56,3276.8,0.1,32863,3264,3244,10994,21869,0.3345403645437118,7,True,None,296585,
0,4,1.5,57,3276.8,0.1,32769,3234,3328,25837,6932,0.7884586041685739,8,True,None,296585,
0,4,1.5,58,3276.8,0.1,32709,3233,3293,32553,156,0.9952306704576722,9,True,None,296585,
0,4,1.5,59,3276.8,0.1,32720,3323,3312,32720,0,1.0,10,True,None,296585,
0,4,1.5,60,3276.8,0.1,32686,3282,3316,32686,0,1.0,11,True,None,296585,
0,4,1.5,61,3276.8,0.1,32704,3282,3264,32704,0,1.0,12,True,None,296585,
0,4,1.5,62,3276.8,0.1,32584,3172,3292,32584,0,1.0,13,True,None,296585,
0,4,1.5,63,3276.8,0.1,32517,3208,3275,32517,0,1.0,14,True,None,296585,
0,4,1.5,64,3276.8,0.1,32585,3301,3233,32585,0,1.0,15,True,None,296585,
0,4,1.5,65,3276.8,0.1,32533,3246,3298,32533,0,1.0,16,True,None,296585,
0,4,1.5,66,3276.8,0.1,32625,3236,3144,32625,0,1.0,17,True,None,296585,
0,4,1.5,67,3276.8,0.1,32602,3298,3321,32602,0,1.0,18,True,None,296585,
0,4,1.5,68,3276.8,0.1,32640,3243,3205,32640,0,1.0,19,True,None,296585,
0,4,1.5,69,3276.8,0.1,32776,3361,3225,32776,0,1.0,20,True,None,296585,
0,4,1.5,70,3276.8,0.1,32708,3254,3322,32708,0,1.0,21,True,None,296585,
0,4,1.5,71,3276.8,0.1,32666,3297,3339,32666,0,1.0,22,True,None,296585,
0,4,1.5,72,3276.8,0.1,32772,3310,3204,32772,0,1.0,23,True,None,296585,
0,4,1.5,73,3276.8,0.1,32742,3347,3377,32742,0,1.0,24,True,None,296585,
0,4,1.5,74,3276.8,0.1,32825,3309,3226,32825,0,1.0,25,True,None,296585,
0,4,1.5,75,3276.8,0.1,32807,3294,3312,32807,0,1.0,26,True,None,296585,
0,4,1.5,76,3276.8,0.1,32839,3295,3263,32839,0,1.0,27,True,None,296585,
0,4,1.5,77,3276.8,0.1,32772,3202,3269,32772,0,1.0,28,True,None,296585,
0,4,1.5,78,3276.8,0.1,32638,3261,3395,32637,1,0.9999693608677003,29,True,None,296585,
0,4,1.5,79,3276.8,0.1,32610,3249,3277,32610,0,1.0,30,True,None,296585,
0,4,1.5,80,3276.8,0.1,32585,3287,3312,32585,0,1.0,31,True,None,296585,
0,4,1.5,81,3276.8,0.1,32583,3333,3335,32583,0,1.0,32,True,None,296585,
0,4,1.5,82,3276.8,0.1,32543,3224,3264,32543,0,1.0,33,True,None,296585,
0,4,1.5,83,3276.8,0.1,32510,3265,3298,32510,0,1.0,34,True,None,296585,
0,4,1.5,84,3276.8,0.1,32589,3386,3307,32588,1,0.9999693147994723,35,True,None,296585,
0,4,1.5,85,3276.8,0.1,32584,3284,3289,32584,0,1.0,36,True,None,296585,
0,4,1.5,86,3276.8,0.1,32630,3303,3257,32629,1,0.9999693533558075,37,True,None,296585,
0,4,1.5,87,3276.8,0.1,32607,3212,3235,32607,0,1.0,38,True,None,296585,
0,4,1.5,88,3276.8,0.1,32591,3366,3382,32591,0,1.0,39,True,None,296585,
0,4,1.5,89,3276.8,0.1,32706,3303,3188,32706,0,1.0,40,True,None,296585,
0,4,1.5,90,3276.8,0.1,32790,3410,3326,32790,0,1.0,41,True,None,296585,
0,4,1.5,91,3276.8,0.1,32763,3255,3282,32763,0,1.0,42,True,None,296585,
0,4,1.5,92,3276.8,0.1,32809,3277,3231,32809,0,1.0,43,True,None,296585,
0,4,1.5,93,3276.8,0.1,32746,3208,3271,32746,0,1.0,44,True,None,296585,
0,4,1.5,94,3276.8,0.1,32855,3370,3261,32855,0,1.0,45,True,None,296585,
0,4,1.5,95,3276.8,0.1,33106,3428,3177,33106,0,1.0,46,True,None,296585,
0,4,1.5,96,3276.8,0.1,33153,3286,3239,33153,0,1.0,47,True,None,296585,
0,4,1.5,97,3276.8,0.1,33211,3358,3300,33211,0,1.0,48,True,None,296585,
0,4,1.5,98,3276.8,0.1,33134,3287,3364,33134,0,1.0,49,True,None,296585,
0,4,1.5,99,3276.8,0.1,33119,3258,3273,33119,0,1.0,50,True,None,296585,
0,4,1.5,100,3276.8,0.1,33024,3230,3325,33024,0,1.0,51,True,None,296585,
0,4,1.5,101,3276.8,0.1,33018,3247,3253,33018,0,1.0,52,True,None,296585,
0,4,1.5,102,3276.8,0.1,32955,3196,3259,32955,0,1.0,53,True,None,296585,
