simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,5,7372.8,0.9,8457,7636,7307,2,8455,0.00023649048125812936,1,True,None,80050,
0,4,1.5,6,7372.8,0.9,7953,7125,7629,0,7953,0.0,2,True,False,80050,
1,4,1.5,3,7372.8,0.9,8223,7443,7319,1,8222,0.00012161011796181443,1,True,None,47114,
1,4,1.5,4,7372.8,0.9,8331,7471,7363,0,8331,0.0,2,True,False,47114,
2,4,1.5,2,7372.8,0.9,8194,7391,7304,4,8190,0.000488162069807176,1,True,None,34549,
2,4,1.5,3,7372.8,0.9,8103,7314,7405,0,8103,0.0,2,True,False,34549,
3,4,1.5,3,7372.8,0.9,8396,7551,7275,3,8393,0.00035731300619342544,1,True,None,50089,
3,4,1.5,4,7372.8,0.9,8135,7262,7523,0,8135,0.0,2,True,False,50089,
4,4,1.5,5,7372.8,0.9,8321,7510,7317,2,8319,0.00024035572647518327,1,True,None,77897,
4,4,1.5,6,7372.8,0.9,8355,7547,7513,16,8339,0.0019150209455415918,2,True,None,77897,
4,4,1.5,7,7372.8,0.9,8310,7462,7507,20,8290,0.0024067388688327317,3,True,None,77897,
4,4,1.5,8,7372.8,0.9,8271,7425,7464,52,8219,0.006287026961673317,4,True,None,77897,
4,4,1.5,9,7372.8,0.9,8197,7301,7375,59,8138,0.007197755276320605,5,True,None,77897,
4,4,1.5,10,7372.8,0.9,8344,7503,7356,57,8287,0.006831255992329818,6,True,None,77897,
4,4,1.5,11,7372.8,0.9,8329,7499,7514,64,8265,0.007683995677752431,7,True,None,77897,
4,4,1.5,12,7372.8,0.9,8128,7265,7466,137,7991,0.016855314960629923,8,True,None,77897,
4,4,1.5,13,7372.8,0.9,8082,7235,7281,178,7904,0.02202425142291512,9,True,None,77897,
4,4,1.5,14,7372.8,0.9,8200,7401,7283,295,7905,0.03597560975609756,10,True,None,77897,
4,4,1.5,15,7372.8,0.9,8185,7366,7381,428,7757,0.052290775809407455,11,True,None,77897,
4,4,1.5,16,7372.8,0.9,8211,7397,7371,575,7636,0.0700280112044818,12,True,None,77897,
4,4,1.5,17,7372.8,0.9,8203,7433,7441,896,7307,0.10922833109837864,13,True,None,77897,
4,4,1.5,18,7372.8,0.9,8137,7338,7404,1559,6578,0.19159395354553274,14,True,None,77897,
4,4,1.5,19,7372.8,0.9,8170,7284,7251,2285,5885,0.27968176254589966,15,True,None,77897,
4,4,1.5,20,7372.8,0.9,8062,7286,7394,3080,4982,0.3820391962292235,16,True,None,77897,
4,4,1.5,21,7372.8,0.9,8114,7319,7267,4215,3899,0.5194725166379098,17,True,None,77897,
4,4,1.5,22,7372.8,0.9,8243,7381,7252,5147,3096,0.624408589105908,18,True,None,77897,
4,4,1.5,23,7372.8,0.9,8156,7303,7390,5630,2526,0.6902893575282001,19,True,None,77897,
4,4,1.5,24,7372.8,0.9,8066,7209,7299,6274,1792,0.7778328787503099,20,True,None,77897,
4,4,1.5,25,7372.8,0.9,8249,7419,7236,6638,1611,0.8047036004364165,21,True,None,77897,
4,4,1.5,26,7372.8,0.9,8279,7418,7388,6785,1494,0.8195434231187342,22,True,None,77897,
4,4,1.5,27,7372.8,0.9,8226,7390,7443,6819,1407,0.8289569657184537,23,True,None,77897,
4,4,1.5,28,7372.8,0.9,8301,7478,7403,6841,1460,0.8241175761956391,24,True,None,77897,
4,4,1.5,29,7372.8,0.9,8117,7304,7488,6668,1449,0.8214857706049032,25,True,None,77897,
4,4,1.5,30,7372.8,0.9,8179,7376,7314,6821,1358,0.8339650324000489,26,True,None,77897,
4,4,1.5,31,7372.8,0.9,8117,7300,7362,6709,1408,0.8265368978686707,27,True,None,77897,
4,4,1.5,32,7372.8,0.9,8258,7440,7299,6869,1389,0.8317994671833374,28,True,None,77897,
4,4,1.5,33,7372.8,0.9,8228,7362,7392,6875,1353,0.8355614973262032,29,True,None,77897,
4,4,1.5,34,7372.8,0.9,8222,7438,7444,6785,1437,0.8252250060812455,30,True,None,77897,
4,4,1.5,35,7372.8,0.9,8214,7396,7404,6877,1337,0.8372291210129048,31,True,None,77897,
4,4,1.5,36,7372.8,0.9,8133,7306,7387,6740,1393,0.828722488626583,32,True,None,77897,
4,4,1.5,37,7372.8,0.9,8134,7280,7279,6680,1454,0.8212441603147284,33,True,None,77897,
4,4,1.5,38,7372.8,0.9,8197,7350,7287,6867,1330,0.8377455166524338,34,True,None,77897,
4,4,1.5,39,7372.8,0.9,8166,7351,7382,6896,1270,0.8444771001714426,35,True,None,77897,
4,4,1.5,40,7372.8,0.9,8187,7391,7370,6803,1384,0.8309515084890681,36,True,None,77897,
