simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,36,204.8,0.1,2054,219,166,6,2048,0.0029211295034079843,1,True,None,9516,
0,4,1.5,37,204.8,0.1,2051,201,204,17,2034,0.008288639687957094,2,True,None,9516,
0,4,1.5,38,204.8,0.1,2057,209,203,75,1982,0.036460865337870685,3,True,None,9516,
0,4,1.5,39,204.8,0.1,2056,187,188,245,1811,0.11916342412451363,4,True,None,9516,
0,4,1.5,40,204.8,0.1,2018,177,215,775,1243,0.3840436075322101,5,True,None,9516,
0,4,1.5,41,204.8,0.1,2041,220,197,1685,356,0.8255756981871631,6,True,None,9516,
0,4,1.5,42,204.8,0.1,2090,233,184,2085,5,0.9976076555023924,7,True,None,9516,
0,4,1.5,43,204.8,0.1,2094,208,204,2094,0,1.0,8,True,None,9516,
0,4,1.5,44,204.8,0.1,2121,224,197,2121,0,1.0,9,True,None,9516,
0,4,1.5,45,204.8,0.1,2101,202,222,2101,0,1.0,10,True,None,9516,
0,4,1.5,46,204.8,0.1,2078,190,213,2078,0,1.0,11,True,None,9516,
0,4,1.5,47,204.8,0.1,2092,211,197,2092,0,1.0,12,True,None,9516,
0,4,1.5,48,204.8,0.1,2056,184,220,2056,0,1.0,13,True,None,9516,
0,4,1.5,49,204.8,0.1,2028,204,232,2028,0,1.0,14,True,None,9516,
0,4,1.5,50,204.8,0.1,2003,203,228,2003,0,1.0,15,True,None,9516,
0,4,1.5,51,204.8,0.1,2019,219,203,2019,0,1.0,16,True,None,9516,
0,4,1.5,52,204.8,0.1,2028,208,199,2028,0,1.0,17,True,None,9516,
0,4,1.5,53,204.8,0.1,2018,206,216,2018,0,1.0,18,True,None,9516,
0,4,1.5,54,204.8,0.1,2012,198,204,2012,0,1.0,19,True,None,9516,
0,4,1.5,55,204.8,0.1,2043,228,197,2043,0,1.0,20,True,None,9516,
0,4,1.5,56,204.8,0.1,2046,207,204,2046,0,1.0,21,True,None,9516,
0,4,1.5,57,204.8,0.1,2050,220,216,2050,0,1.0,22,True,None,9516,
0,4,1.5,58,204.8,0.1,2039,211,222,2039,0,1.0,23,True,None,9516,
0,4,1.5,59,204.8,0.1,2060,204,183,2060,0,1.0,24,True,None,9516,
0,4,1.5,60,204.8,0.1,2048,199,211,2048,0,1.0,25,True,None,9516,
0,4,1.5,61,204.8,0.1,2049,198,197,2049,0,1.0,26,True,None,9516,
0,4,1.5,62,204.8,0.1,2050,201,200,2050,0,1.0,27,True,None,9516,
0,4,1.5,63,204.8,0.1,2040,195,205,2040,0,1.0,28,True,None,9516,
0,4,1.5,64,204.8,0.1,2073,216,183,2073,0,1.0,29,True,None,9516,
0,4,1.5,65,204.8,0.1,2076,214,211,2076,0,1.0,30,True,None,9516,
0,4,1.5,66,204.8,0.1,2056,196,216,2056,0,1.0,31,True,None,9516,
0,4,1.5,67,204.8,0.1,2068,224,212,2068,0,1.0,32,True,None,9516,
0,4,1.5,68,204.8,0.1,2084,210,194,2084,0,1.0,33,True,None,9516,
0,4,1.5,69,204.8,0.1,2100,211,195,2100,0,1.0,34,True,None,9516,
0,4,1.5,70,204.8,0.1,2098,202,204,2098,0,1.0,35,True,None,9516,
0,4,1.5,71,204.8,0.1,2098,201,201,2098,0,1.0,36,True,None,9516,
0,4,1.5,72,204.8,0.1,2094,210,214,2094,0,1.0,37,True,None,9516,
0,4,1.5,73,204.8,0.1,2061,205,238,2061,0,1.0,38,True,None,9516,
0,4,1.5,74,204.8,0.1,2073,205,193,2073,0,1.0,39,True,None,9516,
0,4,1.5,75,204.8,0.1,2063,213,223,2063,0,1.0,40,True,None,9516,
0,4,1.5,76,204.8,0.1,2051,192,204,2051,0,1.0,41,True,None,9516,
0,4,1.5,77,204.8,0.1,2042,194,203,2042,0,1.0,42,True,None,9516,
0,4,1.5,78,204.8,0.1,2045,190,187,2045,0,1.0,43,True,None,9516,
0,4,1.5,79,204.8,0.1,2017,182,210,2017,0,1.0,44,True,None,9516,
0,4,1.5,80,204.8,0.1,2027,206,196,2027,0,1.0,45,True,None,9516,
0,4,1.5,81,204.8,0.1,2012,180,195,2012,0,1.0,46,True,None,9516,
0,4,1.5,82,204.8,0.1,2078,227,161,2078,0,1.0,47,True,None,9516,
0,4,1.5,83,204.8,0.1,2074,199,203,2074,0,1.0,48,True,None,9516,
0,4,1.5,84,204.8,0.1,2087,207,194,2087,0,1.0,49,True,None,9516,
0,4,1.5,85,204.8,0.1,2116,236,207,2116,0,1.0,50,True,None,9516,
0,4,1.5,86,204.8,0.1,2119,204,201,2119,0,1.0,51,True,None,9516,
0,4,1.5,87,204.8,0.1,2081,179,217,2081,0,1.0,52,True,None,9516,
0,4,1.5,88,204.8,0.1,2080,191,192,2080,0,1.0,53,True,None,9516,
0,4,1.5,89,204.8,0.1,2058,199,221,2058,0,1.0,54,True,None,9516,
0,4,1.5,90,204.8,0.1,2049,180,189,2049,0,1.0,55,True,None,9516,
0,4,1.5,91,204.8,0.1,2071,231,209,2071,0,1.0,56,True,None,9516,
0,4,1.5,92,204.8,0.1,2063,186,194,2063,0,1.0,57,True,None,9516,
0,4,1.5,93,204.8,0.1,2060,216,219,2060,0,1.0,58,True,None,9516,
0,4,1.5,94,204.8,0.1,2063,207,204,2063,0,1.0,59,True,None,9516,
0,4,1.5,95,204.8,0.1,2067,208,204,2067,0,1.0,60,True,None,9516,
0,4,1.5,96,204.8,0.1,2058,212,221,2058,0,1.0,61,True,None,9516,
0,4,1.5,97,204.8,0.1,2071,201,188,2071,0,1.0,62,True,None,9516,
0,4,1.5,98,204.8,0.1,2083,218,206,2083,0,1.0,63,True,None,9516,
