simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,137,512.0,358.4,0.7,4,False,0.0,0.0,
0,4,1,149,512.0,358.4,0.7,5,True,0.0,0.0,
0,4,2,140,512.0,358.4,0.7,6,True,0.0,0.0,
0,4,3,159,512.0,358.4,0.7,7,True,0.0,0.0,
0,4,4,170,512.0,358.4,0.7,8,True,0.0,0.0,
0,4,5,151,512.0,358.4,0.7,9,True,0.0,0.0,
0,4,6,165,512.0,358.4,0.7,10,True,0.0,0.0,
0,4,7,175,512.0,358.4,0.7,11,True,0.0,0.0,
0,4,8,150,512.0,358.4,0.7,12,True,0.0,0.0,
0,4,9,131,512.0,358.4,0.7,13,True,0.0,0.0,
0,4,10,133,512.0,358.4,0.7,14,True,0.0,0.0,
0,4,11,126,512.0,358.4,0.7,15,True,0.0,0.0,
0,4,12,144,512.0,358.4,0.7,16,True,0.0,0.0,
0,4,13,149,512.0,358.4,0.7,17,True,0.0,0.0,
0,4,14,164,512.0,358.4,0.7,18,True,0.0,0.0,
0,4,15,153,512.0,358.4,0.7,19,True,0.0,0.0,
0,4,16,171,512.0,358.4,0.7,20,True,0.0,0.0,
0,4,17,160,512.0,358.4,0.7,21,True,0.0,0.0,
0,4,18,153,512.0,358.4,0.7,22,True,0.0,0.0,
0,4,19,154,512.0,358.4,0.7,23,True,0.0,0.0,
0,4,20,139,512.0,358.4,0.7,24,True,0.0,0.0,
0,4,21,161,512.0,358.4,0.7,25,True,0.0,0.0,
0,4,22,165,512.0,358.4,0.7,26,True,0.0,0.0,
0,4,23,148,512.0,358.4,0.7,27,True,0.0,0.0,
0,4,24,162,512.0,358.4,0.7,28,True,0.0,0.0,
0,4,25,151,512.0,358.4,0.7,29,True,0.0,0.0,
0,4,26,141,512.0,358.4,0.7,30,True,0.0,0.0,
0,4,27,134,512.0,358.4,0.7,31,True,0.0,0.0,
0,4,28,159,512.0,358.4,0.7,32,True,0.0,0.0,
0,4,29,165,512.0,358.4,0.7,33,True,0.0,0.0,
0,4,30,133,512.0,358.4,0.7,34,True,0.0,0.0,
0,4,31,158,512.0,358.4,0.7,35,True,0.0,0.0,
0,4,32,177,512.0,358.4,0.7,36,True,0.0,0.0,
0,4,33,143,512.0,358.4,0.7,37,True,0.0,0.0,
0,4,34,161,512.0,358.4,0.7,38,True,0.0,0.0,
0,4,35,161,512.0,358.4,0.7,39,True,0.0,0.0,
0,4,36,145,512.0,358.4,0.7,40,True,0.0,0.0,
0,4,37,163,512.0,358.4,0.7,41,True,0.0,0.0,
0,4,38,163,512.0,358.4,0.7,42,True,0.0,0.0,
0,4,39,140,512.0,358.4,0.7,43,True,0.0,0.0,
0,4,40,140,512.0,358.4,0.7,44,True,0.0,0.0,
0,4,41,142,512.0,358.4,0.7,45,True,0.0,0.0,
0,4,42,153,512.0,358.4,0.7,46,True,0.0,0.0,
0,4,43,154,512.0,358.4,0.7,47,True,0.0,0.0,
0,4,44,170,512.0,358.4,0.7,48,True,0.0,0.0,
0,4,45,170,512.0,358.4,0.7,49,True,0.0,0.0,
0,4,46,153,512.0,358.4,0.7,50,True,0.0,0.0,
0,4,47,156,512.0,358.4,0.7,51,True,0.0,0.0,
0,4,48,147,512.0,358.4,0.7,52,True,0.0,0.0,
0,4,49,134,512.0,358.4,0.7,53,True,0.0,0.0,
0,4,50,171,512.0,358.4,0.7,54,True,0.0,0.0,
0,4,51,156,512.0,358.4,0.7,55,True,0.0,0.0,
0,4,52,166,512.0,358.4,0.7,56,True,0.0,0.0,
0,4,53,179,512.0,358.4,0.7,57,True,0.0,0.0,
0,4,54,158,512.0,358.4,0.7,58,True,0.0,0.0,
0,4,55,162,512.0,358.4,0.7,59,True,0.0,0.0,
0,4,56,156,512.0,358.4,0.7,60,True,0.0,0.0,
0,4,57,159,512.0,358.4,0.7,61,True,0.0,0.0,
0,4,58,129,512.0,358.4,0.7,62,True,0.0,0.0,
0,4,59,144,512.0,358.4,0.7,63,True,0.0,0.0,
0,4,60,126,512.0,358.4,0.7,64,True,0.0,0.0,
0,4,61,135,512.0,358.4,0.7,65,True,0.0,0.0,
0,4,62,127,512.0,358.4,0.7,66,True,0.0,0.0,
0,4,63,138,512.0,358.4,0.7,67,True,0.0,0.0,
0,4,64,144,512.0,358.4,0.7,68,True,0.0,0.0,
0,4,65,131,512.0,358.4,0.7,69,True,0.0,0.0,
0,4,66,145,512.0,358.4,0.7,70,True,0.0,0.0,
0,4,67,165,512.0,358.4,0.7,71,True,0.0,0.0,
0,4,68,149,512.0,358.4,0.7,72,True,0.0,0.0,
0,4,69,149,512.0,358.4,0.7,73,True,0.0,0.0,
0,4,70,162,512.0,358.4,0.7,74,True,0.0,0.0,
0,4,71,162,512.0,358.4,0.7,75,True,0.0,0.0,
0,4,72,159,512.0,358.4,0.7,76,True,0.0,0.0,
0,4,73,176,512.0,358.4,0.7,77,True,0.0,0.0,
0,4,74,162,512.0,358.4,0.7,78,True,0.0,0.0,
0,4,75,154,512.0,358.4,0.7,79,True,0.0,0.0,
0,4,76,198,512.0,358.4,0.7,80,True,0.0,0.0,
0,4,77,194,512.0,358.4,0.7,81,True,0.0,0.0,
0,4,78,165,512.0,358.4,0.7,82,True,0.0,0.0,
0,4,79,161,512.0,358.4,0.7,83,True,0.0,0.0,
0,4,80,141,512.0,358.4,0.7,84,True,0.0,0.0,
0,4,81,147,512.0,358.4,0.7,85,True,0.0,0.0,
0,4,82,157,512.0,358.4,0.7,86,True,0.0,0.0,
0,4,83,166,512.0,358.4,0.7,87,True,0.0,0.0,
0,4,84,148,512.0,358.4,0.7,88,True,0.0,0.0,
0,4,85,150,512.0,358.4,0.7,89,True,0.0,0.0,
0,4,86,129,512.0,358.4,0.7,90,True,0.0,0.0,
0,4,87,143,512.0,358.4,0.7,91,True,0.0,0.0,
0,4,88,157,512.0,358.4,0.7,92,True,0.0,0.0,
0,4,89,145,512.0,358.4,0.7,93,True,0.0,0.0,
0,4,90,142,512.0,358.4,0.7,94,True,0.0,0.0,
0,4,91,160,512.0,358.4,0.7,95,True,0.0,0.0,
0,4,92,146,512.0,358.4,0.7,96,True,0.0,0.0,
0,4,93,159,512.0,358.4,0.7,97,True,0.0,0.0,
0,4,94,167,512.0,358.4,0.7,98,True,0.0,0.0,
0,4,95,172,512.0,358.4,0.7,99,True,0.0,0.0,
0,4,96,154,512.0,358.4,0.7,100,True,0.0,0.0,
0,4,97,141,512.0,358.4,0.7,101,True,0.0,0.0,
0,4,98,134,512.0,358.4,0.7,102,True,0.0,0.0,
0,4,99,135,512.0,358.4,0.7,103,True,0.0,0.0,
0,4,100,148,512.0,358.4,0.7,104,True,0.0,0.0,
1,4,0,138,512.0,358.4,0.7,2,False,0.0,0.0,
1,4,1,127,512.0,358.4,0.7,3,True,0.0,0.0,
1,4,2,163,512.0,358.4,0.7,4,True,0.0,0.0,
1,4,3,167,512.0,358.4,0.7,5,True,0.0,0.0,
1,4,4,148,512.0,358.4,0.7,6,True,0.0,0.0,
1,4,5,132,512.0,358.4,0.7,7,True,0.0,0.0,
1,4,6,148,512.0,358.4,0.7,8,True,0.0,0.0,
1,4,7,150,512.0,358.4,0.7,9,True,0.0,0.0,
1,4,8,139,512.0,358.4,0.7,10,True,0.0,0.0,
1,4,9,157,512.0,358.4,0.7,11,True,0.0,0.0,
1,4,10,158,512.0,358.4,0.7,12,True,0.0,0.0,
1,4,11,151,512.0,358.4,0.7,13,True,0.0,0.0,
1,4,12,158,512.0,358.4,0.7,14,True,0.0,0.0,
1,4,13,140,512.0,358.4,0.7,15,True,0.0,0.0,
1,4,14,145,512.0,358.4,0.7,16,True,0.0,0.0,
1,4,15,157,512.0,358.4,0.7,17,True,0.0,0.0,
1,4,16,150,512.0,358.4,0.7,18,True,0.0,0.0,
1,4,17,164,512.0,358.4,0.7,19,True,0.0,0.0,
1,4,18,153,512.0,358.4,0.7,20,True,0.0,0.0,
1,4,19,163,512.0,358.4,0.7,21,True,0.0,0.0,
1,4,20,152,512.0,358.4,0.7,22,True,0.0,0.0,
1,4,21,150,512.0,358.4,0.7,23,True,0.0,0.0,
1,4,22,171,512.0,358.4,0.7,24,True,0.0,0.0,
1,4,23,163,512.0,358.4,0.7,25,True,0.0,0.0,
1,4,24,191,512.0,358.4,0.7,26,True,0.0,0.0,
1,4,25,169,512.0,358.4,0.7,27,True,0.0,0.0,
1,4,26,149,512.0,358.4,0.7,28,True,0.0,0.0,
1,4,27,159,512.0,358.4,0.7,29,True,0.0,0.0,
1,4,28,155,512.0,358.4,0.7,30,True,0.0,0.0,
1,4,29,164,512.0,358.4,0.7,31,True,0.0,0.0,
1,4,30,136,512.0,358.4,0.7,32,True,0.0,0.0,
1,4,31,129,512.0,358.4,0.7,33,True,0.0,0.0,
1,4,32,148,512.0,358.4,0.7,34,True,0.0,0.0,
1,4,33,144,512.0,358.4,0.7,35,True,0.0,0.0,
1,4,34,146,512.0,358.4,0.7,36,True,0.0,0.0,
1,4,35,134,512.0,358.4,0.7,37,True,0.0,0.0,
1,4,36,155,512.0,358.4,0.7,38,True,0.0,0.0,
1,4,37,174,512.0,358.4,0.7,39,True,0.0,0.0,
1,4,38,144,512.0,358.4,0.7,40,True,0.0,0.0,
1,4,39,151,512.0,358.4,0.7,41,True,0.0,0.0,
1,4,40,171,512.0,358.4,0.7,42,True,0.0,0.0,
1,4,41,160,512.0,358.4,0.7,43,True,0.0,0.0,
1,4,42,147,512.0,358.4,0.7,44,True,0.0,0.0,
1,4,43,155,512.0,358.4,0.7,45,True,0.0,0.0,
1,4,44,159,512.0,358.4,0.7,46,True,0.0,0.0,
1,4,45,166,512.0,358.4,0.7,47,True,0.0,0.0,
1,4,46,152,512.0,358.4,0.7,48,True,0.0,0.0,
1,4,47,166,512.0,358.4,0.7,49,True,0.0,0.0,
1,4,48,157,512.0,358.4,0.7,50,True,0.0,0.0,
1,4,49,159,512.0,358.4,0.7,51,True,0.0,0.0,
1,4,50,154,512.0,358.4,0.7,52,True,0.0,0.0,
1,4,51,151,512.0,358.4,0.7,53,True,0.0,0.0,
1,4,52,141,512.0,358.4,0.7,54,True,0.0,0.0,
