simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,2,14745.6,0.9,16388,14769,14563,2,16386,0.000122040517451794,1,True,None,58763,
0,4,1.5,3,14745.6,0.9,16542,14943,14789,0,16542,0.0,2,True,False,58763,
1,4,1.5,4,14745.6,0.9,16421,14720,14679,2,16419,0.0001217952621643018,1,True,None,128179,
1,4,1.5,5,14745.6,0.9,16285,14664,14800,0,16285,0.0,2,True,False,128179,
2,4,1.5,2,14745.6,0.9,16384,14718,14707,4,16380,0.000244140625,1,True,None,64439,
2,4,1.5,3,14745.6,0.9,16110,14520,14794,16,16094,0.0009931719428926133,2,True,None,64439,
2,4,1.5,4,14745.6,0.9,16398,14780,14492,31,16367,0.0018904744481034273,3,True,None,64439,
2,4,1.5,5,14745.6,0.9,16742,15120,14776,65,16677,0.003882451320033449,4,True,None,64439,
2,4,1.5,6,14745.6,0.9,16559,14941,15124,81,16478,0.004891599734283472,5,True,None,64439,
2,4,1.5,7,14745.6,0.9,16376,14671,14854,138,16238,0.008426966292134831,6,True,None,64439,
2,4,1.5,8,14745.6,0.9,16294,14651,14733,207,16087,0.0127040628452191,7,True,None,64439,
2,4,1.5,9,14745.6,0.9,16391,14771,14674,234,16157,0.014276127142944298,8,True,None,64439,
2,4,1.5,10,14745.6,0.9,16272,14638,14757,376,15896,0.023107177974434612,9,True,None,64439,
2,4,1.5,11,14745.6,0.9,16376,14713,14609,716,15660,0.04372252076209086,10,True,None,64439,
2,4,1.5,12,14745.6,0.9,16487,14804,14693,1343,15144,0.08145811851761994,11,True,None,64439,
2,4,1.5,13,14745.6,0.9,16427,14764,14824,2306,14121,0.14037864491386132,12,True,None,64439,
2,4,1.5,14,14745.6,0.9,16457,14816,14786,3746,12711,0.2276235036762472,13,True,None,64439,
2,4,1.5,15,14745.6,0.9,16367,14687,14777,5329,11038,0.325594183417853,14,True,None,64439,
2,4,1.5,16,14745.6,0.9,16505,14830,14692,7633,8872,0.4624659194183581,15,True,None,64439,
2,4,1.5,17,14745.6,0.9,16378,14745,14872,9587,6791,0.585358407619978,16,True,None,64439,
2,4,1.5,18,14745.6,0.9,16279,14645,14744,10967,5312,0.673690030100129,17,True,None,64439,
2,4,1.5,19,14745.6,0.9,16468,14788,14599,12214,4254,0.7416808355598737,18,True,None,64439,
2,4,1.5,20,14745.6,0.9,16615,14993,14846,12934,3681,0.7784532049352995,19,True,None,64439,
2,4,1.5,21,14745.6,0.9,16567,14969,15017,13267,3300,0.8008088368443291,20,True,None,64439,
2,4,1.5,22,14745.6,0.9,16484,14779,14862,13600,2884,0.8250424654210143,21,True,None,64439,
2,4,1.5,23,14745.6,0.9,16102,14497,14879,13338,2764,0.8283443050552727,22,True,None,64439,
2,4,1.5,24,14745.6,0.9,16341,14777,14538,13581,2760,0.8310996879015972,23,True,None,64439,
2,4,1.5,25,14745.6,0.9,16205,14575,14711,13519,2686,0.8342486886763345,24,True,None,64439,
2,4,1.5,26,14745.6,0.9,16190,14611,14626,13478,2712,0.8324891908585547,25,True,None,64439,
2,4,1.5,27,14745.6,0.9,16298,14628,14520,13455,2843,0.8255614185789667,26,True,None,64439,
2,4,1.5,28,14745.6,0.9,16479,14797,14616,13765,2714,0.835305540384732,27,True,None,64439,
2,4,1.5,29,14745.6,0.9,16507,14842,14814,13748,2759,0.8328587871811959,28,True,None,64439,
2,4,1.5,30,14745.6,0.9,16434,14845,14918,13638,2796,0.8298649142022636,29,True,None,64439,
2,4,1.5,31,14745.6,0.9,16363,14741,14812,13655,2708,0.8345046751818126,30,True,None,64439,
2,4,1.5,32,14745.6,0.9,16635,14970,14698,13769,2866,0.8277126540426811,31,True,None,64439,
2,4,1.5,33,14745.6,0.9,16484,14780,14931,13661,2823,0.8287430235379762,32,True,None,64439,
2,4,1.5,34,14745.6,0.9,16470,14757,14771,13767,2703,0.8358834244080146,33,True,None,64439,
2,4,1.5,35,14745.6,0.9,16249,14571,14792,13607,2642,0.8374053787925411,34,True,None,64439,
2,4,1.5,36,14745.6,0.9,16262,14646,14633,13401,2861,0.8240683802730292,35,True,None,64439,
2,4,1.5,37,14745.6,0.9,16354,14693,14601,13544,2810,0.8281765928824752,36,True,None,64439,
2,4,1.5,38,14745.6,0.9,16285,14705,14774,13391,2894,0.8222904513355849,37,True,None,64439,
2,4,1.5,39,14745.6,0.9,16529,14907,14663,13561,2968,0.8204368080343638,38,True,None,64439,
2,4,1.5,40,14745.6,0.9,16332,14695,14892,13539,2793,0.8289860396767083,39,True,None,64439,
2,4,1.5,41,14745.6,0.9,16453,14813,14692,13696,2757,0.8324317753601167,40,True,None,64439,
2,4,1.5,42,14745.6,0.9,16524,14843,14772,13656,2868,0.8264342774146696,41,True,None,64439,
2,4,1.5,43,14745.6,0.9,16232,14591,14883,13370,2862,0.8236816165598817,42,True,None,64439,
2,4,1.5,44,14745.6,0.9,16327,14689,14594,13441,2886,0.8232375819195198,43,True,None,64439,
2,4,1.5,45,14745.6,0.9,16517,14851,14661,13766,2751,0.8334443300841557,44,True,None,64439,
2,4,1.5,46,14745.6,0.9,16483,14756,14790,13663,2820,0.8289146393253656,45,True,None,64439,
2,4,1.5,47,14745.6,0.9,16343,14705,14845,13538,2805,0.8283668849048522,46,True,None,64439,
2,4,1.5,48,14745.6,0.9,16283,14683,14743,13507,2776,0.8295154455567156,47,True,None,64439,
2,4,1.5,49,14745.6,0.9,16409,14738,14612,13682,2727,0.8338107136327625,48,True,None,64439,
2,4,1.5,50,14745.6,0.9,16463,14830,14776,13705,2758,0.8324728178339307,49,True,None,64439,
2,4,1.5,51,14745.6,0.9,16289,14658,14832,13498,2791,0.8286573761434096,50,True,None,64439,
2,4,1.5,52,14745.6,0.9,16380,14768,14677,13492,2888,0.8236874236874236,51,True,None,64439,
2,4,1.5,53,14745.6,0.9,16447,14773,14706,13740,2707,0.8354107131999757,52,True,None,64439,
2,4,1.5,54,14745.6,0.9,16535,14953,14865,13555,2980,0.8197762322346538,53,True,None,64439,
2,4,1.5,55,14745.6,0.9,16303,14710,14942,13489,2814,0.8273937312151138,54,True,None,64439,
2,4,1.5,56,14745.6,0.9,16358,14754,14699,13547,2811,0.8281574764641154,55,True,None,64439,
2,4,1.5,57,14745.6,0.9,16486,14846,14718,13601,2885,0.82500303287638,56,True,None,64439,
2,4,1.5,58,14745.6,0.9,16188,14540,14838,13263,2925,0.8193106004447739,57,True,None,64439,
2,4,1.5,59,14745.6,0.9,16474,14813,14527,13693,2781,0.8311885395168144,58,True,None,64439,
2,4,1.5,60,14745.6,0.9,16599,14892,14767,13763,2836,0.8291463341165131,59,True,None,64439,
2,4,1.5,61,14745.6,0.9,16351,14697,14945,13631,2720,0.8336493180845208,60,True,None,64439,
2,4,1.5,62,14745.6,0.9,16580,14968,14739,13729,2851,0.8280458383594692,61,True,None,64439,
2,4,1.5,63,14745.6,0.9,16496,14816,14900,13784,2712,0.8355965082444229,62,True,None,64439,
2,4,1.5,64,14745.6,0.9,16375,14737,14858,13593,2782,0.8301068702290076,63,True,None,64439,
2,4,1.5,65,14745.6,0.9,16300,14704,14779,13534,2766,0.8303067484662576,64,True,None,64439,
2,4,1.5,66,14745.6,0.9,16411,14785,14674,13775,2636,0.8393760282737188,65,True,None,64439,
2,4,1.5,67,14745.6,0.9,16472,14829,14768,13737,2735,0.833960660514813,66,True,None,64439,
2,4,1.5,68,14745.6,0.9,16649,14999,14822,13724,2925,0.8243137725989549,67,True,None,64439,
2,4,1.5,69,14745.6,0.9,16345,14729,15033,13508,2837,0.8264301009483023,68,True,None,64439,
2,4,1.5,70,14745.6,0.9,16401,14764,14708,13507,2894,0.8235473446741053,69,True,None,64439,
2,4,1.5,71,14745.6,0.9,16555,14874,14720,13652,2903,0.8246451223195409,70,True,None,64439,
2,4,1.5,72,14745.6,0.9,16243,14567,14879,13496,2747,0.8308809948901065,71,True,None,64439,
2,4,1.5,73,14745.6,0.9,16356,14749,14636,13616,2740,0.8324773783321106,72,True,None,64439,
2,4,1.5,74,14745.6,0.9,16318,14701,14739,13663,2655,0.8372962372839808,73,True,None,64439,
2,4,1.5,75,14745.6,0.9,16541,14879,14656,13839,2702,0.8366483283961066,74,True,None,64439,
2,4,1.5,76,14745.6,0.9,16580,14941,14902,13675,2905,0.8247889022919179,75,True,None,64439,
2,4,1.5,77,14745.6,0.9,16435,14861,15006,13576,2859,0.8260419835716459,76,True,None,64439,
2,4,1.5,78,14745.6,0.9,16251,14556,14740,13630,2621,0.8387176173773921,77,True,None,64439,
2,4,1.5,79,14745.6,0.9,16596,14940,14595,13677,2919,0.82411424439624,78,True,None,64439,
2,4,1.5,80,14745.6,0.9,16319,14690,14967,13452,2867,0.8243152153931,79,True,None,64439,
2,4,1.5,81,14745.6,0.9,16348,14783,14754,13581,2767,0.8307438218742353,80,True,None,64439,
2,4,1.5,82,14745.6,0.9,16313,14658,14693,13566,2747,0.831606694047692,81,True,None,64439,
2,4,1.5,83,14745.6,0.9,16524,14803,14592,13803,2721,0.8353304284676834,82,True,None,64439,
2,4,1.5,84,14745.6,0.9,16570,14889,14843,13778,2792,0.8315027157513579,83,True,None,64439,
2,4,1.5,85,14745.6,0.9,16552,14865,14883,13857,2695,0.8371797970033833,84,True,None,64439,
2,4,1.5,86,14745.6,0.9,16454,14834,14932,13601,2853,0.8266075118512216,85,True,None,64439,
2,4,1.5,87,14745.6,0.9,16389,14777,14842,13490,2899,0.8231130636402465,86,True,None,64439,
2,4,1.5,88,14745.6,0.9,16422,14797,14764,13565,2857,0.8260260625989526,87,True,None,64439,
2,4,1.5,89,14745.6,0.9,16574,14870,14718,13717,2857,0.8276215759623506,88,True,None,64439,
2,4,1.5,90,14745.6,0.9,16456,14767,14885,13766,2690,0.8365337870685464,89,True,None,64439,
2,4,1.5,91,14745.6,0.9,16451,14763,14768,13677,2774,0.8313780317305939,90,True,None,64439,
2,4,1.5,92,14745.6,0.9,16311,14702,14842,13350,2961,0.8184660658451351,91,True,None,64439,
2,4,1.5,93,14745.6,0.9,16235,14611,14687,13329,2906,0.8210040036957191,92,True,None,64439,
2,4,1.5,94,14745.6,0.9,16229,14623,14629,13405,2824,0.825990510813975,93,True,None,64439,
2,4,1.5,95,14745.6,0.9,16493,14867,14603,13556,2937,0.8219244527981568,94,True,None,64439,
2,4,1.5,96,14745.6,0.9,16207,14522,14808,13599,2608,0.8390818782007774,95,True,None,64439,
