simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,4,358.4,0.7,534,377,335,6,528,0.011235955056179775,1,True,None,2055,
0,4,1.5,5,358.4,0.7,523,360,371,7,516,0.01338432122370937,2,True,None,2055,
0,4,1.5,6,358.4,0.7,531,357,349,23,508,0.04331450094161959,3,True,None,2055,
0,4,1.5,7,358.4,0.7,541,371,361,69,472,0.12754158964879853,4,True,None,2055,
0,4,1.5,8,358.4,0.7,525,355,371,118,407,0.22476190476190477,5,True,None,2055,
0,4,1.5,9,358.4,0.7,503,365,387,224,279,0.44532803180914515,6,True,None,2055,
0,4,1.5,10,358.4,0.7,467,327,363,347,120,0.7430406852248393,7,True,None,2055,
0,4,1.5,11,358.4,0.7,510,359,316,447,63,0.8764705882352941,8,True,None,2055,
0,4,1.5,12,358.4,0.7,518,354,346,490,28,0.9459459459459459,9,True,None,2055,
0,4,1.5,13,358.4,0.7,534,375,359,509,25,0.9531835205992509,10,True,None,2055,
0,4,1.5,14,358.4,0.7,487,337,384,468,19,0.9609856262833676,11,True,None,2055,
0,4,1.5,15,358.4,0.7,508,385,364,483,25,0.9507874015748031,12,True,None,2055,
0,4,1.5,16,358.4,0.7,481,336,363,459,22,0.9542619542619543,13,True,None,2055,
0,4,1.5,17,358.4,0.7,463,349,367,427,36,0.9222462203023758,14,True,None,2055,
0,4,1.5,18,358.4,0.7,493,338,308,470,23,0.9533468559837728,15,True,None,2055,
0,4,1.5,19,358.4,0.7,509,365,349,490,19,0.962671905697446,16,True,None,2055,
0,4,1.5,20,358.4,0.7,522,356,343,507,15,0.9712643678160919,17,True,None,2055,
0,4,1.5,21,358.4,0.7,506,375,391,480,26,0.9486166007905138,18,True,None,2055,
0,4,1.5,22,358.4,0.7,519,362,349,499,20,0.9614643545279383,19,True,None,2055,
0,4,1.5,23,358.4,0.7,529,371,361,515,14,0.9735349716446124,20,True,None,2055,
0,4,1.5,24,358.4,0.7,488,333,374,473,15,0.9692622950819673,21,True,None,2055,
0,4,1.5,25,358.4,0.7,508,371,351,492,16,0.968503937007874,22,True,None,2055,
0,4,1.5,26,358.4,0.7,495,329,342,478,17,0.9656565656565657,23,True,None,2055,
0,4,1.5,27,358.4,0.7,499,368,364,478,21,0.9579158316633266,24,True,None,2055,
0,4,1.5,28,358.4,0.7,536,393,356,512,24,0.9552238805970149,25,True,None,2055,
0,4,1.5,29,358.4,0.7,542,367,361,522,20,0.9630996309963099,26,True,None,2055,
0,4,1.5,30,358.4,0.7,487,329,384,482,5,0.9897330595482546,27,True,None,2055,
0,4,1.5,31,358.4,0.7,467,338,358,450,17,0.9635974304068522,28,True,None,2055,
0,4,1.5,32,358.4,0.7,492,345,320,481,11,0.9776422764227642,29,True,None,2055,
0,4,1.5,33,358.4,0.7,482,349,359,470,12,0.975103734439834,30,True,None,2055,
0,4,1.5,34,358.4,0.7,512,358,328,499,13,0.974609375,31,True,None,2055,
0,4,1.5,35,358.4,0.7,520,367,359,509,11,0.9788461538461538,32,True,None,2055,
0,4,1.5,36,358.4,0.7,472,322,370,460,12,0.9745762711864406,33,True,None,2055,
0,4,1.5,37,358.4,0.7,509,375,338,490,19,0.962671905697446,34,True,None,2055,
0,4,1.5,38,358.4,0.7,482,345,372,467,15,0.9688796680497925,35,True,None,2055,
0,4,1.5,39,358.4,0.7,506,363,339,491,15,0.9703557312252964,36,True,None,2055,
0,4,1.5,40,358.4,0.7,546,380,340,530,16,0.9706959706959707,37,True,None,2055,
0,4,1.5,41,358.4,0.7,522,360,384,510,12,0.9770114942528736,38,True,None,2055,
0,4,1.5,42,358.4,0.7,480,343,385,459,21,0.95625,39,True,None,2055,
0,4,1.5,43,358.4,0.7,515,374,339,497,18,0.9650485436893204,40,True,None,2055,
0,4,1.5,44,358.4,0.7,534,370,351,520,14,0.9737827715355806,41,True,None,2055,
0,4,1.5,45,358.4,0.7,491,335,378,479,12,0.9755600814663951,42,True,None,2055,
0,4,1.5,46,358.4,0.7,513,359,337,498,15,0.9707602339181286,43,True,None,2055,
0,4,1.5,47,358.4,0.7,530,376,359,514,16,0.969811320754717,44,True,None,2055,
0,4,1.5,48,358.4,0.7,501,352,381,488,13,0.9740518962075848,45,True,None,2055,
0,4,1.5,49,358.4,0.7,469,334,366,458,11,0.976545842217484,46,True,None,2055,
0,4,1.5,50,358.4,0.7,534,385,320,521,13,0.9756554307116105,47,True,None,2055,
0,4,1.5,51,358.4,0.7,532,358,360,524,8,0.9849624060150376,48,True,None,2055,
0,4,1.5,52,358.4,0.7,540,374,366,528,12,0.9777777777777777,49,True,None,2055,
0,4,1.5,53,358.4,0.7,517,349,372,510,7,0.9864603481624759,50,True,None,2055,
0,4,1.5,54,358.4,0.7,516,362,363,505,11,0.9786821705426356,51,True,None,2055,
0,4,1.5,55,358.4,0.7,531,369,354,510,21,0.96045197740113,52,True,None,2055,
0,4,1.5,56,358.4,0.7,505,342,368,488,17,0.9663366336633663,53,True,None,2055,
0,4,1.5,57,358.4,0.7,495,352,362,478,17,0.9656565656565657,54,True,None,2055,
0,4,1.5,58,358.4,0.7,517,381,359,496,21,0.9593810444874274,55,True,None,2055,
0,4,1.5,59,358.4,0.7,492,358,383,481,11,0.9776422764227642,56,True,None,2055,
0,4,1.5,60,358.4,0.7,514,371,349,498,16,0.9688715953307393,57,True,None,2055,
0,4,1.5,61,358.4,0.7,507,355,362,486,21,0.9585798816568047,58,True,None,2055,
0,4,1.5,62,358.4,0.7,511,364,360,498,13,0.974559686888454,59,True,None,2055,
0,4,1.5,63,358.4,0.7,515,367,363,497,18,0.9650485436893204,60,True,None,2055,
0,4,1.5,64,358.4,0.7,523,366,358,509,14,0.9732313575525813,61,True,None,2055,
0,4,1.5,65,358.4,0.7,500,340,363,487,13,0.974,62,True,None,2055,
0,4,1.5,66,358.4,0.7,500,365,365,481,19,0.962,63,True,None,2055,
0,4,1.5,67,358.4,0.7,530,364,334,511,19,0.9641509433962264,64,True,None,2055,
0,4,1.5,68,358.4,0.7,467,301,364,460,7,0.9850107066381156,65,True,None,2055,
0,4,1.5,69,358.4,0.7,518,364,313,507,11,0.9787644787644788,66,True,None,2055,
0,4,1.5,70,358.4,0.7,478,338,378,467,11,0.9769874476987448,67,True,None,2055,
0,4,1.5,71,358.4,0.7,515,359,322,506,9,0.9825242718446602,68,True,None,2055,
0,4,1.5,72,358.4,0.7,522,368,361,510,12,0.9770114942528736,69,True,None,2055,
0,4,1.5,73,358.4,0.7,492,347,377,481,11,0.9776422764227642,70,True,None,2055,
0,4,1.5,74,358.4,0.7,525,381,348,510,15,0.9714285714285714,71,True,None,2055,
0,4,1.5,75,358.4,0.7,509,365,381,489,20,0.9607072691552063,72,True,None,2055,
0,4,1.5,76,358.4,0.7,511,359,357,500,11,0.9784735812133072,73,True,None,2055,
0,4,1.5,77,358.4,0.7,493,345,363,486,7,0.9858012170385395,74,True,None,2055,
0,4,1.5,78,358.4,0.7,469,316,340,453,16,0.9658848614072495,75,True,None,2055,
0,4,1.5,79,358.4,0.7,483,336,322,467,16,0.9668737060041408,76,True,None,2055,
0,4,1.5,80,358.4,0.7,512,372,343,497,15,0.970703125,77,True,None,2055,
0,4,1.5,81,358.4,0.7,541,378,349,523,18,0.966728280961183,78,True,None,2055,
0,4,1.5,82,358.4,0.7,532,357,366,518,14,0.9736842105263158,79,True,None,2055,
0,4,1.5,83,358.4,0.7,484,314,362,473,11,0.9772727272727273,80,True,None,2055,
0,4,1.5,84,358.4,0.7,503,358,339,490,13,0.974155069582505,81,True,None,2055,
0,4,1.5,85,358.4,0.7,501,350,352,490,11,0.9780439121756487,82,True,None,2055,
0,4,1.5,86,358.4,0.7,469,330,362,453,16,0.9658848614072495,83,True,None,2055,
0,4,1.5,87,358.4,0.7,501,343,311,484,17,0.9660678642714571,84,True,None,2055,
0,4,1.5,88,358.4,0.7,460,310,351,446,14,0.9695652173913043,85,True,None,2055,
0,4,1.5,89,358.4,0.7,505,370,325,481,24,0.9524752475247524,86,True,None,2055,
0,4,1.5,90,358.4,0.7,513,368,360,495,18,0.9649122807017544,87,True,None,2055,
0,4,1.5,91,358.4,0.7,550,390,353,535,15,0.9727272727272728,88,True,None,2055,
0,4,1.5,92,358.4,0.7,535,365,380,524,11,0.9794392523364486,89,True,None,2055,
0,4,1.5,93,358.4,0.7,484,330,381,475,9,0.981404958677686,90,True,None,2055,
0,4,1.5,94,358.4,0.7,523,391,352,506,17,0.9674952198852772,91,True,None,2055,
0,4,1.5,95,358.4,0.7,516,354,361,510,6,0.9883720930232558,92,True,None,2055,
0,4,1.5,96,358.4,0.7,504,363,375,487,17,0.9662698412698413,93,True,None,2055,
0,4,1.5,97,358.4,0.7,480,331,355,467,13,0.9729166666666667,94,True,None,2055,
0,4,1.5,98,358.4,0.7,471,338,347,461,10,0.9787685774946921,95,True,None,2055,
0,4,1.5,99,358.4,0.7,537,387,321,513,24,0.9553072625698324,96,True,None,2055,
0,4,1.5,100,358.4,0.7,521,360,376,502,19,0.963531669865643,97,True,None,2055,
0,4,1.5,101,358.4,0.7,509,359,371,498,11,0.9783889980353635,98,True,None,2055,
0,4,1.5,102,358.4,0.7,511,364,362,500,11,0.9784735812133072,99,True,None,2055,
0,4,1.5,103,358.4,0.7,507,349,353,498,9,0.9822485207100592,100,True,True,2055,
1,4,1.5,4,358.4,0.7,542,380,327,8,534,0.014760147601476014,1,True,None,1287,
1,4,1.5,5,358.4,0.7,517,352,377,15,502,0.029013539651837523,2,True,None,1287,
1,4,1.5,6,358.4,0.7,496,350,371,15,481,0.03024193548387097,3,True,None,1287,
1,4,1.5,7,358.4,0.7,486,323,333,50,436,0.102880658436214,4,True,None,1287,
1,4,1.5,8,358.4,0.7,541,384,329,105,436,0.19408502772643252,5,True,None,1287,
1,4,1.5,9,358.4,0.7,541,372,372,227,314,0.4195933456561922,6,True,None,1287,
1,4,1.5,10,358.4,0.7,555,378,364,398,157,0.7171171171171171,7,True,None,1287,
1,4,1.5,11,358.4,0.7,554,381,382,485,69,0.8754512635379061,8,True,None,1287,
1,4,1.5,12,358.4,0.7,511,331,374,497,14,0.9726027397260274,9,True,None,1287,
1,4,1.5,13,358.4,0.7,510,352,353,501,9,0.9823529411764705,10,True,None,1287,
