simulation,d,c,p,spectralGapBefore,spectralGapAfter,t,
0,4,1.5,0.1,0.3501349306531474,0.31030666123784223,0,
0,4,1.5,0.1,0.31794695215672153,0.28664422172052617,1,
0,4,1.5,0.1,0.2913985077099439,0.2574952109212716,2,
0,4,1.5,0.1,0.26631577707411713,0.23328753618775144,3,
0,4,1.5,0.1,0.24515534706721165,0.2048992802230124,4,
0,4,1.5,0.1,0.22590908917578567,0.19419202059300011,5,
0,4,1.5,0.1,0.208405415887441,0.17078188459022692,6,
0,4,1.5,0.1,0.20576574718715268,0.17189632405349753,7,
0,4,1.5,0.1,0.19484551782389659,0.0,8,
0,4,1.5,0.1,0.19577179908791742,0.16357391258456566,9,
0,4,1.5,0.1,0.19241731689723163,0.12378667098157925,10,
0,4,1.5,0.1,0.18840151234986957,0.15220310114365565,11,
0,4,1.5,0.1,0.19147148214912102,0.1465728070668928,12,
0,4,1.5,0.1,0.18484042326767847,0.1558842585485145,13,
0,4,1.5,0.1,0.19067358376241672,0.15683569838818467,14,
0,4,1.5,0.1,0.18835322864783144,0.1578981753500197,15,
0,4,1.5,0.1,0.18492228407603184,0.15631655915957954,16,
0,4,1.5,0.1,0.1815124084893338,0.14051952477805474,17,
0,4,1.5,0.1,0.18809301023732716,0.15858402924695492,18,
0,4,1.5,0.1,0.18916204571505846,0.0,19,
0,4,1.5,0.1,0.18692699164420246,0.1547654556139002,20,
0,4,1.5,0.1,0.18630095910664868,0.15374473893201313,21,
0,4,1.5,0.1,0.19095806688861416,0.15767431128928666,22,
0,4,1.5,0.1,0.1867033508366912,0.1513495625969037,23,
0,4,1.5,0.1,0.19156405645870267,0.1562983483530801,24,
0,4,1.5,0.1,0.19403312928013472,0.16020385189064845,25,
0,4,1.5,0.1,0.1927842320176527,0.14542030818374097,26,
0,4,1.5,0.1,0.19135122244974279,0.15785921918287316,27,
0,4,1.5,0.1,0.19688863088438202,0.16102284272044076,28,
0,4,1.5,0.1,0.18964539996633367,0.15522580390222074,29,
0,4,1.5,0.1,0.19262066733230965,0.16196152419298226,30,
0,4,1.5,0.1,0.19086269870216654,0.159403918658799,31,
0,4,1.5,0.1,0.1921724358433824,0.16183079818436286,32,
0,4,1.5,0.1,0.1873930978395959,0.15886041177241195,33,
0,4,1.5,0.1,0.18747500260683292,0.15937545102096184,34,
0,4,1.5,0.1,0.1858379766349283,0.15584004079735403,35,
0,4,1.5,0.1,0.1805396417067271,0.15657828507224059,36,
0,4,1.5,0.1,0.18603974366240683,0.15833027611619588,37,
0,4,1.5,0.1,0.18263498431862635,0.0,38,
0,4,1.5,0.1,0.19007003446023019,0.15926874267297253,39,
0,4,1.5,0.1,0.19075818259090915,0.15700509928220752,40,
0,4,1.5,0.1,0.19439868749819056,0.15672900304567328,41,
0,4,1.5,0.1,0.19264083984577107,0.15612557589398857,42,
0,4,1.5,0.1,0.19239891440460877,0.15761739581817136,43,
0,4,1.5,0.1,0.1966044901177516,0.1583258083645559,44,
0,4,1.5,0.1,0.19300094431726533,0.15764439189197577,45,
0,4,1.5,0.1,0.19505372726809334,0.1663141805542917,46,
0,4,1.5,0.1,0.1927694427624086,0.15797322263647295,47,
0,4,1.5,0.1,0.1848572400648406,0.15388064387231892,48,
0,4,1.5,0.1,0.18728995928052072,0.15013430201503997,49,
0,4,1.5,0.1,0.18805934352786602,0.15645391864003189,50,
0,4,1.5,0.1,0.18991798165691098,0.1570369278340088,51,
0,4,1.5,0.1,0.1898148908025784,0.1511148578870387,52,
0,4,1.5,0.1,0.18969889811068175,0.15844931183525657,53,
0,4,1.5,0.1,0.1931363156262449,0.15562481976724696,54,
0,4,1.5,0.1,0.18594643820590906,0.1621538543026274,55,
0,4,1.5,0.1,0.19026924055361338,0.15707411270614402,56,
0,4,1.5,0.1,0.18895834102530118,0.0,57,
0,4,1.5,0.1,0.195520166515191,0.15104105857414396,58,
0,4,1.5,0.1,0.1806958994165373,0.15646121810694358,59,
0,4,1.5,0.1,0.18678305887063618,0.1543062849949456,60,
0,4,1.5,0.1,0.18952126786574952,0.16450922023495418,61,
0,4,1.5,0.1,0.1854081456026767,0.15343901839768614,62,
0,4,1.5,0.1,0.18767769786980137,0.15612811610559207,63,
0,4,1.5,0.1,0.1912063242898926,0.1609555149457218,64,
0,4,1.5,0.1,0.19042968202085164,0.15338879331072353,65,
0,4,1.5,0.1,0.18867422774918685,0.16400122297487396,66,
0,4,1.5,0.1,0.19037968407556904,0.15681516149872698,67,
0,4,1.5,0.1,0.1898185816959881,0.1625663740334753,68,
0,4,1.5,0.1,0.1911273874005487,0.0,69,
0,4,1.5,0.1,0.18626860262966327,0.15329946360155833,70,
0,4,1.5,0.1,0.18089901233341155,0.1499628107841937,71,
0,4,1.5,0.1,0.19008738299440675,0.15679690071270047,72,
0,4,1.5,0.1,0.18858998368535618,0.157922473491948,73,
0,4,1.5,0.1,0.18347146844175033,0.15768547468466187,74,
0,4,1.5,0.1,0.19077286111407488,0.15985789147180784,75,
0,4,1.5,0.1,0.1917290188452654,0.1585190657120379,76,
0,4,1.5,0.1,0.19688346359931586,0.1532198177763704,77,
0,4,1.5,0.1,0.1922704132000742,0.15661127261188912,78,
0,4,1.5,0.1,0.18848855553767496,0.15812155226314728,79,
0,4,1.5,0.1,0.18935604614878254,0.16021212800451823,80,
0,4,1.5,0.1,0.19350123684036546,0.15846070174891402,81,
0,4,1.5,0.1,0.19148098664862168,0.15921808637798018,82,
0,4,1.5,0.1,0.19117314645015981,0.14368231885379845,83,
0,4,1.5,0.1,0.18908790689571864,0.15402591308592928,84,
0,4,1.5,0.1,0.18715705206480526,0.1600493477967444,85,
0,4,1.5,0.1,0.1926214253904025,0.1626738449718711,86,
0,4,1.5,0.1,0.18353842611050952,0.1579725749373998,87,
0,4,1.5,0.1,0.1851890514122242,0.15029617685903907,88,
0,4,1.5,0.1,0.18824909253575461,0.15448917629114434,89,
0,4,1.5,0.1,0.1867899463053515,0.15460828421150452,90,
0,4,1.5,0.1,0.18387005489484398,0.1485880803226921,91,
0,4,1.5,0.1,0.19002161738328138,0.14981478125717163,92,
0,4,1.5,0.1,0.1890320154230768,0.15310608646455093,93,
0,4,1.5,0.1,0.18497523514664815,0.15119147925767307,94,
