simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,9841,32768.0,22937.6,0.7,5,False,0.0,0.0,
0,4,1,9940,32768.0,22937.6,0.7,6,True,0.0,0.0,
0,4,2,9825,32768.0,22937.6,0.7,7,True,0.0,0.0,
0,4,3,9936,32768.0,22937.6,0.7,8,True,0.0,0.0,
0,4,4,9823,32768.0,22937.6,0.7,9,True,0.0,0.0,
0,4,5,9873,32768.0,22937.6,0.7,10,True,0.0,0.0,
0,4,6,9870,32768.0,22937.6,0.7,11,True,0.0,0.0,
0,4,7,9745,32768.0,22937.6,0.7,12,True,0.0,0.0,
0,4,8,9848,32768.0,22937.6,0.7,13,True,0.0,0.0,
0,4,9,9984,32768.0,22937.6,0.7,14,True,0.0,0.0,
0,4,10,9842,32768.0,22937.6,0.7,15,True,0.0,0.0,
0,4,11,9858,32768.0,22937.6,0.7,16,True,0.0,0.0,
0,4,12,9813,32768.0,22937.6,0.7,17,True,0.0,0.0,
0,4,13,10015,32768.0,22937.6,0.7,18,True,0.0,0.0,
0,4,14,9813,32768.0,22937.6,0.7,19,True,0.0,0.0,
0,4,15,9772,32768.0,22937.6,0.7,20,True,0.0,0.0,
0,4,16,10007,32768.0,22937.6,0.7,21,True,0.0,0.0,
0,4,17,9755,32768.0,22937.6,0.7,22,True,0.0,0.0,
0,4,18,9832,32768.0,22937.6,0.7,23,True,0.0,0.0,
0,4,19,9792,32768.0,22937.6,0.7,24,True,0.0,0.0,
0,4,20,9817,32768.0,22937.6,0.7,25,True,0.0,0.0,
0,4,21,9815,32768.0,22937.6,0.7,26,True,0.0,0.0,
0,4,22,9967,32768.0,22937.6,0.7,27,True,0.0,0.0,
0,4,23,9788,32768.0,22937.6,0.7,28,True,0.0,0.0,
0,4,24,10061,32768.0,22937.6,0.7,29,True,0.0,0.0,
0,4,25,9971,32768.0,22937.6,0.7,30,True,0.0,0.0,
0,4,26,9841,32768.0,22937.6,0.7,31,True,0.0,0.0,
0,4,27,9732,32768.0,22937.6,0.7,32,True,0.0,0.0,
0,4,28,9836,32768.0,22937.6,0.7,33,True,0.0,0.0,
0,4,29,9710,32768.0,22937.6,0.7,34,True,0.0,0.0,
0,4,30,9654,32768.0,22937.6,0.7,35,True,0.0,0.0,
0,4,31,9758,32768.0,22937.6,0.7,36,True,0.0,0.0,
0,4,32,9797,32768.0,22937.6,0.7,37,True,0.0,0.0,
0,4,33,10029,32768.0,22937.6,0.7,38,True,0.0,0.0,
0,4,34,9988,32768.0,22937.6,0.7,39,True,0.0,0.0,
0,4,35,10060,32768.0,22937.6,0.7,40,True,0.0,0.0,
0,4,36,9988,32768.0,22937.6,0.7,41,True,0.0,0.0,
0,4,37,9777,32768.0,22937.6,0.7,42,True,0.0,0.0,
0,4,38,9798,32768.0,22937.6,0.7,43,True,0.0,0.0,
0,4,39,9808,32768.0,22937.6,0.7,44,True,0.0,0.0,
0,4,40,9996,32768.0,22937.6,0.7,45,True,0.0,0.0,
0,4,41,9747,32768.0,22937.6,0.7,46,True,0.0,0.0,
0,4,42,9790,32768.0,22937.6,0.7,47,True,0.0,0.0,
0,4,43,9770,32768.0,22937.6,0.7,48,True,0.0,0.0,
0,4,44,9659,32768.0,22937.6,0.7,49,True,0.0,0.0,
0,4,45,9970,32768.0,22937.6,0.7,50,True,0.0,0.0,
0,4,46,9853,32768.0,22937.6,0.7,51,True,0.0,0.0,
0,4,47,9874,32768.0,22937.6,0.7,52,True,0.0,0.0,
0,4,48,9916,32768.0,22937.6,0.7,53,True,0.0,0.0,
0,4,49,9916,32768.0,22937.6,0.7,54,True,0.0,0.0,
0,4,50,9830,32768.0,22937.6,0.7,55,True,0.0,0.0,
0,4,51,9842,32768.0,22937.6,0.7,56,True,0.0,0.0,
0,4,52,9799,32768.0,22937.6,0.7,57,True,0.0,0.0,
0,4,53,9863,32768.0,22937.6,0.7,58,True,0.0,0.0,
0,4,54,9845,32768.0,22937.6,0.7,59,True,0.0,0.0,
0,4,55,9678,32768.0,22937.6,0.7,60,True,0.0,0.0,
0,4,56,9750,32768.0,22937.6,0.7,61,True,0.0,0.0,
0,4,57,9923,32768.0,22937.6,0.7,62,True,0.0,0.0,
0,4,58,9876,32768.0,22937.6,0.7,63,True,0.0,0.0,
0,4,59,9806,32768.0,22937.6,0.7,64,True,0.0,0.0,
0,4,60,9852,32768.0,22937.6,0.7,65,True,0.0,0.0,
0,4,61,9835,32768.0,22937.6,0.7,66,True,0.0,0.0,
0,4,62,9615,32768.0,22937.6,0.7,67,True,0.0,0.0,
0,4,63,9682,32768.0,22937.6,0.7,68,True,0.0,0.0,
0,4,64,9870,32768.0,22937.6,0.7,69,True,0.0,0.0,
0,4,65,9848,32768.0,22937.6,0.7,70,True,0.0,0.0,
0,4,66,9896,32768.0,22937.6,0.7,71,True,0.0,0.0,
0,4,67,9848,32768.0,22937.6,0.7,72,True,0.0,0.0,
0,4,68,9759,32768.0,22937.6,0.7,73,True,0.0,0.0,
0,4,69,9756,32768.0,22937.6,0.7,74,True,0.0,0.0,
0,4,70,9881,32768.0,22937.6,0.7,75,True,0.0,0.0,
0,4,71,9796,32768.0,22937.6,0.7,76,True,0.0,0.0,
0,4,72,9686,32768.0,22937.6,0.7,77,True,0.0,0.0,
0,4,73,9705,32768.0,22937.6,0.7,78,True,0.0,0.0,
0,4,74,9839,32768.0,22937.6,0.7,79,True,0.0,0.0,
0,4,75,9740,32768.0,22937.6,0.7,80,True,0.0,0.0,
0,4,76,9740,32768.0,22937.6,0.7,81,True,0.0,0.0,
0,4,77,9727,32768.0,22937.6,0.7,82,True,0.0,0.0,
0,4,78,9867,32768.0,22937.6,0.7,83,True,0.0,0.0,
0,4,79,9957,32768.0,22937.6,0.7,84,True,0.0,0.0,
0,4,80,9855,32768.0,22937.6,0.7,85,True,0.0,0.0,
0,4,81,10028,32768.0,22937.6,0.7,86,True,0.0,0.0,
0,4,82,9826,32768.0,22937.6,0.7,87,True,0.0,0.0,
0,4,83,9833,32768.0,22937.6,0.7,88,True,0.0,0.0,
0,4,84,9690,32768.0,22937.6,0.7,89,True,0.0,0.0,
0,4,85,9827,32768.0,22937.6,0.7,90,True,0.0,0.0,
0,4,86,9735,32768.0,22937.6,0.7,91,True,0.0,0.0,
0,4,87,10009,32768.0,22937.6,0.7,92,True,0.0,0.0,
0,4,88,9897,32768.0,22937.6,0.7,93,True,0.0,0.0,
0,4,89,9874,32768.0,22937.6,0.7,94,True,0.0,0.0,
0,4,90,9828,32768.0,22937.6,0.7,95,True,0.0,0.0,
0,4,91,10052,32768.0,22937.6,0.7,96,True,0.0,0.0,
0,4,92,9923,32768.0,22937.6,0.7,97,True,0.0,0.0,
0,4,93,9890,32768.0,22937.6,0.7,98,True,0.0,0.0,
0,4,94,9910,32768.0,22937.6,0.7,99,True,0.0,0.0,
