simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,32,409.6,0.1,4097,434,413,6,4091,0.001464486209421528,1,True,None,23021,
0,4,1.5,33,409.6,0.1,4126,431,402,21,4105,0.005089675230247213,2,True,None,23021,
0,4,1.5,34,409.6,0.1,4170,436,392,91,4079,0.02182254196642686,3,True,None,23021,
0,4,1.5,35,409.6,0.1,4150,380,400,320,3830,0.07710843373493977,4,True,None,23021,
0,4,1.5,36,409.6,0.1,4185,431,396,1152,3033,0.2752688172043011,5,True,None,23021,
0,4,1.5,37,409.6,0.1,4106,344,423,2925,1181,0.7123721383341451,6,True,None,23021,
0,4,1.5,38,409.6,0.1,4109,393,390,4067,42,0.989778534923339,7,True,None,23021,
0,4,1.5,39,409.6,0.1,4067,402,444,4067,0,1.0,8,True,None,23021,
0,4,1.5,40,409.6,0.1,4069,398,396,4069,0,1.0,9,True,None,23021,
0,4,1.5,41,409.6,0.1,4046,398,421,4046,0,1.0,10,True,None,23021,
0,4,1.5,42,409.6,0.1,3983,363,426,3983,0,1.0,11,True,None,23021,
0,4,1.5,43,409.6,0.1,4027,417,373,4027,0,1.0,12,True,None,23021,
0,4,1.5,44,409.6,0.1,3994,399,432,3994,0,1.0,13,True,None,23021,
0,4,1.5,45,409.6,0.1,4004,427,417,4004,0,1.0,14,True,None,23021,
0,4,1.5,46,409.6,0.1,3998,395,401,3998,0,1.0,15,True,None,23021,
0,4,1.5,47,409.6,0.1,3985,397,410,3985,0,1.0,16,True,None,23021,
0,4,1.5,48,409.6,0.1,3947,380,418,3947,0,1.0,17,True,None,23021,
0,4,1.5,49,409.6,0.1,3906,389,430,3906,0,1.0,18,True,None,23021,
0,4,1.5,50,409.6,0.1,3922,409,393,3922,0,1.0,19,True,None,23021,
0,4,1.5,51,409.6,0.1,3941,433,414,3941,0,1.0,20,True,None,23021,
0,4,1.5,52,409.6,0.1,3976,444,409,3976,0,1.0,21,True,None,23021,
0,4,1.5,53,409.6,0.1,3964,410,422,3964,0,1.0,22,True,None,23021,
0,4,1.5,54,409.6,0.1,3958,401,407,3958,0,1.0,23,True,None,23021,
0,4,1.5,55,409.6,0.1,3982,423,399,3982,0,1.0,24,True,None,23021,
0,4,1.5,56,409.6,0.1,4028,431,385,4028,0,1.0,25,True,None,23021,
0,4,1.5,57,409.6,0.1,4045,408,391,4045,0,1.0,26,True,None,23021,
0,4,1.5,58,409.6,0.1,4077,437,405,4077,0,1.0,27,True,None,23021,
0,4,1.5,59,409.6,0.1,4090,425,412,4090,0,1.0,28,True,None,23021,
0,4,1.5,60,409.6,0.1,4084,404,410,4084,0,1.0,29,True,None,23021,
0,4,1.5,61,409.6,0.1,4105,419,398,4105,0,1.0,30,True,None,23021,
0,4,1.5,62,409.6,0.1,4107,428,426,4107,0,1.0,31,True,None,23021,
0,4,1.5,63,409.6,0.1,4101,413,419,4101,0,1.0,32,True,None,23021,
0,4,1.5,64,409.6,0.1,4113,411,399,4113,0,1.0,33,True,None,23021,
0,4,1.5,65,409.6,0.1,4150,393,356,4150,0,1.0,34,True,None,23021,
0,4,1.5,66,409.6,0.1,4145,440,445,4145,0,1.0,35,True,None,23021,
0,4,1.5,67,409.6,0.1,4142,419,422,4142,0,1.0,36,True,None,23021,
0,4,1.5,68,409.6,0.1,4105,406,443,4105,0,1.0,37,True,None,23021,
0,4,1.5,69,409.6,0.1,4126,422,401,4126,0,1.0,38,True,None,23021,
0,4,1.5,70,409.6,0.1,4160,435,401,4160,0,1.0,39,True,None,23021,
0,4,1.5,71,409.6,0.1,4121,405,444,4121,0,1.0,40,True,None,23021,
0,4,1.5,72,409.6,0.1,4121,399,399,4121,0,1.0,41,True,None,23021,
0,4,1.5,73,409.6,0.1,4148,413,386,4148,0,1.0,42,True,None,23021,
0,4,1.5,74,409.6,0.1,4144,439,443,4144,0,1.0,43,True,None,23021,
0,4,1.5,75,409.6,0.1,4142,434,436,4142,0,1.0,44,True,None,23021,
0,4,1.5,76,409.6,0.1,4150,431,423,4150,0,1.0,45,True,None,23021,
0,4,1.5,77,409.6,0.1,4159,422,413,4159,0,1.0,46,True,None,23021,
0,4,1.5,78,409.6,0.1,4147,386,398,4147,0,1.0,47,True,None,23021,
0,4,1.5,79,409.6,0.1,4106,403,444,4106,0,1.0,48,True,None,23021,
0,4,1.5,80,409.6,0.1,4058,407,455,4058,0,1.0,49,True,None,23021,
0,4,1.5,81,409.6,0.1,4088,434,404,4088,0,1.0,50,True,None,23021,
0,4,1.5,82,409.6,0.1,4108,410,390,4108,0,1.0,51,True,None,23021,
0,4,1.5,83,409.6,0.1,4135,442,415,4135,0,1.0,52,True,None,23021,
0,4,1.5,84,409.6,0.1,4124,398,409,4124,0,1.0,53,True,None,23021,
0,4,1.5,85,409.6,0.1,4129,420,415,4129,0,1.0,54,True,None,23021,
0,4,1.5,86,409.6,0.1,4147,433,415,4147,0,1.0,55,True,None,23021,
0,4,1.5,87,409.6,0.1,4178,434,403,4178,0,1.0,56,True,None,23021,
0,4,1.5,88,409.6,0.1,4185,412,405,4185,0,1.0,57,True,None,23021,
0,4,1.5,89,409.6,0.1,4188,399,396,4188,0,1.0,58,True,None,23021,
0,4,1.5,90,409.6,0.1,4179,395,404,4179,0,1.0,59,True,None,23021,
0,4,1.5,91,409.6,0.1,4184,423,418,4184,0,1.0,60,True,None,23021,
0,4,1.5,92,409.6,0.1,4188,424,420,4188,0,1.0,61,True,None,23021,
0,4,1.5,93,409.6,0.1,4174,402,416,4174,0,1.0,62,True,None,23021,
0,4,1.5,94,409.6,0.1,4188,440,426,4188,0,1.0,63,True,None,23021,
0,4,1.5,95,409.6,0.1,4185,446,449,4185,0,1.0,64,True,None,23021,
0,4,1.5,96,409.6,0.1,4175,431,441,4175,0,1.0,65,True,None,23021,
0,4,1.5,97,409.6,0.1,4158,387,404,4158,0,1.0,66,True,None,23021,
0,4,1.5,98,409.6,0.1,4132,409,435,4132,0,1.0,67,True,None,23021,
0,4,1.5,99,409.6,0.1,4152,428,408,4152,0,1.0,68,True,None,23021,
0,4,1.5,100,409.6,0.1,4124,407,435,4124,0,1.0,69,True,None,23021,
0,4,1.5,101,409.6,0.1,4073,391,442,4073,0,1.0,70,True,None,23021,
0,4,1.5,102,409.6,0.1,4056,409,426,4055,1,0.9997534516765286,71,True,None,23021,
0,4,1.5,103,409.6,0.1,4005,399,450,4005,0,1.0,72,True,None,23021,
0,4,1.5,104,409.6,0.1,4013,395,387,4013,0,1.0,73,True,None,23021,
0,4,1.5,105,409.6,0.1,4037,422,398,4037,0,1.0,74,True,None,23021,
0,4,1.5,106,409.6,0.1,4073,408,372,4073,0,1.0,75,True,None,23021,
0,4,1.5,107,409.6,0.1,4060,412,425,4060,0,1.0,76,True,None,23021,
0,4,1.5,108,409.6,0.1,4017,393,436,4017,0,1.0,77,True,None,23021,
0,4,1.5,109,409.6,0.1,4069,439,387,4069,0,1.0,78,True,None,23021,
0,4,1.5,110,409.6,0.1,4059,414,424,4059,0,1.0,79,True,None,23021,
0,4,1.5,111,409.6,0.1,4069,438,428,4069,0,1.0,80,True,None,23021,
0,4,1.5,112,409.6,0.1,4082,393,380,4082,0,1.0,81,True,None,23021,
0,4,1.5,113,409.6,0.1,4086,403,399,4086,0,1.0,82,True,None,23021,
0,4,1.5,114,409.6,0.1,4122,445,409,4122,0,1.0,83,True,None,23021,
0,4,1.5,115,409.6,0.1,4129,419,412,4129,0,1.0,84,True,None,23021,
0,4,1.5,116,409.6,0.1,4116,416,429,4116,0,1.0,85,True,None,23021,
0,4,1.5,117,409.6,0.1,4094,390,412,4094,0,1.0,86,True,None,23021,
0,4,1.5,118,409.6,0.1,4096,402,400,4096,0,1.0,87,True,None,23021,
0,4,1.5,119,409.6,0.1,4063,399,432,4063,0,1.0,88,True,None,23021,
0,4,1.5,120,409.6,0.1,4013,392,442,4013,0,1.0,89,True,None,23021,
0,4,1.5,121,409.6,0.1,4010,418,421,4010,0,1.0,90,True,None,23021,
0,4,1.5,122,409.6,0.1,4049,403,364,4049,0,1.0,91,True,None,23021,
0,4,1.5,123,409.6,0.1,4061,409,397,4061,0,1.0,92,True,None,23021,
0,4,1.5,124,409.6,0.1,4060,408,409,4060,0,1.0,93,True,None,23021,
0,4,1.5,125,409.6,0.1,4060,397,397,4060,0,1.0,94,True,None,23021,
0,4,1.5,126,409.6,0.1,4068,429,421,4068,0,1.0,95,True,None,23021,
0,4,1.5,127,409.6,0.1,4046,402,424,4046,0,1.0,96,True,None,23021,
0,4,1.5,128,409.6,0.1,4058,443,431,4058,0,1.0,97,True,None,23021,
0,4,1.5,129,409.6,0.1,4103,416,371,4103,0,1.0,98,True,None,23021,
0,4,1.5,130,409.6,0.1,4142,439,400,4142,0,1.0,99,True,None,23021,
0,4,1.5,131,409.6,0.1,4160,420,402,4160,0,1.0,100,True,True,23021,
1,4,1.5,45,409.6,0.1,4105,433,391,7,4098,0.001705237515225335,1,True,None,33193,
1,4,1.5,46,409.6,0.1,4120,414,399,28,4092,0.006796116504854369,2,True,None,33193,
1,4,1.5,47,409.6,0.1,4133,425,412,107,4026,0.02588918461166223,3,True,None,33193,
1,4,1.5,48,409.6,0.1,4115,375,393,395,3720,0.0959902794653706,4,True,None,33193,
1,4,1.5,49,409.6,0.1,4072,371,414,1302,2770,0.3197445972495088,5,True,None,33193,
1,4,1.5,50,409.6,0.1,4076,414,410,3120,956,0.7654563297350343,6,True,None,33193,
1,4,1.5,51,409.6,0.1,4121,440,395,4099,22,0.9946614899296288,7,True,None,33193,
1,4,1.5,52,409.6,0.1,4124,405,402,4124,0,1.0,8,True,None,33193,
1,4,1.5,53,409.6,0.1,4119,411,416,4119,0,1.0,9,True,None,33193,
1,4,1.5,54,409.6,0.1,4096,377,400,4096,0,1.0,10,True,None,33193,
1,4,1.5,55,409.6,0.1,4054,404,446,4054,0,1.0,11,True,None,33193,
1,4,1.5,56,409.6,0.1,4012,369,411,4012,0,1.0,12,True,None,33193,
1,4,1.5,57,409.6,0.1,4018,413,407,4018,0,1.0,13,True,None,33193,
1,4,1.5,58,409.6,0.1,4028,427,417,4028,0,1.0,14,True,None,33193,
1,4,1.5,59,409.6,0.1,4014,384,398,4014,0,1.0,15,True,None,33193,
1,4,1.5,60,409.6,0.1,4048,396,362,4048,0,1.0,16,True,None,33193,
1,4,1.5,61,409.6,0.1,4077,420,391,4077,0,1.0,17,True,None,33193,
1,4,1.5,62,409.6,0.1,4084,414,407,4084,0,1.0,18,True,None,33193,
1,4,1.5,63,409.6,0.1,4062,374,396,4062,0,1.0,19,True,None,33193,
1,4,1.5,64,409.6,0.1,4032,391,421,4032,0,1.0,20,True,None,33193,
1,4,1.5,65,409.6,0.1,4062,428,398,4062,0,1.0,21,True,None,33193,
1,4,1.5,66,409.6,0.1,4031,391,422,4031,0,1.0,22,True,None,33193,
1,4,1.5,67,409.6,0.1,4037,415,409,4037,0,1.0,23,True,None,33193,
1,4,1.5,68,409.6,0.1,4071,411,377,4071,0,1.0,24,True,None,33193,
1,4,1.5,69,409.6,0.1,4087,399,383,4087,0,1.0,25,True,None,33193,
1,4,1.5,70,409.6,0.1,4082,416,421,4082,0,1.0,26,True,None,33193,
1,4,1.5,71,409.6,0.1,4052,383,413,4052,0,1.0,27,True,None,33193,
1,4,1.5,72,409.6,0.1,4044,401,409,4044,0,1.0,28,True,None,33193,
1,4,1.5,73,409.6,0.1,4050,398,392,4050,0,1.0,29,True,None,33193,
1,4,1.5,74,409.6,0.1,4104,446,392,4104,0,1.0,30,True,None,33193,
1,4,1.5,75,409.6,0.1,4118,433,419,4118,0,1.0,31,True,None,33193,
1,4,1.5,76,409.6,0.1,4117,407,408,4117,0,1.0,32,True,None,33193,
1,4,1.5,77,409.6,0.1,4081,382,418,4081,0,1.0,33,True,None,33193,
1,4,1.5,78,409.6,0.1,4079,412,414,4079,0,1.0,34,True,None,33193,
1,4,1.5,79,409.6,0.1,4107,406,378,4107,0,1.0,35,True,None,33193,
1,4,1.5,80,409.6,0.1,4102,411,416,4102,0,1.0,36,True,None,33193,
1,4,1.5,81,409.6,0.1,4152,429,379,4152,0,1.0,37,True,None,33193,
1,4,1.5,82,409.6,0.1,4121,407,438,4121,0,1.0,38,True,None,33193,
1,4,1.5,83,409.6,0.1,4132,414,403,4132,0,1.0,39,True,None,33193,
1,4,1.5,84,409.6,0.1,4114,418,436,4114,0,1.0,40,True,None,33193,
1,4,1.5,85,409.6,0.1,4128,421,407,4127,1,0.9997577519379846,41,True,None,33193,
1,4,1.5,86,409.6,0.1,4134,420,414,4134,0,1.0,42,True,None,33193,
1,4,1.5,87,409.6,0.1,4158,426,402,4158,0,1.0,43,True,None,33193,
1,4,1.5,88,409.6,0.1,4170,403,391,4170,0,1.0,44,True,None,33193,
1,4,1.5,89,409.6,0.1,4138,409,441,4138,0,1.0,45,True,None,33193,
1,4,1.5,90,409.6,0.1,4107,413,444,4107,0,1.0,46,True,None,33193,
1,4,1.5,91,409.6,0.1,4085,426,448,4085,0,1.0,47,True,None,33193,
1,4,1.5,92,409.6,0.1,4078,419,426,4078,0,1.0,48,True,None,33193,
1,4,1.5,93,409.6,0.1,4114,443,407,4114,0,1.0,49,True,None,33193,
1,4,1.5,94,409.6,0.1,4112,393,395,4112,0,1.0,50,True,None,33193,
1,4,1.5,95,409.6,0.1,4104,399,407,4104,0,1.0,51,True,None,33193,
1,4,1.5,96,409.6,0.1,4089,412,427,4089,0,1.0,52,True,None,33193,
1,4,1.5,97,409.6,0.1,4121,417,385,4121,0,1.0,53,True,None,33193,
1,4,1.5,98,409.6,0.1,4122,435,434,4122,0,1.0,54,True,None,33193,
1,4,1.5,99,409.6,0.1,4095,397,424,4094,1,0.9997557997557998,55,True,None,33193,
1,4,1.5,100,409.6,0.1,4131,434,398,4131,0,1.0,56,True,None,33193,
1,4,1.5,101,409.6,0.1,4123,394,402,4123,0,1.0,57,True,None,33193,
1,4,1.5,102,409.6,0.1,4113,401,411,4113,0,1.0,58,True,None,33193,
1,4,1.5,103,409.6,0.1,4129,429,413,4129,0,1.0,59,True,None,33193,
1,4,1.5,104,409.6,0.1,4080,387,436,4080,0,1.0,60,True,None,33193,
1,4,1.5,105,409.6,0.1,4052,402,430,4052,0,1.0,61,True,None,33193,
1,4,1.5,106,409.6,0.1,4109,414,357,4109,0,1.0,62,True,None,33193,
1,4,1.5,107,409.6,0.1,4135,426,400,4135,0,1.0,63,True,None,33193,
1,4,1.5,108,409.6,0.1,4118,397,414,4118,0,1.0,64,True,None,33193,
1,4,1.5,109,409.6,0.1,4065,368,421,4065,0,1.0,65,True,None,33193,
1,4,1.5,110,409.6,0.1,4060,404,409,4060,0,1.0,66,True,None,33193,
1,4,1.5,111,409.6,0.1,4078,438,420,4078,0,1.0,67,True,None,33193,
1,4,1.5,112,409.6,0.1,4048,394,424,4048,0,1.0,68,True,None,33193,
1,4,1.5,113,409.6,0.1,4089,431,390,4089,0,1.0,69,True,None,33193,
1,4,1.5,114,409.6,0.1,4101,429,417,4101,0,1.0,70,True,None,33193,
1,4,1.5,115,409.6,0.1,4088,394,407,4088,0,1.0,71,True,None,33193,
1,4,1.5,116,409.6,0.1,4128,441,401,4128,0,1.0,72,True,None,33193,
1,4,1.5,117,409.6,0.1,4182,425,371,4182,0,1.0,73,True,None,33193,
1,4,1.5,118,409.6,0.1,4164,412,430,4164,0,1.0,74,True,None,33193,
1,4,1.5,119,409.6,0.1,4211,421,374,4211,0,1.0,75,True,None,33193,
1,4,1.5,120,409.6,0.1,4202,401,410,4202,0,1.0,76,True,None,33193,
1,4,1.5,121,409.6,0.1,4171,396,427,4171,0,1.0,77,True,None,33193,
1,4,1.5,122,409.6,0.1,4190,411,392,4190,0,1.0,78,True,None,33193,
1,4,1.5,123,409.6,0.1,4178,391,403,4178,0,1.0,79,True,None,33193,
1,4,1.5,124,409.6,0.1,4246,458,390,4246,0,1.0,80,True,None,33193,
1,4,1.5,125,409.6,0.1,4191,384,439,4191,0,1.0,81,True,None,33193,
1,4,1.5,126,409.6,0.1,4175,400,416,4175,0,1.0,82,True,None,33193,
1,4,1.5,127,409.6,0.1,4167,401,409,4167,0,1.0,83,True,None,33193,
1,4,1.5,128,409.6,0.1,4112,372,427,4112,0,1.0,84,True,None,33193,
1,4,1.5,129,409.6,0.1,4087,397,422,4087,0,1.0,85,True,None,33193,
1,4,1.5,130,409.6,0.1,4035,405,457,4035,0,1.0,86,True,None,33193,
1,4,1.5,131,409.6,0.1,4028,415,422,4028,0,1.0,87,True,None,33193,
1,4,1.5,132,409.6,0.1,4045,401,384,4045,0,1.0,88,True,None,33193,
1,4,1.5,133,409.6,0.1,4046,411,410,4046,0,1.0,89,True,None,33193,
1,4,1.5,134,409.6,0.1,4061,422,407,4061,0,1.0,90,True,None,33193,
1,4,1.5,135,409.6,0.1,4090,435,406,4090,0,1.0,91,True,None,33193,
1,4,1.5,136,409.6,0.1,4083,386,393,4083,0,1.0,92,True,None,33193,
1,4,1.5,137,409.6,0.1,4087,433,429,4087,0,1.0,93,True,None,33193,
1,4,1.5,138,409.6,0.1,4076,390,401,4076,0,1.0,94,True,None,33193,
1,4,1.5,139,409.6,0.1,4077,412,411,4077,0,1.0,95,True,None,33193,
1,4,1.5,140,409.6,0.1,4023,405,459,4023,0,1.0,96,True,None,33193,
1,4,1.5,141,409.6,0.1,4031,400,392,4031,0,1.0,97,True,None,33193,
1,4,1.5,142,409.6,0.1,4015,391,407,4015,0,1.0,98,True,None,33193,
