simulation,d,c,p,spectralGapBefore,spectralGapAfter,t,
0,4,1.5,0.9,0.3619490946934111,0.0,0,
0,4,1.5,0.9,0.3187288493205509,0.0,1,
0,4,1.5,0.9,0.3289724641777142,0.0,2,
0,4,1.5,0.9,0.3172135635613925,0.0,3,
0,4,1.5,0.9,0.32425534459445104,0.0,4,
0,4,1.5,0.9,0.3278310332407671,0.0,5,
0,4,1.5,0.9,0.32417023306306303,0.0,6,
0,4,1.5,0.9,0.32029851796982123,0.0,7,
0,4,1.5,0.9,0.32795306077083286,0.0,8,
0,4,1.5,0.9,0.3279206348433408,0.0,9,
0,4,1.5,0.9,0.3207131165961754,0.0,10,
0,4,1.5,0.9,0.3177997251166693,0.0,11,
0,4,1.5,0.9,0.3297729095596721,0.0,12,
0,4,1.5,0.9,0.3102745397766119,0.0,13,
0,4,1.5,0.9,0.32447431093342605,0.0,14,
0,4,1.5,0.9,0.3145780589998679,0.0,15,
0,4,1.5,0.9,0.32023380288858305,0.0,16,
0,4,1.5,0.9,0.32486454331100756,0.0,17,
0,4,1.5,0.9,0.321165516511018,0.0,18,
0,4,1.5,0.9,0.3163600261174786,0.0,19,
0,4,1.5,0.9,0.32494138387210814,0.0,20,
0,4,1.5,0.9,0.31517874475091934,0.0,21,
0,4,1.5,0.9,0.32194743239518775,0.0,22,
0,4,1.5,0.9,0.3122302951319732,0.0,23,
0,4,1.5,0.9,0.3283731363074752,0.0,24,
0,4,1.5,0.9,0.31090130077128275,0.0,25,
0,4,1.5,0.9,0.32451365242462027,0.0,26,
0,4,1.5,0.9,0.3286216787073706,0.0,27,
0,4,1.5,0.9,0.3272911185223222,0.0,28,
0,4,1.5,0.9,0.3183522770767988,0.0,29,
0,4,1.5,0.9,0.3314463629765698,0.0,30,
0,4,1.5,0.9,0.3266363999842875,0.0,31,
0,4,1.5,0.9,0.3376053689611389,0.0,32,
0,4,1.5,0.9,0.3205010121266215,0.0,33,
0,4,1.5,0.9,0.3218328741405545,0.0,34,
0,4,1.5,0.9,0.31821247946031384,0.0,35,
0,4,1.5,0.9,0.32153353745525926,0.0,36,
0,4,1.5,0.9,0.3211945071846791,0.0,37,
0,4,1.5,0.9,0.32078774116757536,0.0,38,
0,4,1.5,0.9,0.32350540573081676,0.0,39,
0,4,1.5,0.9,0.3121669936433712,0.0,40,
0,4,1.5,0.9,0.3141060787296117,0.0,41,
0,4,1.5,0.9,0.3107478147828182,0.0,42,
0,4,1.5,0.9,0.3203702204231388,0.0,43,
0,4,1.5,0.9,0.3340505236652669,0.0,44,
0,4,1.5,0.9,0.31983029266991847,0.0,45,
0,4,1.5,0.9,0.31166835855738384,0.0,46,
0,4,1.5,0.9,0.32580021561838757,0.0,47,
0,4,1.5,0.9,0.31355636280564525,0.0,48,
0,4,1.5,0.9,0.3243856843404904,0.0,49,
0,4,1.5,0.9,0.32112365257170117,0.0,50,
0,4,1.5,0.9,0.3195810654778648,0.0,51,
0,4,1.5,0.9,0.32929527139653847,0.0,52,
0,4,1.5,0.9,0.3233871772685635,0.0,53,
0,4,1.5,0.9,0.3232525739963267,0.0,54,
0,4,1.5,0.9,0.3380029871762187,0.0,55,
0,4,1.5,0.9,0.3248644828243735,0.0,56,
0,4,1.5,0.9,0.31203015646736754,0.0,57,
0,4,1.5,0.9,0.32403034378357887,0.0,58,
0,4,1.5,0.9,0.3234595149552215,0.0,59,
0,4,1.5,0.9,0.32115963468303443,0.0,60,
0,4,1.5,0.9,0.32165328085226497,0.0,61,
0,4,1.5,0.9,0.31905112041517103,0.0,62,
0,4,1.5,0.9,0.32168254796405515,0.0,63,
0,4,1.5,0.9,0.3291039984967977,0.0,64,
0,4,1.5,0.9,0.3182644793429519,0.0,65,
0,4,1.5,0.9,0.32515628755012205,0.0,66,
0,4,1.5,0.9,0.3214393597825428,0.0,67,
0,4,1.5,0.9,0.32023347947383374,0.0,68,
0,4,1.5,0.9,0.326776716370453,0.0,69,
0,4,1.5,0.9,0.32116511658544145,0.0,70,
0,4,1.5,0.9,0.32500161966754026,0.0,71,
0,4,1.5,0.9,0.3195714375210946,0.0,72,
0,4,1.5,0.9,0.3296496873629524,0.0,73,
0,4,1.5,0.9,0.3318697431311727,0.0,74,
0,4,1.5,0.9,0.31006438294403094,0.0,75,
0,4,1.5,0.9,0.31674885564724187,0.0,76,
0,4,1.5,0.9,0.3125958263158445,0.0,77,
0,4,1.5,0.9,0.32524079125394945,0.0,78,
0,4,1.5,0.9,0.3143437941572055,0.0,79,
0,4,1.5,0.9,0.32370266732174924,0.0,80,
0,4,1.5,0.9,0.32210358131613837,0.0,81,
0,4,1.5,0.9,0.3168361562015516,0.0,82,
0,4,1.5,0.9,0.3169786323231889,0.0,83,
0,4,1.5,0.9,0.3182512984937427,0.0,84,
0,4,1.5,0.9,0.319732625369922,0.0,85,
0,4,1.5,0.9,0.3086707495949249,0.0,86,
0,4,1.5,0.9,0.3111042037158144,0.0,87,
0,4,1.5,0.9,0.3259822446254712,0.0,88,
0,4,1.5,0.9,0.3183234361593177,0.0,89,
0,4,1.5,0.9,0.327929722385939,0.0,90,
0,4,1.5,0.9,0.31543316461346393,0.0,91,
0,4,1.5,0.9,0.32400817057167874,0.0,92,
0,4,1.5,0.9,0.3190728352409272,0.0,93,
0,4,1.5,0.9,0.32700018584616086,0.0,94,
0,4,1.5,0.9,0.32150246695507945,0.0,95,
0,4,1.5,0.9,0.31796577100375667,0.0,96,
0,4,1.5,0.9,0.33404387091098586,0.0,97,
0,4,1.5,0.9,0.3254611040557662,0.0,98,
0,4,1.5,0.9,0.32053178642129276,0.0,99,
0,4,1.5,0.9,0.32257781286481424,0.0,100,
1,4,1.5,0.9,0.360894897277539,0.0,0,
1,4,1.5,0.9,0.31788766505463417,0.0,1,
1,4,1.5,0.9,0.3292129088901583,0.0,2,
1,4,1.5,0.9,0.32632575848521517,0.0,3,
1,4,1.5,0.9,0.31371131046356227,0.0,4,
1,4,1.5,0.9,0.3251917728366831,0.0,5,
1,4,1.5,0.9,0.321668237674409,0.0,6,
1,4,1.5,0.9,0.32145396389339786,0.0,7,
1,4,1.5,0.9,0.31697633623153665,0.0,8,
1,4,1.5,0.9,0.31966086230784396,0.0,9,
1,4,1.5,0.9,0.3307217595461154,0.0,10,
1,4,1.5,0.9,0.3310535157103556,0.0,11,
1,4,1.5,0.9,0.32112694045845414,0.0,12,
1,4,1.5,0.9,0.31904661277321356,0.0,13,
1,4,1.5,0.9,0.31937883614399676,0.0,14,
1,4,1.5,0.9,0.3304815913957897,0.0,15,
1,4,1.5,0.9,0.32513238904759745,0.0,16,
1,4,1.5,0.9,0.3236047408835342,0.0,17,
1,4,1.5,0.9,0.3228294554765023,0.0,18,
1,4,1.5,0.9,0.31227325445206955,0.0,19,
1,4,1.5,0.9,0.3295180756644541,0.0,20,
1,4,1.5,0.9,0.3236840690197623,0.0,21,
1,4,1.5,0.9,0.31521555949713476,0.0,22,
1,4,1.5,0.9,0.309088243458294,0.0,23,
1,4,1.5,0.9,0.3153187857983981,0.0,24,
1,4,1.5,0.9,0.32623802384932954,0.0,25,
1,4,1.5,0.9,0.3173271308328276,0.0,26,
1,4,1.5,0.9,0.32261791618002056,0.0,27,
1,4,1.5,0.9,0.3221896264218447,0.0,28,
1,4,1.5,0.9,0.32033147313180366,0.0,29,
1,4,1.5,0.9,0.30689033473874794,0.0,30,
1,4,1.5,0.9,0.3241081516257218,0.0,31,
1,4,1.5,0.9,0.32712865657716905,0.0,32,
1,4,1.5,0.9,0.3229574608121406,0.0,33,
1,4,1.5,0.9,0.31592555285628765,0.0,34,
1,4,1.5,0.9,0.3212417138286934,0.0,35,
1,4,1.5,0.9,0.31773882527331965,0.0,36,
1,4,1.5,0.9,0.3248586900445385,0.0,37,
1,4,1.5,0.9,0.3223375270723555,0.0,38,
1,4,1.5,0.9,0.3208515245154603,0.0,39,
1,4,1.5,0.9,0.32934535071534365,0.0,40,
1,4,1.5,0.9,0.32546467919792565,0.0,41,
1,4,1.5,0.9,0.31975905023360796,0.0,42,
1,4,1.5,0.9,0.313374485844657,0.0,43,
1,4,1.5,0.9,0.32559877829598716,0.0,44,
1,4,1.5,0.9,0.33575675612324274,0.0,45,
1,4,1.5,0.9,0.32203120117771733,0.0,46,
1,4,1.5,0.9,0.3254440258319031,0.0,47,
1,4,1.5,0.9,0.30070093665462516,0.0,48,
1,4,1.5,0.9,0.32071626141344634,0.0,49,
1,4,1.5,0.9,0.3096580587371396,0.0,50,
1,4,1.5,0.9,0.32040854794815443,0.0,51,
1,4,1.5,0.9,0.32110554045182316,0.0,52,
1,4,1.5,0.9,0.31929547010252046,0.0,53,
1,4,1.5,0.9,0.32108163077906726,0.0,54,
1,4,1.5,0.9,0.332099754836374,0.0,55,
1,4,1.5,0.9,0.328240257619105,0.0,56,
1,4,1.5,0.9,0.33057975493600733,0.0,57,
1,4,1.5,0.9,0.3335309561186257,0.0,58,
1,4,1.5,0.9,0.3193677133731133,0.0,59,
1,4,1.5,0.9,0.320002926667302,0.0,60,
1,4,1.5,0.9,0.3319673714160982,0.0,61,
1,4,1.5,0.9,0.32491480395280337,0.0,62,
1,4,1.5,0.9,0.3182249118703935,0.0,63,
1,4,1.5,0.9,0.3247248783250899,0.0,64,
1,4,1.5,0.9,0.3147201494391245,0.0,65,
1,4,1.5,0.9,0.3300899793714327,0.0,66,
1,4,1.5,0.9,0.3249739035747402,0.0,67,
1,4,1.5,0.9,0.3132089350299483,0.0,68,
1,4,1.5,0.9,0.31148823150112737,0.0,69,
1,4,1.5,0.9,0.307781568453079,0.0,70,
1,4,1.5,0.9,0.3207421856781346,0.0,71,
1,4,1.5,0.9,0.3234330679081986,0.0,72,
1,4,1.5,0.9,0.31571646073573345,0.0,73,
1,4,1.5,0.9,0.323638859828554,0.0,74,
1,4,1.5,0.9,0.31187583858349766,0.0,75,
1,4,1.5,0.9,0.3258328521387751,0.0,76,
1,4,1.5,0.9,0.31678521403588966,0.0,77,
1,4,1.5,0.9,0.3318306576121821,0.0,78,
1,4,1.5,0.9,0.3259444012187145,0.0,79,
1,4,1.5,0.9,0.3307591740443194,0.0,80,
1,4,1.5,0.9,0.30959630752237355,0.0,81,
1,4,1.5,0.9,0.31876120032110067,0.0,82,
1,4,1.5,0.9,0.3244890094219086,0.0,83,
1,4,1.5,0.9,0.31281502036014597,0.0,84,
1,4,1.5,0.9,0.3226139609438974,0.0,85,
1,4,1.5,0.9,0.3232999397476639,0.0,86,
1,4,1.5,0.9,0.3147578148017177,0.0,87,
1,4,1.5,0.9,0.31772581618272455,0.0,88,
1,4,1.5,0.9,0.3174056354571091,0.0,89,
1,4,1.5,0.9,0.31612244872987916,0.0,90,
1,4,1.5,0.9,0.3155186105918052,0.0,91,
1,4,1.5,0.9,0.3169320949529757,0.0,92,
1,4,1.5,0.9,0.32282087305070306,0.0,93,
1,4,1.5,0.9,0.3251224236128395,0.0,94,
1,4,1.5,0.9,0.3278347198477072,0.0,95,
1,4,1.5,0.9,0.3222582573802597,0.0,96,
1,4,1.5,0.9,0.3221340842635283,0.0,97,
1,4,1.5,0.9,0.3332156920214667,0.0,98,
1,4,1.5,0.9,0.31615687881326704,0.0,99,
1,4,1.5,0.9,0.3216114938017478,0.0,100,
2,4,1.5,0.9,0.3442222723893986,0.0,0,
2,4,1.5,0.9,0.33126185039573175,0.0,1,
2,4,1.5,0.9,0.31154410277223,0.0,2,
2,4,1.5,0.9,0.32738890656251596,0.0,3,
2,4,1.5,0.9,0.31708275005405073,0.0,4,
2,4,1.5,0.9,0.3248179655351364,0.0,5,
2,4,1.5,0.9,0.3232066887778783,0.0,6,
2,4,1.5,0.9,0.3190199388414544,0.0,7,
2,4,1.5,0.9,0.3175820673839347,0.0,8,
2,4,1.5,0.9,0.3191839365267397,0.0,9,
2,4,1.5,0.9,0.3158440024202118,0.0,10,
2,4,1.5,0.9,0.3219097431327357,0.0,11,
2,4,1.5,0.9,0.3253610061132094,0.0,12,
2,4,1.5,0.9,0.32113275657090024,0.0,13,
2,4,1.5,0.9,0.3129710057741548,0.0,14,
2,4,1.5,0.9,0.31423526819212444,0.0,15,
2,4,1.5,0.9,0.32336752753009,0.0,16,
2,4,1.5,0.9,0.31888873038959986,0.0,17,
2,4,1.5,0.9,0.31542440761798474,0.0,18,
2,4,1.5,0.9,0.3219451764431708,0.0,19,
2,4,1.5,0.9,0.33276890908217993,0.0,20,
2,4,1.5,0.9,0.32550150952955936,0.0,21,
2,4,1.5,0.9,0.32479729688789905,0.0,22,
2,4,1.5,0.9,0.33116357899189663,0.0,23,
2,4,1.5,0.9,0.3261170694176737,0.0,24,
2,4,1.5,0.9,0.33770201520996124,0.0,25,
2,4,1.5,0.9,0.3219657196525647,0.0,26,
2,4,1.5,0.9,0.3328239120351073,0.0,27,
2,4,1.5,0.9,0.31681690342205826,0.0,28,
2,4,1.5,0.9,0.3140388438303683,0.0,29,
2,4,1.5,0.9,0.3067496922832227,0.0,30,
2,4,1.5,0.9,0.3260057274569955,0.0,31,
2,4,1.5,0.9,0.31694098304464546,0.0,32,
2,4,1.5,0.9,0.32724554556753593,0.0,33,
2,4,1.5,0.9,0.32122717514350774,0.0,34,
2,4,1.5,0.9,0.3175148549154637,0.0,35,
2,4,1.5,0.9,0.32508297217490023,0.0,36,
2,4,1.5,0.9,0.3285684143448806,0.0,37,
2,4,1.5,0.9,0.330136329342436,0.0,38,
2,4,1.5,0.9,0.3263553769515274,0.0,39,
2,4,1.5,0.9,0.3093045138976521,0.0,40,
2,4,1.5,0.9,0.3258732725442245,0.0,41,
2,4,1.5,0.9,0.3339098830104251,0.0,42,
2,4,1.5,0.9,0.3335613896514641,0.0,43,
